X,Y,Z,Roll,Pitch,Yaw
-4.064399999999999957e-02 -7.040800000000000392e-01 -3.711519999999999819e-01 -7.079168000000000127e+00 -4.779144999999999754e+00 8.799854999999999450e+01
-3.705699999999999966e-02 -7.633689999999999642e-01 -3.914699999999999847e-01 -2.778411999999999882e+00 2.362430000000000085e-01 7.415635699999999986e+01
-5.534200000000000230e-02 -8.084090000000000442e-01 -4.069949999999999957e-01 1.545749999999999902e-01 5.531926999999999595e+00 5.861972800000000206e+01
1.737635000000000041e+00 -8.780699999999999616e-02 -3.653279999999999861e-01 -3.911713999999999913e+00 -4.834864999999999746e+00 -1.481550750000000107e+02
8.008199999999999763e-01 -1.632339999999999902e-01 -5.096439999999999859e-01 -1.145900199999999991e+01 -1.420321399999999912e+01 1.667061160000000086e+02
-6.452029999999999710e-01 8.531419999999999559e-01 -3.982970000000000121e-01 3.301191000000000209e+00 2.691729499999999931e+01 -1.808899000000000035e+00
-3.978479999999999794e-01 7.261859999999999982e-01 -2.348929999999999907e-01 1.983362400000000036e+01 -1.889485699999999824e+01 -6.518357100000000059e+01
-3.009009999999999740e-01 7.147809999999999997e-01 -6.748899999999999344e-02 3.855774699999999910e+01 -1.391875600000000013e+01 -6.234875900000000115e+01
-5.233970000000000011e-01 9.238300000000000678e-02 -3.596980000000000177e-01 -1.316618999999999984e+00 -2.365319600000000122e+01 -2.054089000000000098e+01
-3.908719999999999972e-01 5.048259999999999970e-01 -3.171439999999999815e-01 -1.356566600000000022e+01 -3.912615600000000171e+01 -7.431916800000000478e+01
-5.263459999999999805e-01 4.541379999999999861e-01 -3.004600000000000048e-01 -2.825350200000000100e+01 -2.791265900000000144e+01 -3.968996400000000335e+01
9.269089999999999829e-01 -5.954030000000000156e-01 -3.207740000000000036e-01 -1.231895600000000002e+01 -1.765017100000000028e+01 1.432435910000000092e+02
8.050230000000000441e-01 -3.769540000000000113e-01 -2.216960000000000042e-01 9.583920000000000217e-01 3.145985000000000031e+00 1.757801059999999893e+02
2.692769999999999886e-01 -6.054429999999999534e-01 -3.276060000000000083e-01 5.331805000000000128e+00 -4.607780000000000209e-01 1.053449099999999987e+02
5.155549999999999855e-01 2.239649999999999974e-01 -4.566990000000000216e-01 1.024147600000000047e+01 -1.976593199999999939e+01 -1.749887239999999906e+02
3.798429999999999862e-01 4.778769999999999962e-01 -4.521830000000000016e-01 -7.323462000000000138e+00 -3.192006699999999952e+01 -1.600022889999999904e+02
