t,x,y,z,roll,pitch,yaw,valid
6.233329,0.50157,0.701115,-0.370631,-2.610933,-14.461184,-107.211487,1
6.266662,0.514069,0.702991,-0.37029,-2.642945,-14.413939,-108.200661,1
6.299995,0.527314,0.705215,-0.370039,-2.72525,-14.368798,-109.083672,1
6.333329,0.540687,0.707008,-0.370086,-2.915223,-14.245943,-109.859673,1
6.366662,0.544988,0.697947,-0.371,-3.176148,-14.056242,-110.482567,1
6.399995,0.558472,0.698354,-0.37115,-3.65918,-14.026462,-111.029625,1
6.433329,0.571096,0.697828,-0.370919,-4.320193,-14.218042,-111.581848,1
6.466662,0.584478,0.698636,-0.371025,-4.795901,-14.568813,-112.229065,1
6.499995,0.598005,0.699618,-0.370973,-4.957766,-14.68005,-112.858337,1
6.533329,0.610641,0.699545,-0.371088,-4.896945,-14.638638,-113.355659,1
6.566662,0.62307,0.699933,-0.371211,-4.797944,-14.730675,-113.732399,1
6.599995,0.636334,0.701689,-0.371489,-4.718018,-14.818778,-113.984047,1
6.633328,0.648738,0.703108,-0.372113,-4.762516,-14.917938,-114.219009,1
6.666662,0.659844,0.703643,-0.372869,-4.775545,-15.036469,-114.448944,1
6.699995,0.671025,0.704682,-0.373615,-4.769197,-15.147699,-114.733429,1
6.733328,0.681276,0.705425,-0.373953,-4.666752,-15.287868,-115.118568,1
6.766662,0.691034,0.706268,-0.374288,-4.475222,-15.262446,-115.492943,1
6.799995,0.700262,0.707427,-0.37465,-4.250459,-15.123254,-115.898331,1
6.833328,0.708902,0.70861,-0.375285,-4.052887,-14.89962,-116.349152,1
6.866662,0.717172,0.709999,-0.376009,-3.854279,-14.741023,-116.826187,1
6.899995,0.724869,0.711676,-0.376846,-3.6604,-14.586511,-117.330597,1
6.933328,0.731418,0.713215,-0.377784,-3.472474,-14.410093,-117.844536,1
6.966661,0.737567,0.714736,-0.378925,-3.300202,-14.100488,-118.353119,1
6.999995,0.74168,0.71344,-0.380381,-3.194854,-13.604117,-118.800781,1
7.033328,0.747002,0.715175,-0.381702,-3.0448,-12.938624,-119.125244,1
7.066661,0.750341,0.7145,-0.383004,-2.912141,-12.254698,-119.410072,1
7.099995,0.753185,0.71343,-0.383782,-2.836091,-11.636654,-119.572098,1
7.133328,0.755764,0.711784,-0.384625,-2.802979,-11.113304,-119.625786,1
7.166661,0.758235,0.71034,-0.385773,-2.843872,-10.754057,-119.62204,1
7.199995,0.76018,0.707911,-0.387026,-2.972138,-10.384428,-119.522415,1
7.233328,0.761992,0.705536,-0.387881,-3.182862,-10.110872,-119.385033,1
7.266661,0.764029,0.703643,-0.388178,-3.477997,-9.999116,-119.293533,1
7.299994,0.766251,0.701795,-0.388062,-3.785371,-9.903835,-119.280289,1
7.333328,0.768271,0.699627,-0.387967,-3.92038,-9.948607,-119.403694,1
7.366661,0.771172,0.698432,-0.38818,-3.863221,-9.965232,-119.599724,1
7.399994,0.773838,0.696686,-0.388858,-3.717377,-9.941005,-119.83432,1
7.433328,0.776355,0.69459,-0.389508,-3.451782,-9.836667,-119.928665,1
7.466661,0.779437,0.692581,-0.390088,-3.264314,-9.594236,-119.916695,1
7.499994,0.782881,0.690824,-0.390468,-3.112336,-9.457366,-119.881004,1
7.533328,0.786896,0.689055,-0.390619,-2.969574,-9.296386,-119.814026,1
7.566661,0.791932,0.687351,-0.390454,-2.901123,-9.085996,-119.729042,1
7.599994,0.797712,0.68618,-0.38981,-2.855958,-9.13492,-119.705353,1
7.633327,0.804167,0.685635,-0.388944,-2.859863,-9.517425,-119.773865,1
7.666661,0.811597,0.685701,-0.38841,-2.778289,-10.050595,-119.943863,1
7.699994,0.819556,0.686576,-0.388406,-2.600007,-10.454956,-120.187431,1
7.733327,0.828183,0.68781,-0.389426,-2.49707,-10.364408,-120.418602,1
7.766661,0.837326,0.688898,-0.390605,-2.488556,-9.991754,-120.679611,1
7.799994,0.846502,0.690163,-0.391544,-2.532623,-9.647211,-120.982544,1
7.833327,0.856056,0.691231,-0.392255,-2.763275,-9.531064,-121.446877,1
7.866661,0.865904,0.692688,-0.392325,-2.903473,-9.687961,-121.998672,1
7.899994,0.876031,0.693826,-0.392148,-3.083649,-9.971434,-122.658524,1
7.933327,0.885796,0.695137,-0.392379,-3.247682,-10.493649,-123.405174,1
7.96666,0.895749,0.696389,-0.392437,-3.22696,-10.99017,-124.052399,1
7.999994,0.905387,0.697073,-0.392344,-3.22229,-11.323606,-124.458443,1
8.033327,0.9151,0.697604,-0.392282,-3.252045,-11.452539,-124.677254,1
8.066661,0.924445,0.697807,-0.391693,-3.324555,-11.646605,-124.821838,1
8.099995,0.933297,0.698091,-0.391179,-3.30011,-11.965569,-125.004913,1
8.133328,0.940983,0.697887,-0.390663,-3.058168,-12.303411,-125.215515,1
8.166662,0.948063,0.6976,-0.390634,-2.714386,-12.699159,-125.397064,1
8.199996,0.954638,0.697247,-0.390931,-2.598724,-12.969934,-125.6166,1
8.23333,0.959602,0.695297,-0.391442,-2.628632,-12.907227,-125.839279,1
8.266664,0.963917,0.693352,-0.392172,-2.636811,-12.794828,-126.040794,1
8.299997,0.967578,0.690619,-0.392917,-2.586487,-12.642454,-126.237434,1
8.333331,0.970872,0.687374,-0.393849,-2.570039,-12.355743,-126.4776,1
8.366665,0.972798,0.683095,-0.394649,-2.532532,-12.135982,-126.77404,1
8.399999,0.974264,0.678802,-0.394948,-2.434662,-11.923945,-127.101318,1
8.433332,0.974971,0.673382,-0.394873,-2.348022,-11.745875,-127.435257,1
8.466666,0.974965,0.667415,-0.394593,-2.319641,-11.448763,-127.776222,1
8.5,0.974869,0.661611,-0.393763,-2.221161,-10.991755,-128.085663,1
8.533334,0.973885,0.655283,-0.392063,-2.018249,-10.494531,-128.316986,1
8.566668,0.972399,0.648769,-0.391515,-1.757691,-10.149476,-128.491318,1
8.600001,0.970783,0.642245,-0.391207,-1.332519,-9.913179,-128.449493,1
8.633335,0.968619,0.635558,-0.390291,-1.190033,-9.861359,-128.324203,1
8.666669,0.966888,0.629443,-0.389555,-1.302094,-10.046901,-128.296204,1
8.700003,0.9654,0.623426,-0.38913,-1.399628,-10.265405,-128.376373,1
8.733336,0.964159,0.617682,-0.389239,-1.376496,-10.385432,-128.532639,1
8.76667,0.962717,0.611535,-0.389506,-1.249451,-10.364013,-128.742096,1
