-6.564470000000000027e-01 -4.891530000000000045e-01 -3.886539999999999995e-01 -8.208999999999999284e-03 -5.649263000000000368e+00 2.298952500000000043e+01
-5.864740000000000508e-01 -6.009529999999999594e-01 -3.895660000000000234e-01 -4.877929999999999766e-01 -5.772581999999999880e+00 3.320141999999999882e+01
-4.841639999999999833e-01 -6.736959999999999615e-01 -3.803619999999999779e-01 -3.091247000000000078e+00 -7.576291000000000331e+00 4.473613000000000284e+01
1.566794000000000020e+00 1.439829999999999943e+00 -2.959359999999999769e-01 5.108215000000000394e+00 -1.457863500000000023e+01 -1.232032169999999951e+02
1.546654999999999891e+00 1.310807999999999973e+00 -2.826310000000000211e-01 2.445669000000000093e+00 -3.096050800000000081e+01 -1.129729690000000062e+02
1.573587999999999987e+00 1.033422000000000063e+00 -3.102929999999999855e-01 2.351325000000000109e+00 -6.184872999999999621e+00 -1.390505220000000008e+02
8.037509999999999932e-01 -4.851550000000000029e-01 -5.283579999999999943e-01 -1.932107699999999895e+01 -7.901607000000000269e+00 1.429074400000000082e+02
-9.492680000000000007e-01 2.060079999999999967e-01 -3.643540000000000112e-01 3.397416999999999909e+00 1.455035000000000078e+00 3.813102000000000213e+00
2.365029999999999910e-01 7.280400000000000205e-01 -3.150729999999999920e-01 3.072207999999999828e+00 -6.491363999999999912e+00 -1.266583940000000013e+02
-8.549099999999999755e-02 8.142019999999999813e-01 -3.000610000000000221e-01 -1.833404999999999951e+00 -1.229009800000000041e+01 -9.874854299999999796e+01
-7.621430000000000149e-01 3.391589999999999883e-01 -4.236779999999999990e-01 -6.760045999999999999e+00 -1.995434200000000047e+01 -2.300669500000000056e+01
4.543260000000000076e-01 -1.118632000000000071e+00 -3.915390000000000259e-01 -1.858489999999999975e+00 -1.267797099999999944e+01 1.158196640000000031e+02
4.156679999999999819e-01 1.496038999999999897e+00 -3.765410000000000146e-01 1.856480000000000075e-01 1.930987400000000065e+01 -4.999314499999999839e+01
2.605999999999999983e-02 -6.724109999999999809e-01 -2.568119999999999847e-01 -4.968815000000000204e+00 4.359962000000000337e+00 7.730925000000000580e+01
4.882500000000000173e-01 3.905689999999999995e-01 -4.494770000000000154e-01 6.257467000000000112e+00 -2.908342899999999887e+01 -1.465358730000000094e+02
