3.334710000000000174e-01 -7.525519999999999987e-01 -3.746320000000000205e-01 -5.582580000000000320e-01 -8.156734000000000151e+00 9.979289199999999482e+01
4.009179999999999966e-01 -7.141849999999999588e-01 -3.701659999999999950e-01 2.691569999999999796e-01 -1.052306699999999928e+01 1.117121580000000023e+02
4.740249999999999742e-01 -5.774939999999999518e-01 -3.749319999999999875e-01 -1.791077000000000030e+00 -8.074526000000000536e+00 1.230770650000000046e+02
8.083780000000000410e-01 -5.356070000000000553e-01 -3.716320000000000179e-01 -8.396129000000000175e+00 -1.137798800000000021e+01 1.706399380000000008e+02
7.585929999999999618e-01 1.823829999999999896e-01 -4.099570000000000158e-01 -2.742954800000000048e+01 -4.275410800000000222e+01 1.609901279999999986e+02
2.748829999999999885e-01 1.211240000000000094e+00 -3.660619999999999985e-01 -6.972350000000000492e-01 1.216930699999999987e+01 2.687709999999999821e-01
5.129430000000000378e-01 1.231532999999999989e+00 -3.567100000000000271e-01 1.016297000000000006e+00 8.700587999999999766e+00 -1.266276799999999980e+01
6.527230000000000532e-01 1.289579999999999949e+00 -3.596210000000000240e-01 -3.685610000000000275e-01 6.585702000000000389e+00 -2.753947600000000051e+01
-7.000870000000000148e-01 1.932049999999999879e-01 -3.168400000000000105e-01 7.763600000000000501e-01 -1.045699899999999971e+01 -2.860973500000000058e+01
-6.024110000000000298e-01 5.196699999999999930e-02 -3.034749999999999948e-01 2.040477999999999792e+00 -1.864418799999999976e+01 -1.269145699999999977e+01
-4.445270000000000055e-01 -2.670000000000000151e-02 -4.399649999999999950e-01 -6.270603999999999623e+00 -2.970449100000000087e+01 3.771532000000000107e+00
8.284629999999999495e-01 -4.373449999999999838e-01 2.747189999999999910e-01 -8.227944000000000813e+00 1.769749600000000100e+01 1.577489620000000059e+02
-1.990072999999999981e+00 -2.583710000000000173e-01 -3.619020000000000015e-01 -2.467315999999999843e+00 -1.752124399999999937e+01 1.588045199999999966e+02
9.222770000000000135e-01 4.202620000000000244e-01 -3.628449999999999731e-01 -2.896576000000000040e+00 -3.251818999999999793e+00 -6.863916000000000395e+01
5.837809999999999944e-01 3.837399999999999839e-02 -2.990349999999999953e-01 -7.216834000000000415e+00 -5.499800000000000244e-01 -1.769101560000000006e+02
