-6.360100000000000475e-02 1.167491999999999974e+00 -4.103129999999999833e-01 2.304104000000000152e+00 5.651140999999999970e+00 1.442438899999999968e+01
-2.396200000000000066e-02 1.206067999999999918e+00 -4.179519999999999902e-01 7.772909999999999542e-01 8.109346000000000387e+00 -2.563965000000000050e+00
4.714999999999999573e-03 1.210835000000000106e+00 -4.125710000000000210e-01 1.015349000000000057e+00 4.667203999999999908e+00 -1.688221499999999864e+01
2.431799999999999934e-02 1.181762999999999897e+00 -4.114959999999999729e-01 1.006283999999999956e+00 4.822105999999999781e+00 -3.694514099999999956e+01
5.172899999999999721e-02 1.129267000000000021e+00 -4.055619999999999781e-01 6.911999999999999741e-03 3.536049999999999915e+00 -5.894978299999999649e+01
1.294220000000000093e-01 1.693246000000000029e+00 -3.474840000000000151e-01 -1.863710000000000089e-01 -7.545042999999999722e+00 -8.516060600000000136e+01
8.162639999999999896e-01 -3.270410000000000261e-01 -5.166239999999999721e-01 -1.188124299999999955e+01 -1.396292099999999969e+01 1.425113369999999975e+02
8.042099999999999804e-01 -3.647929999999999784e-01 -5.276260000000000394e-01 -7.933997999999999884e+00 -1.150037099999999946e+01 1.557825620000000129e+02
8.355150000000000077e-01 -1.967160000000000020e-01 -3.314770000000000216e-01 8.079769999999999452e-01 -8.037226999999999677e+00 -1.762024989999999889e+02
-6.285009999999999764e-01 2.842100000000000182e-01 -3.265910000000000202e-01 1.290030000000000066e-01 -1.238677999999999990e+01 -4.367815399999999926e+01
-2.931150000000000144e-01 -7.061520000000000019e-01 -4.151230000000000198e-01 -6.505436000000000440e+00 -2.029628900000000158e+01 6.299912599999999685e+01
-8.008619999999999628e-01 1.624295000000000044e+00 -3.352749999999999897e-01 -1.210661999999999905e+00 -2.170446799999999854e+01 9.301856200000000285e+01
-8.416660000000000252e-01 1.847135999999999889e+00 -3.180129999999999901e-01 -3.319030999999999842e+00 -2.449254399999999876e+01 1.176648639999999943e+02
-6.250759999999999650e-01 1.879730000000000012e-01 -4.604619999999999824e-01 7.485519000000000034e+00 -2.967382999999999882e+01 -1.491121099999999977e+01
