X,Y,Z,Roll,Pitch,Yaw
2.518899999999999958e-02 -1.719054000000000082e+00 -4.098620000000000041e-01 5.308764000000000038e+00 4.871044999999999625e+00 9.345973200000000247e+01
-2.432000000000000134e-02 -1.714960000000000040e+00 -4.063599999999999990e-01 6.276451999999999920e+00 5.038479999999999848e+00 1.061973500000000001e+02
-2.188299999999999967e-02 -1.679483999999999977e+00 -4.037629999999999830e-01 6.382939000000000362e+00 3.164153000000000215e+00 1.225232089999999943e+02
-1.123016000000000014e+00 1.341946000000000083e+00 -3.636909999999999865e-01 -2.353759999999999852e+00 -6.225403000000000020e+00 -5.169380999999999915e+01
-2.623570000000000069e-01 7.486789999999999834e-01 -3.311239999999999739e-01 1.969049000000000049e+00 -1.019345599999999941e+01 -6.694220699999999624e+01
-5.768199999999999716e-02 8.589480000000000448e-01 -3.363479999999999803e-01 5.169605999999999923e+00 -9.688261000000000678e+00 -7.829498300000000199e+01
6.609310000000000462e-01 -3.949759999999999938e-01 -3.206350000000000033e-01 3.461631000000000125e+00 -8.250636000000000081e+00 1.375246429999999975e+02
6.958020000000000316e-01 -2.648409999999999931e-01 -2.870269999999999766e-01 2.981170000000000098e+00 -1.353319899999999976e+01 1.523890690000000063e+02
7.877480000000000038e-01 -1.469370000000000120e-01 -2.886469999999999869e-01 3.393740000000000201e+00 -1.563500600000000063e+01 1.661683350000000132e+02
-5.331899999999999834e-02 5.841499999999999471e-01 -3.944670000000000121e-01 -9.142466999999999899e+00 -2.416876600000000153e+01 -9.215795900000000529e+01
6.618209999999999926e-01 4.118120000000000114e-01 -2.314380000000000048e-01 -1.645904000000000034e+00 -1.292788099999999929e+01 -1.381617889999999989e+02
8.919259999999999966e-01 8.331600000000000117e-02 -2.612309999999999910e-01 -3.220210000000000017e-01 9.774724000000000856e+00 -1.488472439999999892e+02
-1.161170000000000035e+00 -5.863730000000000331e-01 -4.398650000000000060e-01 -2.486724999999999852e+00 2.745063199999999881e+01 -2.769703900000000019e+01
-1.109752000000000072e+00 -6.800019999999999953e-01 -3.686729999999999730e-01 -4.858399999999999941e-01 -1.750030299999999883e+01 -1.558445900000000073e+01
-9.776559999999999695e-01 -8.053479999999999528e-01 -3.149210000000000065e-01 -1.498931999999999931e+00 -3.767828399999999789e+01 -2.944961500000000143e+01
-7.489890000000000159e-01 -1.427900000000000003e-01 -6.129200000000000204e-01 3.807128000000000068e+00 3.791483699999999857e+01 3.481495999999999924e+00
