X,Y,Z,Roll,Pitch,Yaw
4.540950000000000264e-01 -1.736118999999999968e+00 -4.201650000000000107e-01 1.712946999999999997e+00 1.107502799999999965e+01 -5.464516799999999819e+01
-1.060990000000000100e+00 1.361323999999999979e+00 -3.642520000000000202e-01 6.911549999999999638e-01 -8.442659000000000802e+00 -2.792122499999999974e+01
-1.045396999999999910e+00 1.401710000000000012e+00 -3.636530000000000040e-01 3.122450000000000170e+00 -7.820224999999999760e+00 -5.384006000000000292e+00
-1.056402000000000063e+00 1.445923000000000069e+00 -3.694239999999999746e-01 2.191659000000000024e+00 -4.251526000000000138e+00 2.415592600000000090e+01
-1.100993000000000110e+00 1.479057999999999984e+00 -3.699410000000000198e-01 3.946975999999999818e+00 -1.903567000000000009e+00 5.290201600000000326e+01
-1.150730000000000031e+00 1.486043999999999921e+00 -3.675089999999999746e-01 7.383300000000000196e+00 -1.946044000000000107e+00 7.558099400000000401e+01
4.685590000000000033e-01 -7.201410000000000311e-01 -5.625339999999999785e-01 -2.106812000000000129e+00 1.584599999999999898e-01 1.399627529999999922e+02
5.800509999999999833e-01 3.853389999999999871e-01 -4.155679999999999930e-01 -9.256572999999999496e+00 -1.779760699999999929e+01 -1.682327270000000112e+02
5.036450000000000093e-01 4.496260000000000256e-01 -3.924710000000000143e-01 -1.040971500000000027e+01 -2.463330099999999945e+01 -1.559121700000000033e+02
-5.360880000000000090e-01 1.887590000000000101e-01 -3.135169999999999901e-01 1.674320799999999920e+01 -1.321435299999999913e+01 -2.052151100000000028e+01
1.028229000000000060e+00 9.487320000000000197e-01 -4.073740000000000139e-01 -3.377080000000000082e-01 -1.587650000000000006e+00 -1.336432499999999948e+02
