t,x,y,z,roll,pitch,yaw,valid
1.5,0.843573,0.724339,-0.436794,3.532063,-2.463376,-139.506561,1
1.533333,0.835494,0.721854,-0.433769,3.556462,-3.249667,-139.279678,1
1.566666,0.827072,0.718405,-0.430758,3.712841,-4.002983,-139.140869,1
1.6,0.818699,0.714247,-0.42776,3.755795,-4.712673,-139.143753,1
1.633333,0.810394,0.709463,-0.424783,3.638331,-5.823241,-139.345932,1
1.666666,0.801721,0.702983,-0.422218,3.598397,-6.875609,-139.4888,1
1.7,0.793546,0.695561,-0.419774,3.633312,-7.723359,-139.520355,1
1.733333,0.785511,0.687259,-0.417082,3.731333,-8.269774,-139.496033,1
1.766666,0.777571,0.677726,-0.414615,3.726939,-8.493777,-139.468597,1
1.8,0.769693,0.66719,-0.411797,3.675634,-8.666287,-139.489838,1
1.833333,0.762038,0.656134,-0.409274,3.612595,-8.834931,-139.598328,1
1.866666,0.754668,0.644407,-0.406907,3.463046,-8.897762,-139.821793,1
1.899999,0.746958,0.631243,-0.405053,3.282987,-8.965395,-140.236404,1
1.933333,0.739629,0.618134,-0.405054,3.161702,-8.990502,-140.780884,1
1.966666,0.731205,0.603722,-0.405461,3.339793,-8.587371,-141.260468,1
1.999999,0.722781,0.589663,-0.405092,3.551193,-8.658876,-141.683136,1
2.033333,0.71415,0.575796,-0.405197,3.504393,-8.971521,-142.081253,1
2.066666,0.70482,0.561533,-0.405544,3.154511,-9.126894,-142.39064,1
2.099999,0.69569,0.547941,-0.405022,2.666106,-9.226042,-142.656204,1
2.133333,0.68691,0.536022,-0.403553,2.329077,-9.50513,-142.944672,1
2.166666,0.677284,0.523502,-0.401964,2.233554,-9.954283,-143.197296,1
2.199999,0.667748,0.512219,-0.400974,2.230071,-10.359375,-143.415985,1
2.233333,0.658329,0.501516,-0.399966,2.122696,-10.593561,-143.533569,1
2.266666,0.64913,0.491551,-0.398592,1.920283,-11.083587,-143.647034,1
2.299999,0.640572,0.483839,-0.396912,1.868748,-11.693966,-143.648132,1
2.333333,0.631345,0.475864,-0.395761,1.802434,-11.97259,-143.721481,1
2.366666,0.621841,0.469397,-0.394537,1.727243,-11.999413,-143.964859,1
2.399999,0.612309,0.463982,-0.392604,1.781727,-11.98235,-144.410278,1
2.433332,0.602843,0.459523,-0.389871,1.886077,-12.013913,-144.963821,1
2.466666,0.593267,0.455199,-0.387394,2.030656,-12.277763,-145.322342,1
2.499999,0.583766,0.451384,-0.385097,2.267378,-12.383726,-145.339813,1
2.533332,0.574137,0.44764,-0.383343,2.266909,-12.662254,-145.281235,1
2.566666,0.564915,0.443959,-0.380753,2.229544,-12.944703,-145.065491,1
2.599999,0.556142,0.440201,-0.378058,1.958966,-13.265722,-144.8591,1
2.633332,0.547699,0.43619,-0.374969,1.724319,-13.521206,-144.583069,1
2.666666,0.539547,0.431912,-0.371659,1.533693,-13.76794,-144.243362,1
2.699999,0.531758,0.428002,-0.368058,1.390649,-14.007195,-143.976456,1
2.733332,0.524698,0.424463,-0.364445,1.249258,-14.156707,-143.807434,1
2.766665,0.517762,0.420998,-0.361041,1.049641,-14.240473,-143.823776,1
2.799999,0.511317,0.418229,-0.357941,0.915404,-14.01037,-144.034714,1
2.833332,0.505155,0.415627,-0.355785,0.809007,-13.338129,-144.509933,1
2.866665,0.499432,0.413452,-0.354152,0.932624,-12.548819,-145.057434,1
2.899999,0.494151,0.411571,-0.35199,0.847569,-12.064907,-145.41127,1
2.933332,0.489925,0.409662,-0.349273,0.723031,-11.813808,-145.678223,1
2.966665,0.48557,0.407776,-0.346237,0.582945,-11.591336,-145.726501,1
2.999999,0.482075,0.40564,-0.343255,0.389454,-11.553285,-145.748199,1
3.033332,0.478691,0.403907,-0.339875,0.118854,-11.650171,-145.909775,1
3.066665,0.475781,0.402987,-0.335886,-0.31842,-11.959893,-146.363571,1
3.099998,0.472701,0.402353,-0.331752,-0.579224,-12.396082,-146.890472,1
3.133332,0.469865,0.401936,-0.328265,-0.754638,-12.603849,-147.284805,1
3.166665,0.46742,0.400969,-0.324816,-0.990936,-12.710448,-147.722015,1
3.199998,0.4654,0.400187,-0.321294,-1.082184,-12.871423,-148.024567,1
3.233332,0.463653,0.39924,-0.318077,-1.158905,-12.927095,-148.213272,1
3.266665,0.462317,0.398209,-0.315125,-1.221466,-12.951288,-148.254089,1
3.299998,0.461338,0.397047,-0.312136,-1.302643,-12.997433,-148.274002,1
3.333332,0.460377,0.396821,-0.30906,-1.544251,-13.049623,-148.539551,1
3.366665,0.460183,0.396825,-0.306396,-1.812378,-13.007712,-149.052155,1
3.399998,0.459737,0.39686,-0.304012,-1.87735,-12.946288,-149.463089,1
3.433331,0.459769,0.397609,-0.302065,-1.921478,-12.984407,-149.846466,1
3.466665,0.46044,0.398348,-0.300906,-1.857148,-13.129242,-150.015717,1
3.499998,0.461681,0.39954,-0.300739,-1.826874,-13.373742,-149.955231,1
3.533331,0.463769,0.401076,-0.301903,-1.813385,-13.656731,-149.729996,1
3.566665,0.466173,0.403547,-0.304277,-1.93454,-13.742552,-149.343094,1
3.599998,0.468255,0.407204,-0.307955,-2.208955,-13.704132,-148.940674,1
3.633331,0.469721,0.411958,-0.31231,-2.662049,-13.620087,-148.597839,1
3.666665,0.471803,0.418258,-0.316969,-3.137788,-13.638856,-148.301743,1
3.699998,0.473247,0.424655,-0.322045,-3.643189,-13.683901,-147.820145,1
3.733331,0.474157,0.431704,-0.327509,-4.157169,-13.73874,-147.131134,1
3.766665,0.474761,0.439076,-0.332791,-4.564973,-13.713585,-146.071976,1
3.799998,0.474337,0.446649,-0.337944,-4.823122,-13.807705,-144.833755,1
3.833331,0.471992,0.454429,-0.342091,-4.979435,-14.028805,-143.394318,1
3.866664,0.468182,0.463962,-0.345928,-5.304142,-14.287198,-142.096008,1
3.899998,0.46276,0.475138,-0.348669,-5.549382,-14.690732,-140.892288,1
3.933331,0.455655,0.487979,-0.352008,-5.964575,-14.525236,-139.764511,1
3.966664,0.447394,0.502566,-0.354996,-6.154514,-14.245909,-138.52536,1
3.999998,0.437652,0.519203,-0.358228,-6.335851,-13.840879,-137.228928,1
4.033331,0.426816,0.536949,-0.361358,-6.16483,-13.277245,-135.715576,1
4.066664,0.414898,0.555936,-0.363712,-5.854008,-12.71609,-133.960388,1
4.099998,0.402268,0.575836,-0.365535,-5.187747,-12.349883,-131.957794,1
4.133331,0.388035,0.594929,-0.369972,-4.382174,-12.587956,-129.618988,1
4.166664,0.372773,0.612984,-0.373586,-2.924347,-12.270564,-127.193428,1
4.199997,0.358338,0.629921,-0.376736,-2.189972,-12.996886,-124.836288,1
4.233331,0.345194,0.646162,-0.381332,-1.90384,-13.984894,-122.810295,1
4.266664,0.331819,0.659403,-0.384878,-1.583435,-14.526063,-120.930351,1
4.299997,0.318132,0.670815,-0.389371,-1.63858,-14.68798,-119.503441,1
4.333331,0.304685,0.680976,-0.393025,-1.817413,-14.679626,-118.349579,1
4.366664,0.290585,0.688885,-0.396056,-1.833496,-14.608333,-117.347946,1
4.399997,0.27611,0.695207,-0.398468,-1.816437,-14.485137,-116.446632,1
4.433331,0.261312,0.700232,-0.400333,-1.655182,-14.382813,-115.555405,1
4.466664,0.246974,0.704288,-0.40156,-1.424409,-14.095146,-114.666,1
4.499997,0.232468,0.706546,-0.402261,-1.204589,-13.761868,-113.714348,1
4.53333,0.217941,0.707329,-0.402355,-1.02414,-13.442809,-112.716293,1
4.566664,0.20325,0.706149,-0.401673,-0.850983,-13.076445,-111.68647,1
4.599997,0.18883,0.704205,-0.400408,-0.675934,-12.843534,-110.653931,1
4.63333,0.174163,0.701521,-0.398427,-0.427856,-12.653806,-109.680573,1
4.666664,0.159904,0.697713,-0.396587,-0.055267,-12.466672,-108.913643,1
4.699997,0.145622,0.693459,-0.39492,0.396253,-12.203218,-108.34285,1
4.73333,0.130873,0.688074,-0.39343,0.915453,-11.865472,-107.876633,1
4.766664,0.116191,0.68197,-0.39173,1.422064,-11.484163,-107.359871,1
4.799997,0.101504,0.675621,-0.392971,1.914491,-11.97134,-106.696434,1
4.83333,0.087209,0.668855,-0.395008,2.197979,-12.193328,-105.390404,1
4.866663,0.073972,0.663927,-0.395898,1.534334,-12.607852,-103.683624,1
4.899997,0.061151,0.660534,-0.39572,0.617572,-13.47683,-101.926208,1
4.93333,0.047542,0.65692,-0.397231,0.014453,-14.243225,-99.942085,1
4.966663,0.034101,0.652488,-0.399999,-0.453614,-14.288598,-97.871895,1
4.999997,0.02056,0.648175,-0.402208,-1.155273,-14.455931,-95.879662,1
5.03333,0.006865,0.645157,-0.403411,-1.748718,-14.860134,-93.912354,1
5.066663,-0.007085,0.642,-0.405032,-1.846008,-14.899715,-91.867981,1
5.099997,-0.020506,0.63949,-0.406365,-1.696564,-14.467194,-89.828613,1
5.13333,-0.035609,0.636543,-0.407292,-1.651488,-13.976254,-87.760063,1
5.166663,-0.051793,0.633815,-0.407367,-1.582733,-13.594814,-85.504425,1
5.199996,-0.067958,0.63269,-0.406998,-1.347168,-13.218874,-83.299614,1
5.23333,-0.085518,0.631994,-0.4057,-1.111389,-12.885589,-81.080605,1
5.266663,-0.10405,0.631846,-0.404668,-0.68393,-12.451687,-78.870583,1
5.299996,-0.123478,0.63268,-0.403139,-0.192322,-12.037962,-76.739655,1
5.33333,-0.144928,0.633679,-0.401178,0.305334,-11.749906,-74.583794,1
5.366663,-0.167516,0.63545,-0.39866,0.9559,-11.546899,-72.577744,1
5.399996,-0.178813,0.653583,-0.401087,1.902389,-11.649871,-70.893921,1
5.43333,-0.201291,0.658222,-0.400998,2.951426,-12.5614,-69.147484,1
5.466663,-0.225038,0.66161,-0.402891,3.917029,-13.766724,-67.618599,1
5.499996,-0.248575,0.663118,-0.407599,3.761483,-14.600368,-66.643723,1
5.533329,-0.271409,0.662367,-0.412705,3.088444,-14.375238,-66.41008,1
5.566663,-0.294702,0.659328,-0.416006,3.056322,-13.880548,-66.433754,1
5.599996,-0.315785,0.65642,-0.418156,3.474553,-13.738645,-66.347786,1
5.633329,-0.336328,0.651921,-0.419112,3.689858,-13.63583,-66.081596,1
5.666663,-0.354156,0.647504,-0.418927,3.537054,-13.710142,-65.481834,1
5.699996,-0.371653,0.641594,-0.417927,3.425334,-14.011292,-64.709602,1
5.733329,-0.38833,0.634191,-0.416982,3.322144,-14.143859,-63.824974,1
5.766663,-0.403547,0.626905,-0.415959,3.06264,-14.078303,-62.829235,1
5.799996,-0.417304,0.618956,-0.414749,2.79521,-13.781429,-61.758526,1
5.833329,-0.429668,0.610558,-0.413236,2.558033,-13.442809,-60.711853,1
5.866663,-0.441607,0.601171,-0.411654,2.26169,-13.028353,-59.716942,1
5.899996,-0.452844,0.591263,-0.409927,1.899248,-12.598201,-58.839241,1
5.933329,-0.46297,0.58097,-0.40794,1.542921,-12.160913,-58.162937,1
5.966662,-0.473046,0.569471,-0.406483,1.303617,-11.669152,-57.675213,1
5.999996,-0.48215,0.557911,-0.407753,1.272043,-11.98345,-57.220985,1
6.033329,-0.491294,0.546357,-0.408708,1.350813,-11.990171,-56.740761,1
6.066662,-0.500676,0.535599,-0.408826,1.189625,-11.982268,-56.383228,1
6.099996,-0.510031,0.525039,-0.410078,1.415137,-12.161554,-55.815262,1
6.133329,-0.519296,0.513943,-0.4123,1.860445,-12.140073,-54.806755,1
6.166662,-0.52875,0.502756,-0.414866,1.788178,-12.186402,-53.573006,1
6.199996,-0.538716,0.49203,-0.417101,1.245314,-12.415583,-52.122555,1
6.233329,-0.548757,0.482146,-0.41878,0.941345,-12.622346,-50.501881,1
6.266662,-0.560151,0.471399,-0.420419,0.843331,-12.43319,-48.690788,1
6.299995,-0.571337,0.461263,-0.42145,0.73546,-11.94171,-46.751831,1
6.333329,-0.584321,0.450156,-0.421747,0.664157,-11.601377,-44.74131,1
6.366662,-0.598269,0.43911,-0.421406,0.758572,-11.367306,-42.552353,1
6.399995,-0.614153,0.426778,-0.420633,0.844806,-10.944524,-40.262688,1
6.433329,-0.631444,0.413517,-0.419017,0.887067,-10.64166,-37.979107,1
6.466662,-0.649642,0.399731,-0.417041,0.950706,-10.429568,-35.668427,1
6.499995,-0.668894,0.38569,-0.415641,0.933731,-10.563201,-33.255394,1
6.533329,-0.688021,0.370194,-0.416227,0.901148,-11.004302,-30.842875,1
6.566662,-0.707141,0.354998,-0.416232,0.542571,-10.942325,-28.711939,1
6.599995,-0.725987,0.339004,-0.41647,-0.18219,-11.352443,-27.034407,1
6.633328,-0.743335,0.322438,-0.418114,-0.730529,-11.585694,-25.469645,1
6.666662,-0.758522,0.306045,-0.419526,-1.641174,-11.301203,-24.381811,1
6.699995,-0.772879,0.290197,-0.419989,-2.564972,-11.194208,-23.439096,1
6.733328,-0.785578,0.275837,-0.419356,-3.746614,-11.418423,-22.582535,1
6.766662,-0.796843,0.262427,-0.418569,-4.90967,-11.611048,-21.880384,1
6.799995,-0.805395,0.251296,-0.417252,-6.0127,-11.721308,-21.333088,1
6.833328,-0.813005,0.241038,-0.415424,-6.754156,-11.757384,-20.83297,1
6.866662,-0.819427,0.232246,-0.413553,-7.33088,-11.806146,-20.283016,1
6.899995,-0.824382,0.225398,-0.41148,-7.805856,-12.070828,-19.840605,1
6.933328,-0.828215,0.219889,-0.409387,-8.154458,-12.394313,-19.448273,1
6.966661,-0.831399,0.215277,-0.407242,-8.436321,-12.848815,-19.180576,1
6.999995,-0.833611,0.211991,-0.405025,-8.68324,-13.358429,-18.972139,1
7.033328,-0.834544,0.210395,-0.402962,-8.839396,-13.884702,-18.905308,1
7.066661,-0.835179,0.209208,-0.401037,-8.880048,-14.38528,-18.912359,1
7.099995,-0.8343,0.209686,-0.399046,-8.851848,-14.839227,-19.01889,1
7.133328,-0.832383,0.211192,-0.397514,-8.718088,-15.216486,-19.22208,1
7.166661,-0.829651,0.213686,-0.395866,-8.577433,-15.616755,-19.465424,1
7.199995,-0.825758,0.217684,-0.394473,-8.39207,-15.984459,-19.740112,1
7.233328,-0.821378,0.222574,-0.393282,-8.198251,-16.314787,-20.025698,1
7.266661,-0.815521,0.228618,-0.392356,-7.999826,-16.70266,-20.386496,1
7.299994,-0.808043,0.237056,-0.391611,-7.779976,-17.044367,-20.851494,1
7.333328,-0.799651,0.246465,-0.391302,-7.394629,-17.296783,-21.519009,1
7.366661,-0.789443,0.257951,-0.391277,-6.921546,-17.469532,-22.356642,1
7.399994,-0.777864,0.270719,-0.3914,-6.215123,-17.611723,-23.419382,1
7.433328,-0.764456,0.285181,-0.391177,-5.201571,-17.794062,-24.637615,1
7.466661,-0.748574,0.301384,-0.390688,-4.104891,-17.961327,-25.972296,1
7.499994,-0.731328,0.31927,-0.389334,-2.953949,-18.188875,-27.344345,1
7.533328,-0.712189,0.338474,-0.387077,-1.890687,-18.390194,-28.743647,1
7.566661,-0.691561,0.359519,-0.384046,-0.943328,-18.515202,-30.238018,1
7.599994,-0.670328,0.381296,-0.379988,-0.023651,-18.648157,-31.882429,1
7.633327,-0.647994,0.4043,-0.375587,0.648868,-18.775076,-33.760944,1
7.666661,-0.624991,0.426746,-0.37279,0.946812,-19.049828,-35.808044,1
7.699994,-0.602467,0.447761,-0.372063,1.050015,-19.435303,-37.8162,1
7.733327,-0.581148,0.467368,-0.373264,1.190399,-19.898096,-39.651012,1
7.766661,-0.56179,0.485933,-0.375963,1.537164,-20.441156,-41.354439,1
7.799994,-0.545291,0.503049,-0.38004,2.252095,-21.154207,-42.701714,1
7.833327,-0.53168,0.517394,-0.385899,2.879187,-21.539423,-43.821621,1
7.866661,-0.520674,0.530221,-0.392301,3.196695,-21.447838,-45.086224,1
7.899994,-0.51233,0.541245,-0.398217,3.247414,-21.173216,-46.560272,1
7.933327,-0.505681,0.550184,-0.402943,3.352035,-20.611692,-48.135944,1
7.96666,-0.500504,0.558874,-0.405777,3.528477,-20.028927,-49.677158,1
7.999994,-0.49618,0.567914,-0.406673,3.860609,-19.761013,-50.966171,1
8.033327,-0.492711,0.576823,-0.405842,4.495132,-19.785608,-51.89193,1
8.066661,-0.491008,0.584687,-0.403465,5.300442,-19.828434,-52.411339,1
8.099995,-0.489455,0.593128,-0.400722,6.18873,-19.763453,-52.480064,1
8.133328,-0.487489,0.601054,-0.397484,6.988723,-19.215145,-52.087414,1
8.166662,-0.484766,0.607255,-0.395701,7.22267,-19.087885,-51.739147,1
8.199996,-0.47934,0.613565,-0.396168,6.858267,-19.481686,-51.94722,1
8.23333,-0.472323,0.620606,-0.396081,6.143468,-19.805109,-52.574348,1
8.266664,-0.464866,0.627713,-0.396539,6.054553,-20.479425,-53.71143,1
8.299997,-0.455559,0.634786,-0.397563,6.685868,-20.623926,-55.202564,1
8.333331,-0.443995,0.64135,-0.398317,7.607413,-19.997953,-56.939774,1
8.366665,-0.429624,0.648196,-0.397757,8.547153,-19.260313,-58.839428,1
8.399999,-0.414101,0.654922,-0.396056,9.578036,-18.841063,-60.764584,1
8.433332,-0.396899,0.661445,-0.392726,10.430006,-18.611814,-62.734753,1
8.466666,-0.377619,0.667656,-0.388868,11.188233,-18.506649,-64.848534,1
8.5,-0.355998,0.674054,-0.384354,11.941039,-18.450068,-67.069313,1
8.533334,-0.332837,0.67989,-0.379999,12.716093,-18.296682,-69.18615,1
8.566668,-0.307191,0.685049,-0.37566,13.168008,-17.801876,-71.30072,1
8.600001,-0.279884,0.68967,-0.370895,13.484591,-17.238064,-73.316124,1
8.633335,-0.250921,0.693498,-0.366169,13.537358,-16.912867,-75.39151,1
8.666669,-0.222568,0.696707,-0.360654,13.550638,-16.530388,-77.40947,1
8.700003,-0.194318,0.699852,-0.354786,13.88103,-16.347805,-79.353775,1
8.733336,-0.168372,0.702323,-0.349132,14.616595,-15.988488,-81.148727,1
8.76667,-0.143961,0.704558,-0.343467,15.356228,-15.478574,-82.87027,1
8.800004,-0.12147,0.706696,-0.337847,15.916062,-14.977416,-84.683815,1
8.833338,-0.101508,0.708717,-0.331973,16.432421,-14.541076,-86.57428,1
8.866672,-0.083349,0.710548,-0.325959,17.038544,-14.030055,-88.542229,1
8.900005,-0.066728,0.712694,-0.319931,17.633528,-13.382874,-90.485626,1
8.933339,-0.051166,0.714501,-0.314047,18.285543,-12.486207,-92.24102,1
8.966673,-0.036761,0.715843,-0.307785,18.991262,-11.389524,-93.857918,1
9.000007,-0.023026,0.716921,-0.301334,19.955915,-10.266668,-95.252213,1
9.03334,-0.009063,0.718086,-0.294837,21.385855,-9.050567,-96.332382,1
9.066674,0.004205,0.719211,-0.288006,22.598475,-8.00589,-97.421516,1
9.100008,0.017419,0.72064,-0.281079,23.687529,-7.103642,-98.423782,1
9.133342,0.030156,0.722048,-0.27446,24.895651,-6.317351,-99.228088,1
9.166676,0.041698,0.722693,-0.267848,25.867416,-5.630432,-99.909737,1
9.200009,0.053074,0.723514,-0.261128,26.705172,-4.88879,-100.483467,1
9.233343,0.063055,0.72363,-0.254601,27.577982,-4.221432,-100.912132,1
9.266677,0.071634,0.722862,-0.248303,28.264431,-3.513367,-101.197113,1
9.300011,0.079764,0.722105,-0.242577,28.87154,-2.806914,-101.446426,1
9.333344,0.087934,0.72155,-0.237086,29.339315,-2.061604,-101.645699,1
9.366678,0.095793,0.72015,-0.232208,29.767694,-1.313316,-101.590797,1
9.400012,0.102744,0.718212,-0.228222,30.348196,-0.747469,-101.513023,1
9.433346,0.109097,0.715838,-0.225326,30.939444,-0.229945,-101.228165,1
9.46668,0.11412,0.712661,-0.223892,31.403826,0.004364,-100.879066,1
9.500013,0.117846,0.70942,-0.223736,31.708021,-0.049041,-100.58728,1
9.533347,0.120275,0.706032,-0.225017,31.71489,-0.277681,-100.284523,1
9.566681,0.121126,0.702278,-0.227867,31.361946,-0.58282,-99.976952,1
9.600015,0.121092,0.698619,-0.232103,30.913994,-0.857079,-99.657883,1
9.633348,0.12031,0.695563,-0.237814,30.458639,-1.154076,-99.326057,1
9.666682,0.118034,0.692191,-0.244619,29.869877,-1.496453,-98.819092,1
9.700016,0.11556,0.68991,-0.252716,29.251331,-1.848939,-98.119354,1
9.73335,0.111064,0.687205,-0.261671,28.491127,-2.287416,-97.374855,1
9.766684,0.105166,0.684483,-0.271618,27.580643,-2.675713,-96.591629,1
9.800017,0.097823,0.682558,-0.28257,26.507664,-2.964568,-95.823433,1
9.833351,0.08965,0.681675,-0.293969,25.26506,-3.139558,-95.073418,1
9.866685,0.079352,0.680426,-0.305968,23.919868,-3.162992,-94.375946,1
9.900019,0.067411,0.679376,-0.318098,22.516336,-3.162316,-93.735985,1
9.933352,0.053671,0.677809,-0.329935,21.009817,-3.152344,-93.038155,1
9.966686,0.037791,0.675464,-0.341554,19.497171,-3.160554,-92.352257,1
10.00002,0.021679,0.674145,-0.35269,17.989832,-3.101042,-91.584343,1
10.033354,0.004441,0.672245,-0.36399,16.557255,-2.896273,-90.623016,1
10.066688,-0.015055,0.669046,-0.374337,15.174472,-2.589113,-89.210213,1
10.100021,-0.035365,0.666441,-0.383728,13.331511,-2.109401,-87.527153,1
10.133355,-0.05766,0.663862,-0.392023,11.870817,-1.731781,-85.874908,1
10.166689,-0.082352,0.661124,-0.398784,10.612881,-1.450985,-84.235016,1
10.200023,-0.110116,0.656728,-0.404319,9.499629,-1.267608,-82.646049,1
10.233356,-0.13903,0.653778,-0.407772,8.376734,-1.210992,-81.07019,1
10.26669,-0.171134,0.64931,-0.409776,7.353152,-1.235711,-79.542557,1
10.300024,-0.205536,0.643372,-0.410168,6.532331,-1.177395,-78.022255,1
10.333358,-0.241063,0.636204,-0.409354,5.926779,-0.904536,-76.461464,1
10.366692,-0.278006,0.627872,-0.407151,5.746237,-0.695457,-74.727737,1
10.400025,-0.315208,0.61926,-0.404218,5.910758,-0.768342,-72.916969,1
10.433359,-0.353127,0.609062,-0.401941,6.349773,-1.336852,-71.016304,1
10.466693,-0.388827,0.598093,-0.403848,6.920675,-2.145082,-69.139229,1
10.500027,-0.422372,0.585765,-0.409307,7.176362,-2.565364,-67.567825,1
10.53336,-0.453494,0.572844,-0.414978,6.593173,-3.03494,-66.304428,1
10.566694,-0.480312,0.562004,-0.419025,5.913186,-3.166619,-65.232285,1
10.600028,-0.505145,0.549382,-0.423529,5.897103,-3.138731,-64.011185,1
10.633362,-0.527532,0.537395,-0.427415,6.085187,-3.250057,-62.736584,1
10.666696,-0.547392,0.524603,-0.430257,6.184414,-3.281428,-61.550282,1
10.700029,-0.564962,0.511265,-0.431928,6.393382,-3.402185,-60.245487,1
10.733363,-0.57938,0.497454,-0.433339,6.486242,-3.17752,-58.786205,1
10.766697,-0.591672,0.481751,-0.434757,6.259181,-2.300045,-57.188675,1
10.800031,-0.60101,0.465498,-0.435338,5.798499,-1.247957,-55.65974,1
10.833364,-0.60861,0.448406,-0.435165,5.132196,-0.426334,-54.335567,1
10.866698,-0.614115,0.430687,-0.434718,4.467018,0.631854,-53.32267,1
10.900032,-0.617652,0.412775,-0.432746,3.768222,1.337098,-52.616531,1
10.933366,-0.619546,0.395593,-0.429855,3.535704,1.470096,-52.04723,1
10.9667,-0.619684,0.378014,-0.428332,3.489841,1.366024,-51.465141,1
11.000033,-0.618103,0.359875,-0.429507,3.114482,1.603052,-50.939228,1
11.033367,-0.616077,0.342104,-0.430354,2.971748,1.739164,-50.113411,1
11.066701,-0.61446,0.3244,-0.429105,3.533432,1.44953,-48.730469,1
11.100035,-0.611955,0.306805,-0.431901,3.642464,1.018231,-46.980976,1
11.133368,-0.6088,0.289031,-0.435154,3.175017,1.037355,-45.109478,1
11.166702,-0.60642,0.27168,-0.43771,2.84007,0.227602,-43.016731,1
11.200036,-0.603951,0.254594,-0.440355,2.639687,-0.679194,-40.943489,1
11.23337,-0.602252,0.237131,-0.442825,2.513619,-1.204155,-38.805374,1
11.266704,-0.601085,0.219448,-0.44514,2.385196,-1.506466,-36.547321,1
11.300037,-0.60059,0.202249,-0.446158,2.31498,-1.959076,-34.193005,1
11.333371,-0.601095,0.185001,-0.445742,2.330123,-2.451259,-31.601213,1
11.366705,-0.602135,0.168023,-0.444534,2.270549,-2.929502,-29.128658,1
11.400039,-0.603991,0.150942,-0.442764,2.423869,-3.55734,-26.807295,1
11.433372,-0.606203,0.134181,-0.440927,2.539674,-4.444697,-24.379343,1
