t,x,y,z,roll,pitch,yaw,valid
9.03334,0.467699,-0.539836,-0.387374,-10.138136,-17.857473,125.597366,1
9.066674,0.472337,-0.535958,-0.389658,-10.432631,-17.367764,126.51548,1
9.100008,0.477392,-0.531501,-0.392456,-10.245378,-17.263002,127.490501,1
9.133342,0.481819,-0.526517,-0.395506,-10.196425,-17.045071,128.121658,1
9.166676,0.486386,-0.521024,-0.398108,-10.049544,-16.656126,128.502274,1
9.200009,0.490156,-0.515491,-0.399735,-9.960491,-16.388178,128.710114,1
9.233343,0.493467,-0.509109,-0.40068,-9.754806,-16.213892,128.800629,1
9.266677,0.496406,-0.501716,-0.40147,-9.65895,-16.083189,128.72963,1
9.300011,0.499089,-0.493758,-0.402317,-9.678879,-15.866446,128.568146,1
9.333344,0.501651,-0.485662,-0.403708,-9.84407,-15.67807,128.467178,1
9.366678,0.504452,-0.477224,-0.404694,-10.244155,-15.785393,128.408386,1
9.400012,0.507478,-0.46859,-0.404869,-10.589828,-15.898098,128.439682,1
9.433346,0.510129,-0.459293,-0.405023,-10.726702,-15.933129,128.677017,1
9.46668,0.513048,-0.449564,-0.404907,-10.880022,-15.974145,129.121323,1
9.500013,0.516754,-0.439785,-0.404201,-10.999283,-16.167959,129.766174,1
9.533347,0.520607,-0.429625,-0.403544,-10.974228,-16.376518,130.709534,1
9.566681,0.525313,-0.41918,-0.402734,-10.969736,-16.509638,131.861542,1
9.600015,0.530939,-0.407948,-0.401552,-10.953844,-16.480774,133.162201,1
9.633348,0.536861,-0.395713,-0.399827,-11.033072,-16.43161,134.569504,1
9.666682,0.543863,-0.382747,-0.39754,-11.17009,-16.45092,136.074875,1
9.700016,0.551501,-0.368864,-0.395084,-11.271594,-16.557314,137.721375,1
9.73335,0.55979,-0.354242,-0.392633,-11.419694,-16.848444,139.474579,1
9.766684,0.568891,-0.339407,-0.39017,-11.4706,-17.068689,141.236649,1
9.800017,0.578856,-0.323931,-0.387969,-11.396714,-17.319664,143.019897,1
9.833351,0.58936,-0.307729,-0.386295,-11.052383,-17.819458,144.886292,1
9.866685,0.599558,-0.291878,-0.384305,-10.549088,-17.983736,146.748154,1
9.900019,0.609205,-0.276341,-0.382789,-10.261884,-18.394184,148.609177,1
9.933352,0.617764,-0.261553,-0.381411,-9.987383,-18.510406,150.320755,1
9.966686,0.625627,-0.245057,-0.379825,-9.620953,-18.214167,151.886795,1
10.00002,0.630039,-0.234161,-0.377023,-9.074351,-17.855158,153.433792,1
10.033354,0.633317,-0.223238,-0.371918,-8.475597,-17.636101,155.005005,1
10.066688,0.635628,-0.212582,-0.365449,-8.185466,-17.185637,156.473557,1
10.100021,0.637028,-0.202599,-0.357034,-7.627051,-16.273827,157.926651,1
10.133355,0.637631,-0.192797,-0.346508,-7.194861,-15.164392,159.333511,1
10.166689,0.637661,-0.184495,-0.333373,-7.012244,-13.970366,160.57933,1
10.200023,0.63785,-0.175961,-0.317322,-6.797827,-12.248229,161.827957,1
10.233356,0.638685,-0.167062,-0.298751,-6.464269,-10.033233,162.977325,1
10.26669,0.639818,-0.157163,-0.277587,-6.666875,-7.909857,164.099152,1
10.300024,0.640997,-0.147075,-0.254639,-7.44413,-6.134794,165.272659,1
10.333358,0.64193,-0.136497,-0.230302,-8.027565,-4.168696,166.202118,1
10.366692,0.642928,-0.127249,-0.205131,-8.516061,-2.734439,167.082367,1
10.400025,0.643863,-0.117455,-0.179493,-9.032725,-1.445644,167.895569,1
10.433359,0.64528,-0.10797,-0.154656,-9.676404,0.007418,168.570236,1
10.466693,0.647102,-0.099408,-0.131705,-11.101152,1.207489,169.308746,1
10.500027,0.649566,-0.090736,-0.110701,-12.506429,2.191282,169.929108,1
10.53336,0.652254,-0.082478,-0.093137,-13.943103,3.803848,170.400757,1
10.566694,0.654404,-0.074517,-0.077228,-15.469923,5.568469,170.764725,1
10.600028,0.656545,-0.067097,-0.062926,-17.171337,7.278755,171.105194,1
10.633362,0.658562,-0.060611,-0.050145,-18.671606,8.984942,171.63324,1
10.666696,0.660668,-0.053191,-0.038797,-19.400633,10.750683,171.869507,1
10.700029,0.662487,-0.045272,-0.029168,-20.643547,12.638561,172.035797,1
10.733363,0.663203,-0.037824,-0.019711,-22.054125,14.331683,172.259811,1
10.766697,0.663707,-0.030211,-0.010824,-23.573986,15.482965,172.416061,1
10.800031,0.663798,-0.022935,-0.002584,-24.975529,16.386744,172.474762,1
10.833364,0.664125,-0.016701,0.005959,-25.453896,17.108768,172.696335,1
10.866698,0.664017,-0.013023,0.014451,-25.330633,17.849039,173.157806,1
10.900032,0.664614,-0.008019,0.023556,-25.353035,18.405918,173.602081,1
10.933366,0.664448,-0.005246,0.032718,-25.009615,18.896557,174.213303,1
10.9667,0.664765,-0.001549,0.043089,-24.60218,19.337788,174.925964,1
11.000033,0.664361,0.000584,0.053078,-24.262732,19.771095,175.547501,1
11.033367,0.664166,0.003237,0.063515,-24.021828,20.065258,176.110214,1
11.066701,0.663612,0.005716,0.072986,-23.947981,20.29611,176.54866,1
11.100035,0.663693,0.008285,0.08202,-23.625925,20.58276,177.225037,1
