t,x,y,z,roll,pitch,yaw,valid
7.033328,0.798128,-0.499254,-0.533066,-5.350498,-10.516264,149.765762,1
7.066661,0.796234,-0.509111,-0.533443,-4.968387,-10.389373,148.729797,1
7.099995,0.794293,-0.519201,-0.533858,-4.530488,-10.208585,147.877563,1
7.133328,0.791892,-0.529352,-0.533987,-4.061402,-10.136383,147.143402,1
7.166661,0.78932,-0.539225,-0.534082,-3.67917,-9.931975,146.695114,1
7.199995,0.786658,-0.549139,-0.533596,-3.369538,-9.752438,146.47168,1
7.233328,0.783832,-0.558846,-0.532954,-3.121796,-9.689395,146.254257,1
7.266661,0.78125,-0.567719,-0.532237,-2.896393,-9.680789,145.970322,1
7.299994,0.778938,-0.576297,-0.530966,-2.619842,-9.856933,145.58078,1
7.333328,0.776905,-0.584291,-0.530043,-2.348572,-9.985347,145.142761,1
7.366661,0.774429,-0.591799,-0.529523,-2.065796,-9.979302,144.68309,1
7.399994,0.772387,-0.598809,-0.52876,-1.723572,-9.991426,144.225113,1
7.433328,0.77007,-0.605583,-0.52852,-1.475586,-9.987328,143.799057,1
7.466661,0.768075,-0.611519,-0.528827,-1.312958,-9.896398,143.336304,1
7.499994,0.765955,-0.616934,-0.529317,-1.158783,-9.771665,142.920624,1
7.533328,0.763783,-0.622004,-0.530025,-1.039581,-9.616694,142.39389,1
7.566661,0.76168,-0.626824,-0.53088,-0.896911,-9.541965,141.813187,1
7.599994,0.759864,-0.631538,-0.531462,-0.63086,-9.490383,141.124939,1
7.633327,0.758035,-0.636467,-0.531193,-0.376556,-9.52062,140.4422,1
7.666661,0.756142,-0.641229,-0.530577,-0.216827,-9.649472,139.879288,1
7.699994,0.754298,-0.645931,-0.529885,0.062996,-9.742212,139.453461,1
7.733327,0.751579,-0.65079,-0.529406,0.395239,-9.780605,139.254852,1
7.766661,0.748129,-0.65531,-0.529586,0.785619,-9.755586,139.342407,1
7.799994,0.744252,-0.659381,-0.529676,1.320472,-9.730349,139.570694,1
7.833327,0.740586,-0.66311,-0.529638,1.71414,-9.878694,139.942093,1
7.866661,0.736547,-0.665929,-0.529678,1.971567,-9.898405,140.316742,1
7.899994,0.732273,-0.667985,-0.529316,2.233899,-9.721374,140.589157,1
7.933327,0.728085,-0.668999,-0.528261,2.363026,-9.496729,140.852798,1
7.96666,0.723619,-0.669214,-0.527229,2.455132,-9.302335,140.926132,1
7.999994,0.719531,-0.668316,-0.525891,2.62613,-9.052117,140.89241,1
8.033327,0.715607,-0.666454,-0.524955,2.518851,-8.920316,140.736115,1
8.066661,0.711751,-0.663534,-0.525306,2.202468,-8.845395,140.431641,1
8.099995,0.708099,-0.659497,-0.526975,1.947645,-8.697385,140.027115,1
8.133328,0.704506,-0.655057,-0.529599,1.67288,-8.729398,139.568222,1
8.166662,0.700921,-0.650284,-0.533299,1.292706,-8.720334,139.081146,1
8.199996,0.69691,-0.645361,-0.537237,0.878964,-8.405579,138.737015,1
8.23333,0.692219,-0.640964,-0.540286,0.591666,-8.160552,138.546478,1
8.266664,0.68784,-0.636876,-0.542777,0.434576,-7.963618,138.519455,1
8.299997,0.683319,-0.633154,-0.543747,0.412529,-7.779449,138.747009,1
8.333331,0.67934,-0.629933,-0.543394,0.412651,-7.589043,139.128601,1
8.366665,0.675081,-0.626856,-0.542811,0.204895,-7.241694,139.558075,1
8.399999,0.671045,-0.624341,-0.541153,-0.019897,-6.950987,140.049545,1
8.433332,0.666982,-0.622418,-0.539711,-0.279602,-6.892118,140.521591,1
8.466666,0.663192,-0.621426,-0.539305,-0.391968,-7.009734,140.918045,1
8.5,0.660449,-0.620555,-0.539712,-0.304962,-7.391972,141.116318,1
8.533334,0.657827,-0.620312,-0.540848,-0.138916,-7.563778,141.183517,1
8.566668,0.655221,-0.620272,-0.542895,-0.158509,-7.362459,141.207138,1
8.600001,0.6525,-0.620789,-0.545013,-0.206574,-6.973664,141.18515,1
8.633335,0.649739,-0.622442,-0.546918,-0.265289,-6.588229,141.245743,1
8.666669,0.646748,-0.624739,-0.548164,-0.303894,-6.236721,141.428619,1
8.700003,0.643997,-0.62788,-0.548887,-0.378052,-5.985561,141.667343,1
8.733336,0.64127,-0.631804,-0.549003,-0.692108,-5.813262,141.986115,1
8.76667,0.638334,-0.636495,-0.548864,-1.051086,-5.60751,141.980255,1
8.800004,0.635676,-0.641915,-0.548494,-1.252503,-5.572512,141.711578,1
8.833338,0.633649,-0.648139,-0.54767,-1.448822,-5.753935,141.361298,1
8.866672,0.631675,-0.654575,-0.547272,-1.762237,-5.934013,140.700409,1
8.900005,0.629586,-0.661477,-0.547038,-2.024811,-6.065344,139.85759,1
8.933339,0.627644,-0.668548,-0.547515,-2.097626,-6.10138,138.793594,1
8.966673,0.625641,-0.676021,-0.548051,-2.084839,-5.981292,137.797806,1
9.000007,0.623594,-0.683695,-0.548642,-2.114594,-5.808775,136.924606,1
9.03334,0.620795,-0.691381,-0.549081,-2.192597,-5.597804,136.162399,1
9.066674,0.617556,-0.699336,-0.549273,-2.244873,-5.451139,135.666107,1
9.100008,0.614021,-0.707534,-0.549154,-2.228851,-5.266902,135.25769,1
9.133342,0.610066,-0.715713,-0.548954,-2.283539,-5.180111,134.849808,1
9.166676,0.606008,-0.723888,-0.548619,-2.225068,-5.224671,134.385147,1
9.200009,0.602013,-0.731627,-0.548201,-1.867614,-5.251459,133.817612,1
9.233343,0.598026,-0.739504,-0.547412,-1.232238,-5.312131,133.287872,1
9.266677,0.594347,-0.74701,-0.546377,-0.504333,-5.395139,132.778809,1
9.300011,0.590753,-0.753971,-0.54493,0.215217,-5.439323,132.218475,1
9.333344,0.587924,-0.760342,-0.543217,0.472921,-5.568148,131.565262,1
9.366678,0.585582,-0.766034,-0.541875,-0.074371,-5.564418,130.598801,1
9.400012,0.583667,-0.771339,-0.541156,-0.88797,-5.429597,129.566254,1
9.433346,0.581568,-0.77659,-0.540717,-1.319275,-5.376103,128.767029,1
9.46668,0.579121,-0.782145,-0.540436,-1.417359,-5.462887,128.110031,1
9.500013,0.576371,-0.787922,-0.540197,-1.42633,-5.528806,127.597473,1
9.533347,0.573776,-0.793501,-0.540161,-1.354553,-5.474151,127.14463,1
9.566681,0.571286,-0.798595,-0.540296,-1.319367,-5.385221,126.62796,1
9.600015,0.56901,-0.803537,-0.540008,-1.370178,-5.311954,126.081268,1
9.633348,0.566713,-0.807831,-0.539655,-1.686157,-5.298218,125.387688,1
9.666682,0.565022,-0.811441,-0.539351,-1.998993,-5.30093,124.655655,1
9.700016,0.563506,-0.814562,-0.538856,-2.057038,-5.528102,123.81665,1
9.73335,0.562026,-0.817178,-0.538186,-2.005646,-5.849367,122.91851,1
9.766684,0.561028,-0.819831,-0.537731,-1.875794,-6.2676,122.092613,1
9.800017,0.560102,-0.82217,-0.537207,-1.675476,-6.775663,121.409309,1
9.833351,0.558933,-0.824663,-0.536752,-1.568298,-7.172115,120.941086,1
9.866685,0.557488,-0.827276,-0.536282,-1.411469,-7.474945,120.758324,1
9.900019,0.556364,-0.829778,-0.535701,-1.334686,-7.896149,120.833755,1
9.933352,0.555164,-0.83218,-0.534887,-1.399048,-8.285757,120.953217,1
9.966686,0.554562,-0.834478,-0.534056,-1.545288,-8.645905,121.001984,1
10.00002,0.554018,-0.83654,-0.532926,-1.721893,-8.99975,120.989456,1
10.033354,0.553721,-0.838362,-0.531452,-1.895232,-9.250917,120.891258,1
10.066688,0.553381,-0.839919,-0.530274,-1.99176,-9.395444,120.795662,1
10.100021,0.552514,-0.841637,-0.529284,-1.94577,-9.645654,120.795197,1
10.133355,0.552209,-0.843217,-0.528769,-1.863556,-9.75336,120.723488,1
10.166689,0.55137,-0.844449,-0.52919,-1.658112,-9.631987,120.617935,1
10.200023,0.5504,-0.845651,-0.53062,-1.427734,-9.113194,120.688614,1
10.233356,0.548974,-0.847109,-0.532568,-1.244202,-8.2135,120.948761,1
10.26669,0.546897,-0.84882,-0.53513,-1.170654,-6.992249,121.355461,1
10.300024,0.54454,-0.850663,-0.537986,-1.172119,-5.62546,121.90387,1
10.333358,0.542065,-0.852262,-0.541267,-1.198181,-3.996822,122.413567,1
10.366692,0.539783,-0.853946,-0.544431,-1.230408,-2.483887,122.803505,1
10.400025,0.538081,-0.855489,-0.546506,-1.123688,-1.473053,123.043732,1
10.433359,0.53624,-0.856857,-0.54755,-0.916351,-1.007869,123.016861,1
10.466693,0.53529,-0.857933,-0.547437,-0.776855,-1.076048,122.842583,1
10.500027,0.53416,-0.859219,-0.546628,-0.790619,-1.439695,122.607025,1
10.53336,0.532972,-0.860215,-0.546062,-0.923523,-1.770112,122.310455,1
10.566694,0.532009,-0.861116,-0.545508,-1.066376,-2.087517,122.133202,1
10.600028,0.530628,-0.862473,-0.545101,-1.261566,-2.387144,122.028206,1
10.633362,0.52956,-0.863944,-0.545041,-1.447723,-2.552032,121.974548,1
10.666696,0.528545,-0.865588,-0.545136,-1.530456,-2.591094,121.961487,1
10.700029,0.527378,-0.867571,-0.545441,-1.571991,-2.553671,121.956161,1
10.733363,0.525722,-0.869791,-0.545417,-1.495178,-2.519623,122.012772,1
10.766697,0.523584,-0.872472,-0.545574,-1.362854,-2.461976,122.217758,1
10.800031,0.521354,-0.875428,-0.5454,-1.177215,-2.349387,122.655876,1
10.833364,0.518456,-0.878425,-0.545303,-0.912323,-2.254297,123.417068,1
10.866698,0.515231,-0.881711,-0.544961,-0.727569,-2.09945,124.335251,1
10.900032,0.511843,-0.885056,-0.545469,-0.734345,-1.850189,125.275635,1
10.933366,0.510301,-0.886042,-0.546233,-0.679871,-1.628659,125.609398,1
10.9667,0.508744,-0.887007,-0.547319,-0.574219,-1.389465,125.956772,1
11.000033,0.507463,-0.887205,-0.548133,-0.413208,-1.339509,126.109276,1
11.033367,0.506184,-0.887012,-0.548462,-0.304352,-1.405093,126.208527,1
