X,Y,Z,Yaw,Pitch,Roll
-0.752007,0.680168,-0.147589,-54.793816,-37.773407,-6.781985
-0.749743,0.687119,-0.159611,-52.569988,-33.758179,-6.849309
-0.748017,0.693553,-0.170602,-50.233681,-29.866693,-6.80689
-0.746392,0.700073,-0.180311,-47.71244,-26.339079,-6.691961
-0.744947,0.706393,-0.18961,-45.191177,-22.796478,-6.499945
-0.743759,0.711319,-0.197734,-42.935844,-19.369631,-6.084204
-0.743091,0.715898,-0.202382,-40.820007,-17.202936,-5.713748
-0.742479,0.719918,-0.204747,-38.910805,-16.189358,-5.364137
-0.741919,0.721899,-0.206104,-37.254745,-15.586389,-4.784823
-0.74064,0.723031,-0.207279,-36.027489,-14.96713,-4.052247
-0.739056,0.723265,-0.208181,-34.984135,-14.43908,-3.520661
-0.73739,0.722948,-0.208787,-34.254284,-14.219968,-3.242677
-0.735163,0.722521,-0.209847,-33.919292,-13.770166,-3.032838
-0.732383,0.72247,-0.211379,-33.801319,-13.173153,-2.806458
-0.729052,0.722778,-0.212803,-33.894573,-12.580081,-2.587189
-0.725091,0.723053,-0.21389,-33.987103,-12.243319,-2.501312
-0.720573,0.723668,-0.21463,-34.227684,-11.99136,-2.243652
-0.715606,0.724947,-0.21475,-34.438488,-11.965275,-1.825745
-0.710192,0.72639,-0.214493,-34.747108,-11.894767,-1.580475
-0.704086,0.728018,-0.214328,-35.34766,-11.737031,-1.279266
-0.697426,0.730214,-0.214086,-35.815548,-11.559077,-0.943268
-0.689692,0.732968,-0.214676,-36.360928,-10.956511,-0.915619
-0.68169,0.736295,-0.214996,-37.000294,-10.538264,-0.932678
-0.673358,0.740835,-0.214916,-37.678356,-10.495486,-0.996826
-0.664025,0.745156,-0.215345,-38.50428,-10.365754,-1.111907
-0.653901,0.749664,-0.216235,-39.461685,-10.197478,-1.10785
-0.643444,0.754303,-0.217062,-40.248344,-9.830936,-1.092499
-0.632584,0.758229,-0.218788,-40.873226,-8.973413,-0.999603
-0.622447,0.762097,-0.221446,-41.29969,-7.899537,-1.062225
-0.612967,0.76653,-0.22364,-41.509045,-7.145108,-1.548676
