X,Y,Z,Yaw,Pitch,Roll
-0.605067,0.770188,-0.224908,-42.009113,-7.154329,-1.943207
-0.598114,0.772906,-0.225435,-42.92207,-7.302585,-1.857482
-0.592484,0.775068,-0.224916,-43.97908,-7.71991,-1.712097
-0.588295,0.776776,-0.224224,-45.029575,-8.165805,-1.759461
-0.585422,0.777852,-0.224214,-46.051342,-8.387356,-1.774048
-0.584261,0.778343,-0.224738,-46.863029,-8.346648,-1.817627
-0.5841,0.778664,-0.225373,-47.557507,-8.157342,-2.020141
-0.584855,0.778792,-0.225656,-48.189709,-7.830354,-2.244354
-0.586557,0.778362,-0.225607,-48.818657,-7.258605,-2.282562
-0.589554,0.777134,-0.224018,-49.175659,-6.766873,-2.016815
-0.593658,0.775588,-0.22027,-49.369267,-6.591583,-1.677856
-0.598257,0.772789,-0.220477,-49.404171,-6.837463,-1.475433
-0.602055,0.769582,-0.221933,-49.318874,-6.223354,-1.841217
-0.605,0.768612,-0.220923,-49.593723,-6.695593,-2.977509
-0.606856,0.768642,-0.220601,-50.157719,-7.452118,-3.380219
-0.606799,0.769007,-0.221273,-50.517616,-7.508269,-2.921601
-0.605546,0.769917,-0.221235,-50.715469,-7.790534,-2.707581
-0.603195,0.770827,-0.221646,-50.718246,-7.596679,-2.312164
-0.599786,0.771604,-0.222643,-50.768814,-7.222494,-1.99646
-0.596358,0.772228,-0.224029,-50.740627,-6.822853,-1.805084
-0.592874,0.773825,-0.224187,-50.499046,-6.980685,-1.67691
-0.589012,0.775272,-0.224132,-50.330242,-7.080597,-1.287994
-0.58467,0.776834,-0.2235,-50.415176,-7.232821,-1.051483
-0.579996,0.778543,-0.222351,-50.627087,-7.527524,-0.998535
-0.574764,0.780414,-0.221815,-50.939503,-7.448738,-0.973267
-0.568488,0.783,-0.221684,-51.357445,-7.057006,-1.108704
-0.561209,0.786396,-0.221268,-51.868969,-6.759367,-1.254181
-0.552284,0.790293,-0.220661,-52.375839,-6.45474,-1.301666
-0.542107,0.795164,-0.218632,-52.998238,-6.676359,-1.293915
-0.530541,0.800212,-0.217706,-53.638489,-7.072537,-1.221771
