X,Y,Z,Yaw,Pitch,Roll
0.52193,-0.677254,-0.39627,140.295776,0.768471,-6.45084
0.508562,-0.679181,-0.395785,139.723267,-0.166991,-6.121373
0.496578,-0.680844,-0.395208,139.146362,-1.345766,-5.467257
0.484536,-0.682721,-0.394562,138.504837,-2.385587,-4.840211
0.472875,-0.684751,-0.393811,137.700424,-3.128814,-4.36017
0.461547,-0.686846,-0.393358,136.641541,-3.421289,-3.944764
0.450064,-0.689052,-0.393106,135.422775,-3.457025,-3.493562
0.438549,-0.691769,-0.39281,134.092377,-3.494994,-3.156282
0.426571,-0.694655,-0.392434,132.634491,-3.560728,-2.865936
0.414418,-0.698054,-0.392099,131.080444,-3.627814,-2.702516
0.401785,-0.701797,-0.391373,129.417358,-3.746215,-2.647644
0.387784,-0.706348,-0.390373,127.690369,-3.832856,-2.677307
0.372841,-0.711494,-0.389159,125.923714,-3.912018,-2.775635
0.356429,-0.717394,-0.387589,124.115868,-3.89624,-2.912872
0.338721,-0.723852,-0.386077,122.353691,-3.803739,-3.127136
0.319723,-0.730507,-0.38406,120.675667,-3.671288,-3.436738
0.299141,-0.737904,-0.381246,119.072952,-3.494263,-3.779909
0.276624,-0.74555,-0.378655,117.543892,-3.478451,-4.486848
0.252306,-0.753023,-0.379834,116.078224,-3.774991,-5.605136
0.227642,-0.760487,-0.379561,114.955833,-3.829257,-5.676853
0.20281,-0.768098,-0.378495,114.155624,-4.761932,-5.307071
0.179173,-0.774879,-0.379236,113.237793,-5.964995,-5.196139
0.156904,-0.78011,-0.380594,112.039627,-6.900082,-4.458865
0.136136,-0.783756,-0.382572,110.700584,-7.542598,-3.849945
0.116967,-0.786388,-0.384538,109.133224,-8.194212,-3.356233
0.099813,-0.787886,-0.385303,107.357185,-9.217101,-2.847077
0.084589,-0.788689,-0.384976,105.385986,-10.555449,-2.448517
0.070933,-0.788898,-0.383892,103.112602,-11.976688,-2.0961
0.05871,-0.788668,-0.38271,100.570877,-13.22244,-1.721375
0.048043,-0.788091,-0.381476,97.910645,-14.202421,-1.206604
