X,Y,Z,Yaw,Pitch,Roll
-1.328297,0.60356,-0.269291,-25.904762,-6.465785,-4.215272
-1.329514,0.616261,-0.270061,-26.305399,-6.927034,-4.175294
-1.331327,0.628051,-0.271179,-26.783915,-7.199948,-3.991761
-1.333665,0.638712,-0.272516,-27.395397,-7.220917,-3.677979
-1.336952,0.647795,-0.27351,-28.453176,-7.033783,-3.319185
-1.34095,0.65569,-0.274323,-29.771856,-6.933775,-3.216797
-1.345806,0.661632,-0.274773,-31.602211,-7.124966,-3.205079
-1.351241,0.666675,-0.274274,-33.578815,-7.686305,-3.104584
-1.357526,0.67021,-0.272913,-35.895229,-8.454435,-3.14557
-1.364099,0.67294,-0.271694,-38.282875,-9.206903,-3.198059
-1.371112,0.674713,-0.270889,-40.922455,-9.735533,-3.250246
-1.378315,0.675601,-0.270037,-43.827164,-10.070369,-3.168671
-1.386091,0.675458,-0.269314,-46.822048,-10.367885,-2.93988
-1.394062,0.675008,-0.268325,-49.919662,-10.677026,-2.570283
-1.40251,0.674508,-0.267243,-53.108845,-11.088935,-1.988312
-1.410967,0.674285,-0.264784,-56.36417,-11.770724,-1.425721
-1.419087,0.673534,-0.263252,-59.600269,-12.059907,-0.76358
-1.425973,0.672201,-0.26626,-62.571812,-12.029963,-0.405029
-1.432514,0.670597,-0.268026,-65.611504,-11.370939,-0.027283
-1.43859,0.669315,-0.269238,-68.753365,-11.045747,-0.107361
-1.443974,0.668643,-0.270209,-71.616035,-10.706362,0.061653
-1.448345,0.668378,-0.270544,-74.072739,-10.372379,0.008456
-1.451707,0.668726,-0.270708,-76.140335,-10.168334,-0.082061
-1.4547,0.669385,-0.270832,-77.915688,-10.036163,-0.001526
-1.457155,0.67007,-0.271474,-79.642319,-9.835205,0.18601
-1.458628,0.67064,-0.272175,-81.099411,-9.326077,0.207482
-1.459035,0.671186,-0.27398,-82.169487,-8.331908,0.006378
-1.458371,0.671851,-0.276335,-82.641029,-7.00332,-0.076996
-1.457341,0.672406,-0.279091,-82.750076,-5.542446,-0.1044
-1.455597,0.67313,-0.282386,-82.458794,-3.639767,-0.13266
