X,Y,Z,Yaw,Pitch,Roll
0.523332,1.042211,-0.38652,-169.319046,13.687596,-3.860109
0.52008,1.042955,-0.38824,-168.655716,14.698648,-3.8042
0.517018,1.044358,-0.390013,-167.89357,15.754145,-3.961886
0.514072,1.046015,-0.391885,-166.965286,16.90659,-4.184328
0.51106,1.048448,-0.393526,-166.152573,18.325287,-4.41443
0.508263,1.051914,-0.395002,-165.508926,19.788511,-4.585725
0.504905,1.05533,-0.396714,-164.981766,21.388107,-4.763703
0.501575,1.059604,-0.397566,-164.556244,22.573645,-4.981813
0.498694,1.06454,-0.39832,-164.155411,23.706512,-5.21561
0.496506,1.070122,-0.398905,-163.698486,24.868143,-5.209689
0.494998,1.076402,-0.399572,-163.440796,26.205372,-5.300083
0.493497,1.082946,-0.400113,-163.29422,27.631569,-5.522555
0.492512,1.090335,-0.40095,-163.239304,29.386415,-5.460603
0.491701,1.097952,-0.402299,-163.061386,30.657602,-5.291202
0.490912,1.105999,-0.40393,-162.821747,31.930088,-5.143494
0.489184,1.113551,-0.405243,-162.619644,33.119755,-5.08658
0.486979,1.121609,-0.405967,-162.549484,34.14072,-5.084598
0.484621,1.130145,-0.406526,-162.849045,35.323044,-5.199527
0.481822,1.138241,-0.407191,-163.308151,36.38879,-5.32294
0.478563,1.146099,-0.407523,-163.661301,37.031345,-5.405613
0.476367,1.15498,-0.407833,-164.119019,37.861809,-5.479982
0.475199,1.163403,-0.408702,-164.517319,39.21933,-5.552706
0.474184,1.171572,-0.409819,-164.790955,40.509998,-5.399693
0.47309,1.179567,-0.410659,-165.193298,41.771862,-5.248601
0.472669,1.187465,-0.411518,-165.464874,42.981747,-5.089907
0.472594,1.195589,-0.412004,-165.470001,43.884186,-4.767977
0.472118,1.203242,-0.412648,-166.025009,44.879837,-4.842622
0.471852,1.210491,-0.412983,-166.198242,45.707558,-4.691376
0.471756,1.217867,-0.413244,-166.473236,46.341904,-4.647098
0.471253,1.225253,-0.413343,-167.015442,46.965733,-4.825622
