X,Y,Z,Yaw,Pitch,Roll
-0.629986,-0.459955,-0.351828,63.191643,-7.562378,0.323994
-0.629577,-0.453028,-0.352151,62.500191,-7.526458,0.4002
-0.630055,-0.446096,-0.351986,61.752789,-7.63413,0.469359
-0.631005,-0.439188,-0.351618,60.961647,-7.792296,0.581899
-0.632528,-0.431845,-0.351457,60.128735,-7.882024,0.654328
-0.634548,-0.4245,-0.351228,59.227257,-7.954684,0.699281
-0.637372,-0.416568,-0.351105,58.322353,-8.042145,0.844073
-0.64136,-0.408573,-0.350772,57.455978,-8.062163,1.079139
-0.646033,-0.399931,-0.350515,56.625038,-8.066187,1.26623
-0.651604,-0.390819,-0.350048,55.848522,-8.057526,1.332218
-0.657744,-0.381575,-0.349459,55.0499,-8.025636,1.357097
-0.66476,-0.371421,-0.348914,54.10218,-7.915738,1.383043
-0.672414,-0.360754,-0.347989,52.999783,-7.765351,1.427001
-0.680517,-0.349043,-0.347352,51.807152,-7.585177,1.518809
-0.689034,-0.336651,-0.3473,50.541836,-7.304381,1.630803
-0.697965,-0.324107,-0.347013,49.186821,-7.008942,1.721069
-0.707629,-0.311687,-0.346403,47.8251,-6.792513,1.938294
-0.717204,-0.298435,-0.345266,46.619305,-6.739047,2.097692
-0.726289,-0.284704,-0.345157,45.551182,-6.746006,2.046259
-0.735299,-0.271558,-0.345969,44.725201,-6.820189,1.978443
-0.743693,-0.258512,-0.347883,44.008217,-6.948973,1.934585
-0.751473,-0.246457,-0.351125,43.452503,-6.958617,1.931133
-0.758147,-0.23449,-0.354574,42.978756,-6.837313,1.859906
-0.763732,-0.222611,-0.356789,42.451763,-6.832217,1.724665
-0.768618,-0.21195,-0.357188,41.816738,-7.056398,1.607888
-0.772707,-0.201608,-0.356782,40.994225,-7.379514,1.541828
-0.775885,-0.19193,-0.3561,40.117805,-7.763486,1.565129
-0.778291,-0.182892,-0.355807,39.203842,-8.162137,1.568598
-0.780486,-0.174715,-0.355708,38.30286,-8.48416,1.626681
-0.781549,-0.166217,-0.355746,37.469833,-8.557946,1.661462
