X,Y,Z,Yaw,Pitch,Roll
0.51712,-0.545781,-0.318475,125.160461,-4.786132,-5.750218
0.521298,-0.537856,-0.31835,126.50843,-4.966333,-5.39307
0.525948,-0.529117,-0.318301,128.03595,-5.184482,-5.304507
0.53071,-0.519801,-0.318472,129.687393,-5.329248,-5.427921
0.536122,-0.510229,-0.31872,131.345322,-5.464998,-5.466006
0.542639,-0.499694,-0.319234,132.954895,-5.553558,-5.325656
0.549627,-0.488933,-0.320462,134.575531,-5.526429,-5.045474
0.55668,-0.478317,-0.322084,136.187393,-5.38501,-4.63086
0.563997,-0.467054,-0.32445,137.782288,-5.120934,-4.200226
0.571071,-0.455706,-0.326873,139.320389,-4.685243,-3.899751
0.577545,-0.4445,-0.329414,140.676666,-4.314815,-3.639985
0.582853,-0.433552,-0.33217,141.871719,-3.939086,-3.421845
0.587271,-0.423201,-0.335154,142.920929,-3.75534,-3.261475
0.590857,-0.412823,-0.339195,143.885559,-3.820398,-3.013947
0.59358,-0.402994,-0.345081,144.978226,-4.148582,-2.583893
0.594918,-0.394356,-0.353611,146.288895,-4.802367,-2.232025
0.595707,-0.386222,-0.364962,147.822632,-5.488712,-2.127197
0.596068,-0.378883,-0.378239,149.341812,-5.957543,-2.186615
0.59575,-0.373448,-0.391291,150.713791,-5.89963,-2.443115
0.59531,-0.368863,-0.402955,151.88475,-5.479157,-2.690064
0.594292,-0.365384,-0.411559,152.787781,-4.920803,-2.705566
0.593489,-0.362649,-0.416506,153.517929,-4.163936,-2.471558
0.592337,-0.360878,-0.418179,154.1745,-3.424684,-2.247864
0.590781,-0.359655,-0.416963,154.682877,-2.828709,-2.129486
0.589037,-0.358239,-0.414644,155.07637,-2.325775,-2.1539
0.586721,-0.357078,-0.412682,155.24231,-1.648616,-2.366882
0.583817,-0.355761,-0.411047,155.186066,-0.963897,-2.622345
0.581188,-0.353348,-0.41108,154.882462,-0.779482,-2.987275
0.578111,-0.349805,-0.413228,154.423553,-0.667876,-3.371339
0.575745,-0.345635,-0.416075,153.912796,-0.696529,-3.818604
