X,Y,Z,Yaw,Pitch,Roll
-1.167516,0.411887,-0.267101,-14.387317,-8.500306,-0.419983
-1.176195,0.411576,-0.26738,-15.089004,-7.986908,-0.201386
-1.184266,0.411356,-0.267157,-15.622944,-7.531281,0.091428
-1.192355,0.410583,-0.266102,-16.162432,-7.463409,0.209889
-1.200364,0.409331,-0.265003,-16.648878,-7.601378,0.3861
-1.208815,0.407862,-0.263789,-17.101727,-7.819733,0.415215
-1.217243,0.406058,-0.263397,-17.551828,-8.008629,0.179819
-1.225872,0.404352,-0.263449,-18.045298,-8.022248,-0.018982
-1.233696,0.403095,-0.264549,-18.649633,-7.881498,-0.070526
-1.241332,0.402365,-0.266115,-19.332737,-7.767701,-0.154389
-1.249004,0.402194,-0.267145,-20.076624,-7.688689,-0.299255
-1.256802,0.403443,-0.268294,-20.801079,-7.55563,-0.508636
-1.264412,0.405958,-0.269297,-21.362722,-7.45248,-0.535675
-1.271881,0.409567,-0.270144,-21.73711,-7.343054,-0.444031
-1.279014,0.414482,-0.271119,-21.961496,-7.282259,-0.487671
-1.285994,0.419775,-0.27218,-22.231369,-7.216333,-0.530274
-1.292658,0.426347,-0.27298,-22.460917,-7.1673,-0.50296
-1.298872,0.434092,-0.273553,-22.715864,-7.127282,-0.503357
-1.304359,0.44267,-0.27362,-23.068125,-6.947907,-0.485657
-1.309191,0.452193,-0.273576,-23.418135,-6.722873,-0.518799
-1.313597,0.462679,-0.273333,-23.758734,-6.530822,-0.594482
-1.317224,0.474366,-0.272737,-24.019512,-6.330171,-0.783691
-1.320317,0.487553,-0.271852,-24.187145,-6.242526,-1.136292
-1.322724,0.501467,-0.271334,-24.320293,-6.139035,-1.514832
-1.324364,0.516266,-0.271559,-24.38636,-6.007356,-1.941559
-1.325605,0.531422,-0.27151,-24.523966,-5.915893,-2.306946
-1.326466,0.54661,-0.270884,-24.67289,-5.898442,-2.673095
-1.327123,0.561236,-0.269909,-24.85557,-5.891659,-3.181183
-1.327398,0.575892,-0.268904,-25.128641,-5.970002,-3.723329
-1.327635,0.589733,-0.26878,-25.531109,-6.128107,-4.088655
