X,Y,Z,Yaw,Pitch,Roll
0.992403,-0.021239,-0.326248,-163.63002,-8.527586,1.234255
0.986596,-0.026849,-0.324721,-163.911423,-8.387998,1.222578
0.980185,-0.031956,-0.323056,-164.096725,-8.273831,1.19528
0.97333,-0.036349,-0.321375,-164.132492,-8.037199,1.231039
0.966124,-0.040501,-0.320908,-164.041031,-8.163394,1.18036
0.958672,-0.044304,-0.321645,-163.917038,-8.039173,0.707587
0.950308,-0.048113,-0.323506,-163.853516,-7.875023,0.323943
0.942132,-0.051335,-0.326041,-163.881165,-7.823093,0.225777
0.934142,-0.05427,-0.328156,-163.997879,-7.924979,0.155613
0.926309,-0.0572,-0.329187,-164.129074,-7.94241,-0.007233
0.918375,-0.060076,-0.33009,-164.350723,-7.74359,-0.143616
0.910095,-0.063169,-0.331324,-164.708115,-7.428131,-0.239868
0.901932,-0.066336,-0.332402,-165.282211,-7.292968,-0.259552
0.894458,-0.069784,-0.333013,-165.956299,-7.608612,-0.095062
0.887452,-0.073393,-0.333629,-166.669495,-7.964109,0.041702
0.881006,-0.076941,-0.33433,-167.458054,-8.024632,0.061799
0.874485,-0.081175,-0.334768,-168.279312,-7.833953,0.046491
0.868259,-0.085543,-0.335179,-169.152771,-7.672884,0.018098
0.863177,-0.089963,-0.335114,-170.106171,-7.78229,-0.013001
0.858712,-0.095062,-0.334744,-171.033722,-8.093165,0.104062
0.854509,-0.101099,-0.334782,-171.888031,-8.211362,0.30231
0.850548,-0.107839,-0.335229,-172.591049,-8.124475,0.528872
0.846918,-0.115157,-0.335677,-173.063522,-7.987305,0.741866
0.843446,-0.123485,-0.335953,-173.36618,-7.888247,0.897468
0.840613,-0.132101,-0.335708,-173.611389,-7.891573,0.98601
0.838535,-0.141096,-0.33511,-173.882721,-8.051509,1.126189
0.836593,-0.150701,-0.33416,-174.20369,-8.174069,1.154718
0.835279,-0.161258,-0.333402,-174.614166,-8.286255,1.078103
0.834805,-0.172091,-0.332531,-175.095825,-8.308508,1.013609
0.83514,-0.1838,-0.331875,-175.641357,-8.223602,0.889937
