X,Y,Z,Yaw,Pitch,Roll
-0.728929,-0.067355,-0.241868,24.973759,-15.95974,1.071739
-0.728174,-0.067226,-0.241942,25.142723,-15.977417,1.062693
-0.727464,-0.067019,-0.24228,25.336725,-15.855955,1.037377
-0.7275,-0.067292,-0.242532,25.570704,-15.769526,1.043864
-0.726751,-0.067017,-0.243008,25.810127,-15.657866,1.118467
-0.727281,-0.067162,-0.243189,26.05069,-15.585814,1.183567
-0.726869,-0.067005,-0.243082,26.27697,-15.547395,1.249944
-0.726083,-0.066785,-0.24313,26.509613,-15.593656,1.271039
-0.725319,-0.066787,-0.243051,26.73818,-15.718566,1.195732
-0.724743,-0.066541,-0.242649,26.932549,-15.894163,1.079134
-0.72376,-0.066345,-0.242298,27.118124,-15.969665,1.006208
-0.722302,-0.065795,-0.242619,27.237764,-15.777497,0.914873
-0.721184,-0.065491,-0.243358,27.265982,-15.293818,0.739326
-0.719977,-0.065391,-0.244893,27.119637,-14.288052,0.604437
-0.718958,-0.065296,-0.247357,26.90045,-12.852967,0.487411
-0.716927,-0.065062,-0.251287,26.475996,-10.630676,0.475181
-0.715083,-0.065034,-0.255735,25.860451,-8.277649,0.415375
-0.714206,-0.065703,-0.258863,25.257051,-6.526826,0.422949
-0.714059,-0.066418,-0.261099,24.601332,-5.260222,0.40829
-0.713438,-0.06714,-0.263068,23.929197,-4.326412,0.380485
-0.713367,-0.067803,-0.264174,23.348789,-3.784792,0.465017
-0.712814,-0.068451,-0.265073,22.702358,-3.384345,0.50251
-0.71252,-0.069251,-0.265785,22.095959,-2.958435,0.574833
-0.712342,-0.070425,-0.266682,21.530203,-2.543057,0.623198
-0.712068,-0.071396,-0.267261,20.861105,-2.044248,0.61819
-0.711755,-0.072734,-0.268502,20.118109,-1.280455,0.673356
-0.711796,-0.074305,-0.269654,19.294174,-0.370476,0.806531
-0.711018,-0.07602,-0.27191,18.07391,1.173502,0.9529
-0.710118,-0.077621,-0.275444,16.778612,3.629269,0.982311
-0.710049,-0.079649,-0.27829,15.462408,6.067434,1.072448
