X,Y,Z,Yaw,Pitch,Roll
0.704736,0.486496,-0.453897,-143.22287,-5.216365,-7.357154
0.699427,0.496775,-0.454085,-143.367996,-5.379484,-7.454016
0.693859,0.505828,-0.453976,-143.568405,-5.5943,-7.561409
0.688157,0.513937,-0.453689,-143.778854,-5.859681,-7.622596
0.681964,0.520536,-0.453118,-143.943176,-6.195794,-7.501046
0.676189,0.526906,-0.452498,-144.07608,-6.547849,-7.474617
0.670437,0.532426,-0.45222,-144.17485,-7.013976,-7.428444
0.664156,0.536366,-0.451604,-144.16069,-7.482417,-7.269354
0.658373,0.539748,-0.451107,-143.998077,-7.994934,-7.17063
0.653033,0.542141,-0.45044,-143.608154,-8.580076,-7.238777
0.648501,0.544006,-0.449592,-142.984833,-9.165369,-7.444191
0.643983,0.545352,-0.448582,-142.556213,-9.613068,-7.572761
0.639726,0.546945,-0.447785,-142.487717,-9.839017,-7.606391
0.635209,0.547711,-0.446983,-142.623932,-9.882047,-7.684091
0.631228,0.548261,-0.445684,-142.917953,-10.029353,-7.82447
0.627588,0.548302,-0.445134,-143.22934,-10.21982,-7.840125
0.623663,0.547304,-0.445318,-143.485657,-10.297452,-7.702401
0.620482,0.546427,-0.445803,-143.698868,-10.279544,-7.587837
0.617972,0.545367,-0.445407,-143.8927,-10.195894,-7.584816
0.615807,0.543276,-0.444307,-143.87236,-10.182158,-7.384192
0.614242,0.540738,-0.442416,-143.446716,-10.411612,-7.322395
0.612929,0.538259,-0.440131,-142.67865,-10.945678,-7.633064
0.611645,0.536165,-0.43788,-141.912109,-11.420192,-7.875128
0.609563,0.534178,-0.436155,-141.413376,-11.88974,-7.913278
0.607565,0.533642,-0.43476,-141.037109,-12.406157,-8.07792
0.605122,0.533393,-0.434036,-140.634338,-12.858247,-8.032112
0.602546,0.533726,-0.434056,-140.107574,-13.055052,-7.918283
0.599596,0.53485,-0.434288,-139.634323,-13.020785,-7.842018
0.596294,0.536417,-0.434844,-139.089325,-12.894891,-7.823738
0.592737,0.538393,-0.436123,-138.491684,-12.693871,-7.809363
