X,Y,Z,Yaw,Pitch,Roll
2.025239,1.268749,-0.316516,-57.803783,-16.505239,-4.237764
2.029047,1.257666,-0.315843,-60.356876,-16.488977,-4.22278
2.031996,1.246602,-0.315064,-62.84631,-16.37966,-4.203218
2.032983,1.234594,-0.313746,-65.305954,-16.350304,-4.299166
2.033796,1.222862,-0.312444,-67.682243,-16.29541,-4.348755
2.033935,1.210721,-0.311735,-69.732269,-16.220024,-4.398866
2.034163,1.198985,-0.311191,-71.31369,-16.262358,-4.42795
2.034161,1.187302,-0.310747,-72.460678,-16.399351,-4.50641
2.03378,1.175972,-0.309767,-73.433617,-16.402185,-4.515414
2.032819,1.164974,-0.308822,-74.302986,-16.305784,-4.27231
2.031713,1.153477,-0.309728,-75.016975,-16.171011,-3.94272
2.030916,1.142581,-0.312021,-75.616989,-16.126274,-3.754823
2.030512,1.133077,-0.314316,-76.102463,-15.944735,-3.455139
2.030058,1.124187,-0.315828,-76.377541,-15.654356,-3.181184
2.029981,1.116678,-0.316108,-76.409149,-15.477139,-3.112458
2.03015,1.110382,-0.315461,-76.272675,-15.537074,-3.069305
2.030659,1.105165,-0.314349,-76.073799,-15.650148,-3.1055
2.031183,1.100597,-0.313062,-75.872932,-15.84765,-3.193879
2.031846,1.097247,-0.311894,-75.718819,-16.213686,-3.317169
2.032648,1.094531,-0.310854,-75.681984,-16.590754,-3.441468
2.033353,1.092338,-0.310068,-75.675049,-16.900606,-3.424226
2.034242,1.090953,-0.309368,-75.703186,-17.15893,-3.384674
2.035168,1.090184,-0.308691,-75.729126,-17.356009,-3.317077
2.035765,1.089532,-0.308017,-75.713486,-17.555969,-3.22226
2.036254,1.089317,-0.307317,-75.689514,-17.742762,-3.267152
2.037065,1.090036,-0.306412,-75.683159,-17.928467,-3.398193
2.03769,1.090899,-0.305544,-75.707466,-18.128202,-3.516753
2.037927,1.091697,-0.304929,-75.78241,-18.27762,-3.606018
2.038215,1.092753,-0.304512,-75.89698,-18.366022,-3.607698
2.038519,1.094051,-0.304245,-76.003395,-18.413418,-3.580813
