X,Y,Z,Yaw,Pitch,Roll
-0.596989,3.5e-05,-0.420823,-8.451914,-9.181181,2.989568
-0.59089,-0.002984,-0.422675,-8.280559,-9.315312,3.086229
-0.586244,-0.005683,-0.427487,-7.928048,-10.195252,2.970271
-0.581696,-0.007438,-0.436452,-7.310524,-11.760069,2.849699
-0.577139,-0.009004,-0.450515,-6.614294,-12.920593,2.763996
-0.573619,-0.011322,-0.466166,-6.183384,-13.774653,2.512771
-0.571046,-0.013823,-0.481958,-6.150242,-14.487602,2.558006
-0.568673,-0.01516,-0.496309,-6.230229,-15.247829,2.533949
-0.566855,-0.0159,-0.508245,-6.409154,-15.778316,2.705764
-0.568124,-0.018631,-0.517143,-6.616094,-15.848107,2.733672
-0.569564,-0.020534,-0.521993,-6.757695,-15.907154,2.837905
-0.57059,-0.020985,-0.523104,-6.815345,-16.130823,2.819585
-0.572824,-0.021541,-0.520893,-6.718939,-16.34197,2.668437
-0.574714,-0.021947,-0.517594,-6.527594,-16.270357,2.61328
-0.577697,-0.023531,-0.512719,-6.25437,-16.003412,2.467825
-0.57964,-0.02361,-0.507728,-5.840427,-15.876037,2.337725
-0.581134,-0.022792,-0.501551,-5.350009,-15.882777,2.223038
-0.582822,-0.022019,-0.494492,-4.772371,-16.009546,2.472293
-0.585762,-0.022418,-0.486675,-3.904848,-16.123009,2.904035
-0.587321,-0.02084,-0.479637,-2.901612,-15.98663,3.135703
-0.588998,-0.019402,-0.471324,-1.794098,-14.973297,3.188169
-0.589638,-0.016921,-0.464099,-0.499054,-13.311492,3.396048
-0.590232,-0.014231,-0.457041,0.609413,-11.846949,3.760995
-0.591057,-0.011567,-0.450913,1.57584,-11.211515,3.939765
-0.59172,-0.008832,-0.446546,2.170374,-10.920195,4.06437
-0.591987,-0.005989,-0.444367,2.474432,-11.114684,3.785522
-0.592159,-0.003774,-0.444544,2.602765,-11.319549,3.651259
-0.592526,-0.001962,-0.445554,2.749063,-11.01846,3.938155
-0.594032,-0.000724,-0.445059,2.759542,-10.330804,4.079122
-0.595792,0.000317,-0.44302,2.688303,-9.762573,4.196487
