X,Y,Z,Yaw,Pitch,Roll
0.482075,0.40564,-0.343255,-145.748199,-11.553285,0.389454
0.478691,0.403907,-0.339875,-145.909775,-11.650171,0.118854
0.475781,0.402987,-0.335886,-146.363571,-11.959893,-0.31842
0.472701,0.402353,-0.331752,-146.890472,-12.396082,-0.579224
0.469865,0.401936,-0.328265,-147.284805,-12.603849,-0.754638
0.46742,0.400969,-0.324816,-147.722015,-12.710448,-0.990936
0.4654,0.400187,-0.321294,-148.024567,-12.871423,-1.082184
0.463653,0.39924,-0.318077,-148.213272,-12.927095,-1.158905
0.462317,0.398209,-0.315125,-148.254089,-12.951288,-1.221466
0.461338,0.397047,-0.312136,-148.274002,-12.997433,-1.302643
0.460377,0.396821,-0.30906,-148.539551,-13.049623,-1.544251
0.460183,0.396825,-0.306396,-149.052155,-13.007712,-1.812378
0.459737,0.39686,-0.304012,-149.463089,-12.946288,-1.87735
0.459769,0.397609,-0.302065,-149.846466,-12.984407,-1.921478
0.46044,0.398348,-0.300906,-150.015717,-13.129242,-1.857148
0.461681,0.39954,-0.300739,-149.955231,-13.373742,-1.826874
0.463769,0.401076,-0.301903,-149.729996,-13.656731,-1.813385
0.466173,0.403547,-0.304277,-149.343094,-13.742552,-1.93454
0.468255,0.407204,-0.307955,-148.940674,-13.704132,-2.208955
0.469721,0.411958,-0.31231,-148.597839,-13.620087,-2.662049
0.471803,0.418258,-0.316969,-148.301743,-13.638856,-3.137788
0.473247,0.424655,-0.322045,-147.820145,-13.683901,-3.643189
0.474157,0.431704,-0.327509,-147.131134,-13.73874,-4.157169
0.474761,0.439076,-0.332791,-146.071976,-13.713585,-4.564973
0.474337,0.446649,-0.337944,-144.833755,-13.807705,-4.823122
0.471992,0.454429,-0.342091,-143.394318,-14.028805,-4.979435
0.468182,0.463962,-0.345928,-142.096008,-14.287198,-5.304142
0.46276,0.475138,-0.348669,-140.892288,-14.690732,-5.549382
0.455655,0.487979,-0.352008,-139.764511,-14.525236,-5.964575
0.447394,0.502566,-0.354996,-138.52536,-14.245909,-6.154514
