X,Y,Z,Yaw,Pitch,Roll
-0.096162,0.770553,0.255744,-83.544365,18.364225,5.58523
-0.092384,0.770611,0.27774,-83.833549,18.878035,6.406557
-0.087995,0.770854,0.299297,-84.262184,19.408522,7.343408
-0.083156,0.770748,0.319616,-84.53714,19.828182,8.468842
-0.077609,0.770819,0.338081,-84.694275,20.348246,9.856128
-0.071491,0.770418,0.355286,-85.119225,20.840387,10.798654
-0.065289,0.769811,0.371406,-85.472603,21.178024,12.125988
-0.058588,0.769241,0.386093,-85.74173,21.491333,13.88071
-0.051885,0.769392,0.399287,-86.484161,21.834051,15.736756
-0.044371,0.770056,0.409768,-87.301086,22.642574,17.321892
-0.03528,0.771525,0.418414,-87.625122,23.433989,18.240124
-0.025672,0.772385,0.424926,-87.808044,23.980232,19.543144
-0.01628,0.772595,0.429358,-88.060585,24.618404,20.974373
-0.007436,0.772602,0.433414,-88.475334,24.830544,22.114548
0.001649,0.772017,0.436943,-88.523193,24.952284,23.33843
0.009943,0.770681,0.440596,-88.611137,24.974714,24.616596
0.01785,0.769461,0.445059,-88.508049,24.796154,26.042128
0.024529,0.767933,0.449889,-88.379272,24.722771,27.32711
0.029914,0.766141,0.455393,-88.372864,24.688898,28.108379
0.034154,0.763831,0.461292,-88.738274,24.317951,28.626076
0.037773,0.76159,0.466731,-88.933136,24.065166,29.154083
0.040973,0.759671,0.472032,-89.137054,23.869905,29.579317
0.043849,0.757661,0.47685,-88.896454,23.627794,30.042347
0.046768,0.755524,0.480655,-88.632912,23.505604,30.637966
0.049412,0.753202,0.483858,-88.452278,23.234615,31.214182
0.051878,0.750824,0.485883,-88.320648,23.109623,31.885298
0.054189,0.748568,0.487854,-88.232178,22.836401,32.384415
0.055865,0.746083,0.489357,-88.245468,22.562231,32.931686
0.057157,0.744194,0.490497,-88.324089,22.369373,33.342098
0.05776,0.742632,0.491855,-88.418259,22.258554,33.721691
