X,Y,Z,Yaw,Pitch,Roll
0.887722,0.113398,-0.364927,144.165512,-14.148497,-1.417572
0.885983,0.122368,-0.365088,145.392868,-13.973022,-1.742554
0.884126,0.131338,-0.364573,146.861603,-13.940368,-1.999817
0.882749,0.140779,-0.363903,148.665512,-13.954827,-2.233612
0.881846,0.150157,-0.362902,150.828796,-13.970208,-2.397491
0.88115,0.159345,-0.36115,153.713623,-14.002987,-2.695099
0.881217,0.168368,-0.358949,157.135529,-14.079526,-3.168671
0.882412,0.177829,-0.356149,160.878723,-14.131094,-3.724794
0.884448,0.187909,-0.353723,164.574631,-14.147917,-4.260896
0.887785,0.199602,-0.351827,167.827347,-14.140322,-4.512484
0.890928,0.213722,-0.353741,170.776993,-14.698054,-4.535951
0.896094,0.228424,-0.354368,173.32196,-14.864342,-4.753116
0.900863,0.242947,-0.355845,175.583023,-14.65221,-5.282563
0.905401,0.256913,-0.358228,177.58374,-14.364556,-5.681003
0.909556,0.269927,-0.360812,179.582306,-14.117706,-5.6666
0.912308,0.281807,-0.363626,-178.598572,-13.850946,-5.507937
0.914318,0.292798,-0.366255,-176.957626,-13.762202,-5.5618
0.915436,0.302295,-0.367516,-175.355972,-13.921633,-5.76624
0.916258,0.310969,-0.367685,-173.671707,-14.249324,-5.828343
0.916415,0.318344,-0.367181,-172.010086,-14.66143,-5.938053
0.915823,0.324591,-0.366012,-170.484085,-15.186249,-6.172367
0.914364,0.330196,-0.364852,-169.100891,-15.627738,-6.392766
0.912191,0.335032,-0.364273,-167.913284,-15.949952,-6.574255
0.909213,0.339058,-0.364098,-166.945221,-16.15481,-6.677984
0.905071,0.341632,-0.364056,-166.215958,-16.356377,-6.706457
0.900355,0.343343,-0.363614,-165.744614,-16.558987,-6.594213
0.894922,0.343777,-0.36326,-165.371582,-16.767998,-6.241794
0.888717,0.342581,-0.362327,-165.091293,-16.88155,-5.765109
0.882453,0.340394,-0.361207,-164.843658,-16.800741,-5.28049
0.875643,0.337177,-0.359812,-164.651352,-16.69891,-4.806581
