X,Y,Z,Yaw,Pitch,Roll
0.729623,1.485739,-0.376953,-113.693336,7.950852,-2.447022
0.740238,1.48667,-0.375084,-114.098366,7.046515,-2.229279
0.751058,1.488206,-0.372389,-114.548615,5.91995,-2.118957
0.762078,1.490168,-0.370093,-115.046158,5.153193,-2.219909
0.773074,1.492527,-0.368084,-115.470642,4.532745,-2.253418
0.78423,1.495221,-0.366067,-115.857132,3.786247,-2.249054
0.794725,1.498415,-0.364833,-116.301582,3.167678,-2.278381
0.804765,1.502218,-0.363476,-116.72123,2.480998,-2.105713
0.81463,1.506938,-0.361527,-117.067566,1.39702,-1.775604
0.824357,1.512557,-0.359381,-117.329926,-0.198977,-1.473724
0.83392,1.519397,-0.356104,-117.501701,-2.287102,-1.174744
0.842791,1.526757,-0.352976,-117.565147,-4.000489,-0.844788
0.851531,1.534992,-0.352176,-117.378967,-4.489954,-0.700317
0.859819,1.543941,-0.352042,-116.958702,-4.388185,-0.633362
0.867981,1.553798,-0.351681,-116.526054,-4.223324,-0.43457
0.875695,1.564174,-0.350639,-116.092445,-4.138247,-0.261719
0.882955,1.574877,-0.349074,-115.70121,-4.152734,-0.10553
0.889157,1.585746,-0.34711,-115.426254,-4.28427,0.133887
0.895187,1.59694,-0.34507,-115.13443,-4.178921,0.390227
0.900459,1.608125,-0.343925,-114.720291,-3.748353,0.420877
0.905046,1.619423,-0.342783,-114.376183,-3.200708,0.390843
0.909089,1.630749,-0.341585,-114.141167,-2.777681,0.432543
0.912173,1.64193,-0.340035,-113.954254,-2.413113,0.611312
0.91459,1.65278,-0.338489,-113.823524,-2.102537,0.724118
0.916923,1.663608,-0.336868,-113.720985,-2.056092,0.91335
0.91893,1.67436,-0.335029,-113.6306,-2.077204,1.043241
0.920421,1.684525,-0.33518,-113.543892,-1.869874,1.059559
0.921908,1.693837,-0.338634,-113.296577,-1.773035,1.205728
0.923484,1.703111,-0.339363,-112.930984,-1.870693,1.366492
0.924935,1.711955,-0.340632,-112.705475,-1.960503,0.772897
