X,Y,Z,Yaw,Pitch,Roll
-1.298391,-0.041896,-0.384249,7.919835,-13.527824,-0.034058
-1.299635,-0.033154,-0.384362,7.68363,-13.712028,0.028959
-1.30076,-0.024933,-0.384598,7.423599,-13.765774,0.133864
-1.301991,-0.017197,-0.384736,7.195433,-13.779168,0.293558
-1.303015,-0.009997,-0.384597,7.101311,-13.697391,0.441006
-1.303995,-0.003484,-0.384238,7.122884,-13.62161,0.638908
-1.305124,0.00239,-0.383354,7.217597,-13.71646,0.858813
-1.306193,0.007451,-0.38252,7.448717,-13.98251,1.097214
-1.307344,0.011461,-0.381865,7.816574,-14.201499,1.243321
-1.308465,0.014699,-0.381751,8.234121,-14.341791,1.27215
-1.309346,0.017253,-0.382124,8.627986,-14.389152,1.286386
-1.30999,0.018616,-0.383238,8.94527,-14.302211,1.27165
-1.310381,0.01924,-0.38451,9.216015,-14.144105,1.273033
-1.310713,0.018989,-0.385795,9.37616,-14.00729,1.311262
-1.310861,0.017581,-0.386738,9.462112,-13.912773,1.351817
-1.310711,0.015731,-0.387712,9.476876,-13.774503,1.331517
-1.310471,0.012951,-0.388268,9.462457,-13.60941,1.341997
-1.310044,0.009518,-0.388532,9.446033,-13.442345,1.394106
-1.309404,0.005486,-0.388734,9.490649,-13.168576,1.350841
-1.308579,0.001442,-0.389669,9.609555,-13.026761,1.406882
-1.307541,-0.002906,-0.390767,9.84731,-12.605346,1.308887
-1.306073,-0.007385,-0.392255,10.124571,-12.252136,1.205373
-1.304549,-0.012043,-0.393275,10.350945,-12.003448,0.884414
-1.302906,-0.016686,-0.393596,10.406239,-11.846949,0.511093
-1.30114,-0.0208,-0.393757,10.249247,-11.798523,0.369591
-1.299405,-0.024676,-0.393504,9.987273,-11.829798,0.416998
-1.298103,-0.028511,-0.392955,9.71841,-11.977693,0.555836
-1.296918,-0.031482,-0.392397,9.532901,-12.115935,0.605636
-1.296027,-0.033972,-0.392361,9.335808,-12.057032,0.533407
-1.294764,-0.035747,-0.392934,9.118457,-11.83822,0.371544
