X,Y,Z,Yaw,Pitch,Roll
0.028984,1.48679,-0.253132,-55.009518,-37.015652,-0.752226
0.038293,1.482646,-0.247168,-52.976643,-39.754028,-0.975005
0.047509,1.478874,-0.242191,-51.141075,-42.224693,-1.840972
0.057321,1.474445,-0.237774,-49.398319,-43.808685,-2.410705
0.065912,1.470417,-0.232569,-47.739201,-45.72094,-2.233277
0.073409,1.466873,-0.226548,-46.0578,-47.947548,-2.091277
0.080004,1.462274,-0.221181,-45.049107,-49.698666,-2.145941
0.086423,1.457569,-0.216211,-44.269417,-51.076862,-2.219025
0.091787,1.452484,-0.211825,-43.885273,-52.324306,-2.188812
0.09591,1.44765,-0.209303,-43.878796,-53.453362,-2.254463
0.10026,1.442232,-0.208715,-44.154404,-53.822018,-2.262482
0.105454,1.436499,-0.209211,-44.476566,-53.466366,-2.1937
0.110365,1.43183,-0.209704,-44.598228,-53.495041,-2.169097
0.115823,1.428079,-0.210475,-44.460888,-53.638912,-2.33139
0.121491,1.424721,-0.211858,-44.164536,-53.697868,-2.536285
0.127457,1.421454,-0.214031,-43.925343,-53.341576,-2.596004
0.13379,1.417671,-0.217451,-43.960743,-52.359467,-2.570375
0.140686,1.41378,-0.222175,-44.335392,-50.627956,-2.58493
0.146765,1.40978,-0.227454,-45.178932,-48.577831,-2.470433
0.152316,1.406743,-0.232732,-46.103653,-46.423409,-2.260471
0.157221,1.404072,-0.23852,-47.084526,-44.235653,-2.314879
0.161606,1.402951,-0.244293,-48.293514,-42.432346,-2.302337
0.16636,1.402024,-0.25067,-49.769539,-40.294857,-2.303007
0.171621,1.401422,-0.257667,-51.579147,-37.695793,-1.955782
0.176307,1.401184,-0.264755,-53.626228,-34.808224,-1.33603
0.181064,1.400933,-0.27202,-56.202583,-31.34502,-0.555116
0.185686,1.401661,-0.279028,-58.85511,-27.937037,0.02884
0.189682,1.404291,-0.284382,-61.436703,-25.314722,0.242447
0.193979,1.408922,-0.287874,-63.578144,-23.665676,0.22336
0.198695,1.41395,-0.291213,-65.322311,-22.162775,-0.333221
