X,Y,Z,Yaw,Pitch,Roll
-0.649466,-0.040281,-0.273205,22.961237,-8.662626,8.283631
-0.649909,-0.038153,-0.272426,23.162928,-8.788876,8.284968
-0.650325,-0.036457,-0.271955,23.284798,-8.830566,8.217307
-0.650898,-0.035604,-0.271464,23.453451,-8.951994,8.108725
-0.651366,-0.035007,-0.271379,23.531668,-9.088379,7.942786
-0.651672,-0.035023,-0.271427,23.623501,-9.121123,7.777677
-0.651951,-0.035627,-0.271703,23.640926,-9.113978,7.612153
-0.651863,-0.036925,-0.271946,23.505491,-9.146176,7.503913
-0.651757,-0.039265,-0.272468,22.95582,-9.245788,7.406697
-0.650603,-0.045755,-0.273698,20.587311,-9.31622,7.568362
-0.647922,-0.056924,-0.27546,15.323092,-9.58938,8.484386
-0.645799,-0.071095,-0.276066,9.115257,-9.986296,9.64742
-0.643768,-0.085684,-0.278432,3.279463,-9.487057,10.657221
-0.642762,-0.099646,-0.280612,-1.555084,-9.191064,11.279494
-0.642155,-0.112272,-0.282766,-5.178865,-8.85452,11.333876
-0.641754,-0.123843,-0.285382,-7.867897,-8.511378,10.860147
-0.641368,-0.135302,-0.287926,-10.056441,-8.326936,10.359727
-0.641188,-0.147643,-0.290139,-12.355182,-8.287444,9.661338
-0.641175,-0.160505,-0.292091,-14.838245,-8.377957,9.122783
-0.641634,-0.173182,-0.294002,-16.818554,-8.477357,8.453209
-0.641924,-0.185281,-0.295745,-18.160135,-8.626488,7.579159
-0.642309,-0.195999,-0.297646,-18.840429,-8.825041,6.652014
-0.642571,-0.20596,-0.299659,-18.983034,-8.921265,5.714341
-0.642603,-0.214767,-0.301075,-18.846045,-9.034543,4.715309
-0.642678,-0.222672,-0.302229,-18.573917,-9.317225,3.806582
-0.642538,-0.229232,-0.303232,-17.940588,-9.517363,2.948996
-0.642358,-0.234665,-0.304384,-17.313641,-9.534451,2.052268
-0.642025,-0.239341,-0.305519,-16.62718,-9.501496,1.254872
-0.641886,-0.243107,-0.306243,-16.126574,-9.627992,0.651454
-0.641795,-0.246249,-0.3063,-15.742266,-9.877348,0.226882
