X,Y,Z,Yaw,Pitch,Roll
0.154895,-0.823542,-0.52777,114.23838,-15.622493,-4.373446
0.156354,-0.824041,-0.528414,114.072609,-15.241273,-4.573733
0.157495,-0.824757,-0.528685,113.775818,-14.93332,-4.676059
0.158721,-0.825659,-0.528521,113.447159,-14.788691,-4.66205
0.159754,-0.826464,-0.528337,113.199944,-14.674989,-4.608248
0.160256,-0.827422,-0.527905,113.035706,-14.528563,-4.557221
0.161029,-0.828115,-0.527469,112.966972,-14.434416,-4.530334
0.161633,-0.828959,-0.526891,112.983009,-14.448848,-4.611972
0.162734,-0.829665,-0.526372,113.014572,-14.589201,-4.907534
0.164062,-0.829745,-0.525983,112.958199,-14.697227,-5.385744
0.165187,-0.829778,-0.525975,112.760918,-14.711175,-5.88541
0.166188,-0.830167,-0.525902,112.576096,-14.811736,-6.243717
0.167381,-0.830384,-0.526305,112.447556,-14.822111,-6.401036
0.168036,-0.830262,-0.527088,112.296852,-14.683683,-6.505774
0.168288,-0.830301,-0.527596,112.161926,-14.463867,-6.575201
0.168371,-0.830593,-0.527947,112.073532,-14.328732,-6.619542
0.168049,-0.830854,-0.528138,111.945564,-14.217892,-6.69953
0.167081,-0.831218,-0.528259,111.820969,-14.162868,-6.723669
0.16609,-0.831491,-0.528216,111.714737,-14.203063,-6.749731
0.164922,-0.831702,-0.528061,111.670784,-14.304594,-6.77378
0.163841,-0.832055,-0.527739,111.722343,-14.409451,-6.822578
0.162506,-0.832481,-0.527353,111.774055,-14.533501,-6.889349
0.161328,-0.832537,-0.527236,111.767281,-14.629424,-6.946264
0.15999,-0.832666,-0.527201,111.739944,-14.750578,-6.874701
0.158801,-0.83281,-0.527083,111.678314,-14.859062,-6.742498
0.157764,-0.832972,-0.526839,111.614456,-14.92263,-6.621007
0.156676,-0.833086,-0.5267,111.586472,-14.876369,-6.573676
0.155954,-0.833172,-0.526445,111.614151,-14.802003,-6.547188
0.156004,-0.833073,-0.52639,111.660622,-14.707029,-6.508671
0.156347,-0.832882,-0.52642,111.795151,-14.725702,-6.441688
