X,Y,Z,Yaw,Pitch,Roll
-0.095622,0.729883,-0.386535,-112.271324,-7.967196,3.626636
-0.10627,0.72695,-0.385644,-111.071609,-7.968447,3.496577
-0.116764,0.723942,-0.384472,-110.085052,-8.067013,3.138466
-0.126984,0.720339,-0.383193,-109.294151,-8.119933,2.72171
-0.137108,0.715334,-0.382186,-108.64241,-7.965824,2.401937
-0.147024,0.709447,-0.380704,-108.134636,-7.889531,1.901763
-0.155798,0.702883,-0.379228,-107.646919,-8.0751,1.44582
-0.163635,0.695502,-0.378245,-107.030418,-8.261018,1.211943
-0.170944,0.687325,-0.378408,-106.237167,-8.037841,1.410651
-0.177791,0.678522,-0.379271,-105.265076,-7.746213,1.798836
-0.184209,0.670188,-0.379875,-104.177437,-7.720641,2.213987
-0.19038,0.661877,-0.379963,-103.000763,-7.834473,2.582296
-0.196327,0.653708,-0.380421,-101.668121,-7.853454,2.821436
-0.202159,0.646002,-0.381091,-100.301979,-7.804898,3.096104
-0.208322,0.638847,-0.381402,-99.08284,-7.842136,3.338238
-0.212423,0.634149,-0.382552,-98.018074,-7.997338,3.18543
-0.217181,0.629484,-0.382368,-96.953644,-8.388701,2.999964
-0.222116,0.625507,-0.382517,-95.727478,-8.665037,2.956582
-0.227202,0.622013,-0.382853,-94.246582,-8.888152,2.947853
-0.232113,0.618991,-0.383575,-92.289986,-9.176816,2.903133
-0.237221,0.616289,-0.384329,-90.159546,-9.195524,2.731594
-0.243371,0.613841,-0.384514,-88.109802,-9.227872,2.505982
-0.250103,0.61195,-0.384065,-86.2911,-9.466457,2.348752
-0.257337,0.610821,-0.383318,-84.652344,-9.715937,2.489893
-0.265317,0.60973,-0.382306,-83.107132,-9.974091,2.683736
-0.273839,0.609148,-0.381196,-81.592422,-10.168088,2.925475
-0.28342,0.609097,-0.379839,-80.036049,-10.616169,3.057424
-0.292956,0.610181,-0.378601,-78.582771,-11.048609,2.81304
-0.30327,0.611591,-0.378071,-77.129623,-11.520657,2.602356
-0.314199,0.613179,-0.37771,-75.74437,-11.855889,2.403783
