X,Y,Z,Yaw,Pitch,Roll
-1.139428,-0.622301,-0.398752,30.486366,-11.566645,2.21066
-1.143009,-0.61548,-0.399395,30.274632,-11.468686,2.24725
-1.145965,-0.60938,-0.400075,30.095987,-11.379245,2.341143
-1.148176,-0.603628,-0.40043,29.868603,-11.328517,2.499994
-1.149736,-0.599514,-0.400464,29.602806,-11.487244,2.72655
-1.150436,-0.595649,-0.400362,29.31901,-11.68439,2.923501
-1.151626,-0.593851,-0.40016,28.972443,-11.889159,3.061659
-1.151815,-0.592224,-0.399435,28.709438,-12.170037,3.153265
-1.151862,-0.591348,-0.39885,28.573112,-12.480162,3.181832
-1.150975,-0.590623,-0.39835,28.57781,-12.675075,3.125907
-1.150764,-0.591005,-0.398626,28.655682,-12.499082,2.99132
-1.149861,-0.591889,-0.398816,28.758741,-12.155277,2.848379
-1.149108,-0.593721,-0.399135,28.894117,-11.898223,2.784984
-1.14808,-0.595768,-0.399439,29.055803,-11.836178,2.72412
-1.146207,-0.597606,-0.400477,29.157328,-11.858123,2.681761
-1.144895,-0.599777,-0.400113,29.379061,-11.859981,2.294368
-1.144028,-0.602082,-0.399252,29.563082,-12.202911,1.860836
-1.143198,-0.604849,-0.398579,29.653839,-12.656067,1.5224
-1.142744,-0.607278,-0.398406,29.667406,-12.952544,1.302924
-1.14228,-0.609906,-0.39895,29.686647,-12.790314,1.229336
-1.141655,-0.612491,-0.399957,29.816833,-12.415732,1.320779
-1.141053,-0.614614,-0.400796,30.108562,-11.983457,1.367235
-1.14055,-0.616262,-0.401062,30.402554,-11.82428,1.325502
-1.140219,-0.617919,-0.400751,30.72541,-11.959196,1.244907
-1.139793,-0.61935,-0.400121,31.052759,-12.097713,1.238251
-1.139576,-0.620552,-0.39928,31.361494,-12.362635,1.293517
-1.139562,-0.621108,-0.398377,31.706495,-12.79278,1.346866
-1.139749,-0.621521,-0.397811,32.145573,-13.146112,1.382708
-1.140071,-0.62155,-0.39747,32.661549,-13.324824,1.549366
-1.140536,-0.62085,-0.397207,33.193619,-13.359883,1.545855
