X,Y,Z,Yaw,Pitch,Roll
0.31273,0.599544,-0.484846,-131.048264,-9.266695,-18.096138
0.311075,0.601546,-0.484511,-130.778931,-9.135029,-18.238163
0.309848,0.603545,-0.484841,-130.360672,-8.726372,-18.453802
0.309293,0.605164,-0.48494,-129.909134,-8.396269,-18.750826
0.308823,0.606807,-0.485017,-129.517319,-8.171112,-19.041107
0.308277,0.6085,-0.4851,-129.246658,-7.978822,-19.352417
0.307871,0.610214,-0.484848,-129.04245,-8.038879,-19.5137
0.307228,0.612519,-0.484161,-128.900269,-8.331635,-19.331024
0.306526,0.613975,-0.484057,-129.107742,-8.446232,-19.093966
0.306476,0.615479,-0.483562,-129.233688,-8.601988,-18.870913
0.30625,0.616627,-0.483512,-129.226212,-8.666779,-18.601507
0.305806,0.617484,-0.483767,-129.16008,-8.513182,-18.51441
0.305876,0.618134,-0.484119,-128.965637,-8.357665,-18.603519
0.306077,0.619057,-0.484431,-128.844055,-8.292601,-18.669104
0.305918,0.619684,-0.484719,-128.865982,-8.187259,-18.66181
0.305821,0.620044,-0.484802,-128.889969,-8.160457,-18.482088
0.305645,0.620528,-0.484904,-128.964157,-8.228697,-18.259193
0.305199,0.620967,-0.484922,-129.18248,-8.370055,-18.094486
0.304632,0.621515,-0.485087,-129.507309,-8.476708,-17.925547
0.304003,0.622214,-0.485441,-129.851913,-8.530455,-17.892614
0.303558,0.622753,-0.485688,-130.170822,-8.5964,-17.881353
0.303097,0.623099,-0.486087,-130.410385,-8.584776,-17.81794
0.302948,0.623215,-0.486604,-130.507706,-8.451075,-17.784613
0.303069,0.623178,-0.486773,-130.529846,-8.425078,-17.758034
0.303335,0.623272,-0.48688,-130.477036,-8.412266,-17.700422
0.303764,0.623416,-0.486899,-130.422623,-8.383572,-17.661537
0.304042,0.623777,-0.486823,-130.388718,-8.407464,-17.630165
0.304473,0.62405,-0.486593,-130.390686,-8.46774,-17.664345
0.304584,0.624544,-0.486411,-130.394058,-8.50131,-17.671213
0.304922,0.62504,-0.486545,-130.422546,-8.56171,-17.629622
