X,Y,Z,Yaw,Pitch,Roll
-0.16482,-0.855149,-0.497858,79.419029,31.104708,0.435382
-0.157501,-0.859227,-0.497486,81.331726,31.19923,0.420225
-0.150183,-0.862161,-0.496632,83.012253,30.977604,0.367889
-0.143021,-0.865196,-0.496414,84.704849,30.781742,0.441653
-0.135766,-0.866545,-0.496617,85.693405,30.804295,0.299376
-0.128108,-0.867416,-0.497058,86.345329,30.727818,-0.055785
-0.12049,-0.867524,-0.497346,87.012543,30.704416,-0.239991
-0.112617,-0.866425,-0.497337,87.573723,30.547159,-0.264681
-0.10504,-0.864379,-0.497087,87.950027,30.432985,-0.311832
-0.097551,-0.861568,-0.496621,88.388786,30.378468,-0.382479
-0.090131,-0.85779,-0.495525,88.819778,30.079645,-0.455324
-0.083006,-0.853081,-0.493996,89.23539,29.563782,-0.566436
-0.075968,-0.847496,-0.491706,89.556892,28.656666,-0.630858
-0.069464,-0.840467,-0.488638,89.711708,27.236395,-0.652984
-0.063452,-0.832651,-0.484541,89.744347,25.308453,-0.567536
-0.05733,-0.823964,-0.480274,89.542122,22.931751,-0.375428
-0.051518,-0.815339,-0.476208,88.969025,20.022808,-0.22571
-0.045682,-0.806602,-0.474589,88.398979,17.098442,0.34978
-0.039805,-0.797891,-0.471692,87.677948,14.205208,0.882409
-0.033893,-0.789769,-0.467384,86.637062,10.888045,0.889175
-0.028632,-0.782096,-0.462604,85.6185,7.537154,0.960091
-0.023686,-0.775218,-0.457487,84.726364,4.663305,1.190777
-0.019346,-0.768718,-0.45362,84.091873,2.13483,1.536844
-0.015566,-0.763181,-0.44962,83.433487,-0.183192,1.624818
-0.011854,-0.757832,-0.446569,82.969208,-2.078884,1.182872
-0.008348,-0.752701,-0.443296,82.559753,-4.015475,0.464173
-0.004798,-0.747452,-0.439979,82.158829,-5.414796,-0.110718
-0.001304,-0.741933,-0.437215,81.824516,-6.367184,-0.431854
0.002523,-0.736398,-0.4342,81.405151,-7.243559,-0.622162
0.006313,-0.731124,-0.431474,81.023895,-8.272916,-0.676422
