X,Y,Z,Yaw,Pitch,Roll
0.35398,-0.788226,-0.315278,106.929649,-10.156436,3.850471
0.371606,-0.783321,-0.314777,107.516022,-10.045903,4.107207
0.388368,-0.777343,-0.313529,108.221786,-9.963135,4.423432
0.404316,-0.769998,-0.312824,109.138275,-10.017278,4.577294
0.41907,-0.761973,-0.311848,110.089256,-10.314787,4.512808
0.433061,-0.753862,-0.311257,111.007919,-10.933015,4.246329
0.445764,-0.745631,-0.310589,111.906647,-11.501621,3.836488
0.457829,-0.737137,-0.310455,112.745728,-11.719299,3.51875
0.469167,-0.728126,-0.310345,113.637344,-11.402652,3.480779
0.479546,-0.719133,-0.30996,114.564819,-11.018829,3.466921
0.48846,-0.710322,-0.308416,115.574501,-10.849974,3.419004
0.495784,-0.701514,-0.306511,116.719322,-10.80499,3.367189
0.501927,-0.69264,-0.304959,118.047768,-10.768551,3.457826
0.50716,-0.683389,-0.303911,119.546051,-10.663332,3.611429
0.511441,-0.673768,-0.302946,121.079689,-10.443481,3.513867
0.515215,-0.66385,-0.301704,122.518463,-10.282009,3.284236
0.519302,-0.653661,-0.299968,123.758812,-10.296721,3.048552
0.523078,-0.64271,-0.301301,124.760956,-10.962917,3.320969
0.526602,-0.631864,-0.302809,125.778694,-10.949824,3.681437
0.530386,-0.621256,-0.303523,126.780762,-10.786616,3.793892
0.534341,-0.61079,-0.303474,127.873253,-10.759794,3.621365
0.538715,-0.600687,-0.303941,128.920319,-10.565639,3.557788
0.541149,-0.594115,-0.305094,129.836075,-10.081755,3.790027
0.54464,-0.584799,-0.305923,130.749023,-9.825562,3.864391
0.548274,-0.57496,-0.306697,131.703766,-10.010011,3.635438
0.552154,-0.565547,-0.307916,132.738449,-10.080806,3.216623
0.555215,-0.556222,-0.310127,133.762299,-9.637635,2.61878
0.558602,-0.546256,-0.312178,134.659958,-8.995755,1.963544
0.562027,-0.537876,-0.31401,135.445374,-8.453554,1.451816
0.565455,-0.529803,-0.315373,136.21257,-8.05295,1.256946
