X,Y,Z,Yaw,Pitch,Roll
0.41715,0.926236,-0.335113,164.339355,-2.576989,0.821105
0.41715,0.926236,-0.335113,164.339355,-2.576989,0.821105
0.41715,0.926236,-0.335113,164.339355,-2.576989,0.821105
0.41715,0.926236,-0.335113,164.339355,-2.576989,0.821105
0.41715,0.926236,-0.335113,164.339355,-2.576989,0.821105
0.41715,0.926236,-0.335113,164.339355,-2.576989,0.821105
0.41715,0.926236,-0.335113,164.339355,-2.576989,0.821105
0.41715,0.926236,-0.335113,164.339355,-2.576989,0.821105
0.41715,0.926236,-0.335113,164.339355,-2.576989,0.821105
0.41715,0.926236,-0.335113,164.339355,-2.576989,0.821105
0.41715,0.926236,-0.335113,164.339355,-2.576989,0.821105
0.41715,0.926236,-0.335113,164.339355,-2.576989,0.821105
0.412301,0.926768,-0.3358,164.52623,-2.468874,0.503276
0.402931,0.927875,-0.33665,164.78215,-2.065606,0.020457
0.395579,0.927963,-0.337105,164.810959,-1.773527,-0.060059
0.389016,0.928383,-0.33722,164.733475,-1.649415,0.086341
0.382143,0.928006,-0.337093,164.69162,-1.860987,0.389134
0.375481,0.927153,-0.336735,164.813828,-2.184841,0.687535
0.369206,0.926085,-0.336433,165.072067,-2.442168,0.878469
0.363094,0.924794,-0.336406,165.457886,-2.523652,1.071423
0.355364,0.923408,-0.336429,166.14386,-2.477897,1.223645
0.35135,0.922449,-0.336425,166.465073,-2.409451,1.299554
0.346152,0.921927,-0.336454,166.838562,-2.28674,1.422522
0.340696,0.921485,-0.336484,167.079208,-2.222229,1.543915
0.335885,0.92169,-0.336483,167.21434,-2.244591,1.698024
0.331046,0.921949,-0.336504,167.280121,-2.323856,1.857604
0.326795,0.922546,-0.336565,167.31485,-2.404015,1.96787
0.323082,0.923096,-0.336739,167.370529,-2.454101,2.001989
0.320326,0.923992,-0.336846,167.400772,-2.593505,1.97041
0.318128,0.924524,-0.336983,167.385559,-2.778111,1.91349
