X,Y,Z,Yaw,Pitch,Roll
-0.637865,-0.238138,-0.294883,8.967937,-10.437895,-0.489441
-0.635828,-0.236014,-0.293795,9.026917,-10.464047,-0.520813
-0.634271,-0.234215,-0.292651,9.052192,-10.562436,-0.555725
-0.633105,-0.232007,-0.291921,9.097713,-10.599428,-0.643341
-0.632046,-0.229029,-0.291578,9.228968,-10.564205,-0.640839
-0.631497,-0.224531,-0.291483,9.404203,-10.556303,-0.638428
-0.631316,-0.219078,-0.291476,9.486144,-10.47531,-0.283539
-0.631451,-0.212381,-0.29167,9.57911,-10.312287,0.237563
-0.632152,-0.204981,-0.291961,9.848734,-10.200347,0.770326
-0.633118,-0.19644,-0.292414,10.433899,-9.937924,1.247573
-0.634062,-0.18712,-0.292786,11.385913,-9.588376,1.580992
-0.635288,-0.176864,-0.292965,12.58326,-9.333064,1.78972
-0.636514,-0.165909,-0.293095,14.063435,-9.062226,1.855219
-0.637716,-0.155437,-0.292913,15.386774,-8.75247,2.057068
-0.638811,-0.145397,-0.292169,16.29137,-8.505798,2.363288
-0.639704,-0.135903,-0.291184,16.931122,-8.402738,2.806733
-0.640395,-0.12752,-0.290027,17.283365,-8.285606,3.37054
-0.640979,-0.119512,-0.288969,17.467432,-8.116027,3.915189
-0.641438,-0.111705,-0.288063,17.666281,-7.988978,4.513478
-0.641973,-0.103873,-0.287094,17.944008,-7.870024,5.049099
-0.642758,-0.09692,-0.285917,18.260595,-7.678922,5.529071
-0.643321,-0.089948,-0.28498,18.63973,-7.553588,5.932765
-0.643956,-0.08323,-0.284092,18.943882,-7.525877,6.190748
-0.644676,-0.076605,-0.283263,19.304775,-7.448184,6.488133
-0.645618,-0.070498,-0.282186,19.726286,-7.445158,6.883413
-0.646333,-0.06432,-0.280896,20.252989,-7.520229,7.204376
-0.647353,-0.058602,-0.279134,20.959446,-7.643097,7.467259
-0.648037,-0.052813,-0.277674,21.627337,-7.842956,7.698833
-0.648668,-0.047658,-0.276026,22.213631,-8.139434,7.91494
-0.64911,-0.043347,-0.274323,22.666683,-8.471374,8.132748
