X,Y,Z,Yaw,Pitch,Roll
1.124017,-0.459496,-0.413338,149.657654,-10.648011,1.549673
1.125575,-0.464197,-0.412673,150.205521,-10.779356,1.60202
1.126979,-0.468276,-0.412118,150.792953,-10.836607,1.638517
1.1282,-0.471711,-0.412057,151.456223,-10.924805,1.694586
1.128968,-0.474085,-0.412799,152.185623,-11.073389,1.930457
1.129657,-0.476313,-0.413048,152.810684,-11.262783,1.757575
1.130444,-0.47835,-0.412442,153.320328,-11.499995,1.35254
1.131075,-0.480158,-0.411576,153.776611,-11.726533,1.089221
1.131653,-0.48207,-0.410622,154.257584,-12.121946,1.06944
1.132352,-0.484055,-0.409523,154.754135,-12.639128,1.247018
1.132977,-0.48595,-0.408625,155.265762,-12.977044,1.474203
1.132859,-0.488381,-0.408641,155.908783,-12.860439,1.730806
1.13284,-0.490628,-0.408471,156.591049,-12.515228,1.885849
1.13252,-0.492953,-0.408121,157.146729,-12.359794,1.904529
1.131375,-0.495819,-0.407988,157.563522,-12.363195,1.816693
1.129829,-0.498568,-0.408199,157.797653,-12.5628,1.67804
1.128098,-0.501722,-0.408504,157.845871,-12.669222,1.504859
1.125808,-0.505544,-0.408802,157.700256,-12.658048,1.363934
1.123054,-0.509885,-0.409255,157.439835,-12.487791,1.318743
1.119611,-0.514864,-0.409988,157.135635,-12.22164,1.424788
1.115652,-0.520613,-0.410792,156.863113,-11.896605,1.640083
1.111207,-0.526773,-0.411445,156.556168,-11.594996,1.740208
1.105874,-0.533861,-0.411662,156.228271,-11.390624,1.854074
1.100339,-0.541982,-0.411473,155.929764,-11.303341,1.961395
1.09409,-0.550973,-0.410895,155.647186,-11.187529,1.951111
1.087347,-0.561449,-0.409723,155.568863,-10.964537,1.728866
1.079642,-0.573621,-0.408483,156.077911,-10.650177,1.173251
1.07094,-0.588103,-0.406896,157.121384,-10.354798,0.202764
1.062087,-0.603355,-0.405134,158.050018,-10.048861,-0.919769
1.052861,-0.619235,-0.403628,158.541519,-9.866699,-2.092804
