X,Y,Z,Yaw,Pitch,Roll
0.204493,1.41975,-0.295175,-66.76165,-20.956726,-0.949707
0.210439,1.426002,-0.298477,-68.004219,-19.930054,-1.071442
0.216258,1.430739,-0.303135,-69.35585,-18.415459,-1.089385
0.222418,1.435239,-0.307103,-70.802887,-16.743654,-1.168428
0.228225,1.439248,-0.310271,-72.27816,-15.352386,-1.292237
0.233843,1.443053,-0.31323,-73.717651,-13.982872,-1.426301
0.23893,1.44678,-0.315794,-75.144127,-12.616062,-1.616821
0.243731,1.450826,-0.317652,-76.5214,-11.685483,-1.772827
0.24838,1.455409,-0.319438,-77.703156,-10.784581,-2.012452
0.253612,1.460819,-0.321069,-78.72831,-9.982355,-2.316896
0.259189,1.466769,-0.322222,-79.552948,-9.298278,-2.488739
0.264672,1.472781,-0.323629,-80.376831,-8.528897,-2.618012
0.270936,1.479209,-0.324733,-81.063423,-7.872373,-2.707033
0.277004,1.485343,-0.325918,-81.783775,-7.356933,-2.852356
0.283503,1.491097,-0.32745,-82.483452,-6.799439,-3.035522
0.290051,1.496275,-0.328206,-83.103142,-6.260933,-3.219484
0.296567,1.500593,-0.329374,-83.653847,-5.852147,-3.307557
0.302956,1.504462,-0.331059,-84.120514,-5.34213,-3.323579
0.309671,1.507661,-0.332626,-84.400589,-4.751154,-3.53421
0.315652,1.509923,-0.33404,-84.634041,-4.204036,-3.889192
0.321609,1.511504,-0.335151,-84.830559,-3.572694,-4.299837
0.326948,1.512174,-0.33635,-85.001709,-2.822111,-4.559847
0.331727,1.51249,-0.337124,-85.248978,-2.073024,-4.541201
0.335752,1.511885,-0.338151,-85.498047,-1.45718,-4.60831
0.339244,1.510486,-0.340365,-85.746132,-0.652802,-4.87134
0.342822,1.508651,-0.343052,-85.94207,0.572978,-5.178682
0.346366,1.506319,-0.346263,-85.916199,2.137856,-5.397189
0.349691,1.503533,-0.34976,-85.767845,4.282925,-5.623355
0.353598,1.501195,-0.35396,-85.169617,7.190215,-5.717503
0.357899,1.499695,-0.357995,-83.888977,10.123187,-5.713017
