X,Y,Z,Yaw,Pitch,Roll
0.237089,-0.758299,-0.557393,127.363953,-8.976712,-2.325165
0.23776,-0.75785,-0.556901,127.274574,-9.253294,-2.380097
0.237889,-0.757474,-0.556321,127.193665,-9.52575,-2.403717
0.237895,-0.757017,-0.55577,127.122177,-9.782224,-2.384308
0.237965,-0.756575,-0.555281,127.033356,-9.995087,-2.37967
0.237671,-0.756462,-0.554688,126.978867,-10.192131,-2.37622
0.23771,-0.756235,-0.554477,126.927963,-10.273464,-2.358521
0.237438,-0.756034,-0.554262,126.876099,-10.340448,-2.261719
0.237374,-0.7559,-0.553636,126.825676,-10.48132,-2.174561
0.237242,-0.755804,-0.553175,126.773689,-10.673953,-2.113465
0.237165,-0.755246,-0.552859,126.572922,-10.908502,-2.0253
0.238085,-0.753962,-0.552513,125.773804,-11.196653,-1.832764
0.240495,-0.751526,-0.551928,123.993988,-11.606505,-1.406982
0.244118,-0.747985,-0.550953,121.444061,-12.184661,-0.782623
0.248802,-0.744188,-0.549475,118.329292,-12.897513,-0.065552
0.254312,-0.740398,-0.547672,114.890472,-13.669339,0.447757
0.26181,-0.735594,-0.545135,110.586899,-14.561335,0.905426
0.267436,-0.73231,-0.543364,107.697403,-15.180812,1.11674
0.273068,-0.729393,-0.541885,104.996918,-15.671929,1.220797
0.27634,-0.727636,-0.541174,103.471268,-15.93899,1.149421
0.28052,-0.72538,-0.540146,101.576653,-16.378813,1.144686
0.28409,-0.723615,-0.539216,100.152,-16.788475,1.037197
0.286686,-0.721835,-0.538324,99.233894,-17.097225,0.770136
0.289297,-0.719665,-0.537088,98.660027,-17.622919,0.360237
0.290485,-0.718229,-0.53634,98.691513,-17.909424,-0.012696
0.291449,-0.717001,-0.535997,98.770271,-18.125633,-0.291169
0.291686,-0.716318,-0.535565,98.933197,-18.258167,-0.46283
0.291854,-0.715418,-0.535575,99.120567,-18.339863,-0.621336
0.292206,-0.714301,-0.535748,99.164322,-18.240566,-0.675292
0.292632,-0.713341,-0.535925,99.181107,-18.099447,-0.729494
