X,Y,Z,Yaw,Pitch,Roll
0.031692,0.640058,-0.349066,-92.491814,-26.9147,7.25649
0.039886,0.638766,-0.35016,-93.786255,-26.750147,8.035855
0.048351,0.63606,-0.352678,-94.500328,-25.813654,8.794997
0.056379,0.633146,-0.354156,-95.0765,-25.30953,9.56471
0.063173,0.62916,-0.354998,-95.513664,-24.960905,10.20193
0.070461,0.624888,-0.355495,-95.597954,-24.519312,10.822231
0.076616,0.619866,-0.355285,-95.38398,-24.254547,11.214908
0.083048,0.615988,-0.354778,-95.083496,-24.111263,11.439564
0.087923,0.610943,-0.354213,-94.462471,-23.952633,11.738135
0.091698,0.605314,-0.353365,-93.538933,-23.843445,11.979939
0.094715,0.599866,-0.352409,-92.387466,-23.841061,12.208555
0.096507,0.594708,-0.351267,-90.994781,-23.915222,12.165363
0.097151,0.589308,-0.350171,-89.632591,-24.048855,11.714028
0.097549,0.584553,-0.349195,-88.261581,-24.130669,11.145299
0.097723,0.580115,-0.348225,-86.814156,-24.24758,10.705889
0.096526,0.57471,-0.347675,-85.21698,-24.407379,10.446041
0.095583,0.569744,-0.347353,-83.549644,-24.607845,10.09201
0.094219,0.564686,-0.346753,-81.850937,-24.775568,9.574348
0.09317,0.559422,-0.345923,-80.125031,-24.895136,8.848625
0.091959,0.553621,-0.34457,-78.375191,-25.118982,8.322664
0.090853,0.548272,-0.342633,-76.653603,-25.314053,7.913082
0.089135,0.542821,-0.339959,-75.179581,-25.608038,7.474657
0.087149,0.537392,-0.337156,-73.971214,-25.868439,7.101903
0.086304,0.53352,-0.334513,-72.988808,-26.157471,6.895094
0.084251,0.529269,-0.332319,-72.235039,-26.537018,6.785969
0.0832,0.526237,-0.330823,-71.694435,-26.867914,6.778424
0.08251,0.523314,-0.330252,-71.2453,-27.002346,6.816812
0.081856,0.520401,-0.330427,-70.929596,-27.110966,6.828702
0.081784,0.518017,-0.331036,-70.756035,-27.159576,6.731137
0.082434,0.515786,-0.331937,-70.706116,-27.113398,6.665268
