X,Y,Z,Yaw,Pitch,Roll
0.661821,0.411812,-0.231438,-138.161789,-12.927881,-1.645904
0.663365,0.411371,-0.231751,-138.774002,-12.965481,-1.800811
0.664644,0.411265,-0.231905,-139.282883,-12.927061,-2.003326
0.665791,0.411716,-0.23122,-139.726532,-12.913824,-1.855468
0.666658,0.412835,-0.229728,-139.859802,-13.087619,-1.583648
0.666487,0.414731,-0.228004,-139.650558,-13.281275,-1.525756
0.665594,0.417801,-0.225359,-139.154434,-13.506439,-1.677521
0.66269,0.421888,-0.224805,-138.461975,-14.254516,-2.193024
0.658869,0.426394,-0.225379,-137.983353,-14.25457,-3.282043
0.654613,0.43076,-0.224915,-137.912338,-14.083036,-4.579593
0.650692,0.435161,-0.224069,-138.354767,-14.18924,-5.218936
0.647284,0.438434,-0.223695,-139.123154,-14.25528,-5.749454
0.644772,0.44055,-0.223255,-140.181046,-14.638023,-6.257085
0.6435,0.441743,-0.223578,-141.329895,-15.117339,-6.126316
0.642856,0.44215,-0.224584,-142.553833,-15.070852,-5.544894
0.642143,0.441711,-0.226151,-143.797256,-14.481318,-5.035281
0.641481,0.440308,-0.227218,-145.086685,-13.847408,-4.744723
0.64107,0.43882,-0.226902,-146.310654,-13.918818,-4.388002
0.641148,0.436081,-0.22631,-147.434128,-14.159938,-4.07355
0.641561,0.432124,-0.225786,-148.463821,-14.346764,-3.972779
0.642545,0.427606,-0.225172,-149.528519,-14.392977,-3.829378
0.643974,0.422455,-0.224996,-150.599792,-14.182552,-3.634401
0.645359,0.416041,-0.225195,-151.641754,-13.771819,-3.546662
0.647024,0.40855,-0.225454,-152.631805,-13.574494,-3.594208
0.648979,0.400395,-0.226185,-153.689636,-13.492041,-3.513307
0.651092,0.391874,-0.227207,-154.670715,-13.374725,-2.875855
0.652934,0.382413,-0.228422,-155.455002,-12.983915,-2.197663
0.65499,0.372418,-0.228419,-156.026657,-12.775813,-2.040466
0.657853,0.361873,-0.227826,-156.300369,-12.94467,-2.127868
0.661342,0.351007,-0.227594,-156.44635,-13.144316,-2.227233
