X,Y,Z,Yaw,Pitch,Roll
-1.236768,-0.389788,-0.396316,21.004225,-12.881681,-1.108124
-1.238961,-0.380966,-0.394808,20.318485,-13.582998,-1.09198
-1.241255,-0.372924,-0.393444,19.739811,-14.177915,-1.036896
-1.243393,-0.365703,-0.392253,19.283987,-14.642668,-0.939453
-1.245471,-0.359033,-0.391367,18.874638,-14.878631,-0.8331
-1.247383,-0.353578,-0.390802,18.492683,-14.97995,-0.71756
-1.249445,-0.349087,-0.390348,18.200315,-15.079309,-0.540406
-1.251383,-0.345733,-0.390296,17.961565,-15.222715,-0.391937
-1.253331,-0.343391,-0.390453,17.740376,-15.339996,-0.310852
-1.255111,-0.34172,-0.390878,17.468456,-15.37207,-0.251282
-1.257101,-0.341282,-0.391204,17.159922,-15.311583,-0.174896
-1.258862,-0.341813,-0.391506,16.788416,-15.155915,0.022736
-1.26044,-0.342653,-0.391712,16.447172,-14.847225,0.316058
-1.261788,-0.344376,-0.391791,16.235069,-14.48455,0.586509
-1.2624,-0.346039,-0.391912,16.056967,-14.116695,0.939549
-1.262047,-0.34847,-0.39247,15.90419,-13.868343,1.212576
-1.262055,-0.351696,-0.391956,15.852636,-13.927062,1.407614
-1.262146,-0.355056,-0.391105,15.55164,-14.365629,0.928832
-1.262446,-0.358297,-0.39046,15.162542,-14.615443,0.263788
-1.262752,-0.361153,-0.390356,14.709514,-14.612916,-0.279022
-1.263162,-0.363508,-0.390515,14.171682,-14.470363,-0.526825
-1.263645,-0.364987,-0.390688,13.734611,-14.247131,-0.407135
-1.264008,-0.366001,-0.390665,13.483251,-13.900479,-0.033752
-1.264552,-0.366658,-0.390338,13.406599,-13.641936,0.282916
-1.264937,-0.366545,-0.389818,13.492327,-13.507074,0.504651
-1.265435,-0.366156,-0.389113,13.731063,-13.283713,0.625368
-1.265587,-0.365203,-0.38875,14.083051,-13.099182,0.72775
-1.266012,-0.363706,-0.388567,14.55161,-13.240717,0.973196
-1.265678,-0.361012,-0.388254,15.1262,-13.402312,1.23192
-1.265563,-0.358073,-0.388435,15.83639,-13.404902,1.516555
