X,Y,Z,Yaw,Pitch,Roll
0.651438,0.186129,-0.5548,-179.19516,-1.059656,-4.579531
0.651343,0.18276,-0.556917,-178.176758,-0.925292,-4.130463
0.651307,0.180268,-0.55845,-177.15184,-0.977257,-3.937684
0.651479,0.178711,-0.559137,-176.139282,-1.10925,-4.005434
0.651965,0.178322,-0.559025,-175.122467,-1.335199,-4.220277
0.652244,0.178528,-0.558299,-174.172134,-1.485013,-4.577394
0.652617,0.179435,-0.557399,-173.139114,-1.427762,-4.849123
0.653246,0.180874,-0.556936,-171.954437,-1.311738,-4.969301
0.654617,0.182842,-0.555936,-170.646698,-1.590116,-4.972261
0.656118,0.185005,-0.555182,-169.163376,-1.930444,-4.956941
0.658096,0.187514,-0.554405,-167.563797,-2.23255,-4.995516
0.659936,0.190421,-0.553806,-165.973129,-2.380519,-5.182894
0.662297,0.193482,-0.553259,-164.385315,-2.566683,-5.401095
0.664963,0.196785,-0.552039,-162.875229,-2.847656,-5.617955
0.667909,0.200494,-0.550661,-161.480347,-3.050622,-5.608126
0.671343,0.204287,-0.549088,-160.070618,-3.190825,-5.305789
0.674823,0.208057,-0.547643,-158.755875,-3.355371,-5.198611
0.678273,0.211677,-0.546063,-157.537949,-3.61218,-5.302096
0.681502,0.215156,-0.544746,-156.331192,-3.715452,-5.432254
0.684873,0.21871,-0.543413,-155.211761,-3.847439,-5.567537
0.688279,0.222738,-0.542514,-154.211182,-3.986207,-5.87418
0.691062,0.226593,-0.54245,-153.528,-3.932003,-6.244877
0.694015,0.230726,-0.542044,-153.089706,-3.985866,-6.592626
0.696365,0.23481,-0.541454,-152.960022,-4.036983,-6.843298
0.698694,0.239566,-0.540988,-153.085373,-3.894867,-6.795813
0.700823,0.243979,-0.540413,-153.281677,-3.764827,-6.7703
0.702214,0.248013,-0.540087,-153.598267,-3.792537,-6.872993
0.70331,0.251902,-0.540227,-153.918152,-3.951715,-7.043004
0.704297,0.25568,-0.540809,-154.200485,-4.059325,-7.178596
0.70495,0.258669,-0.541105,-154.288239,-4.292507,-7.244513
