X,Y,Z,Yaw,Pitch,Roll
0.654887,-0.076103,-0.429779,177.818619,10.243453,3.730694
0.656929,-0.066438,-0.430195,178.426102,10.115666,3.527791
0.659111,-0.056383,-0.430308,178.877365,9.943689,3.323382
0.661493,-0.046422,-0.430124,179.289703,9.765155,3.190947
0.663717,-0.036849,-0.430143,179.681183,9.668945,3.125937
0.666021,-0.027268,-0.430196,-179.920242,9.617541,3.002712
0.668149,-0.017835,-0.430275,-179.503571,9.640661,2.93626
0.670229,-0.008588,-0.430576,-179.023315,9.722227,3.027055
0.672102,0.00044,-0.43097,-178.409073,9.879725,3.411888
0.673678,0.009312,-0.431521,-177.756546,10.354388,3.657341
0.675228,0.018113,-0.432429,-177.259598,10.77491,3.569187
0.676743,0.02648,-0.433197,-176.810043,11.175746,3.343276
0.677492,0.034461,-0.433598,-176.533859,11.493623,3.273104
0.678175,0.041771,-0.433075,-176.362366,11.429713,3.194743
0.678756,0.048751,-0.432065,-176.078629,11.146213,3.354797
0.679567,0.055554,-0.430909,-175.70871,10.920195,3.671319
0.680321,0.062348,-0.42964,-175.217804,10.740731,3.983029
0.680831,0.068883,-0.428687,-174.631348,10.639385,4.082783
0.680705,0.075341,-0.427473,-174.017578,10.541686,4.054013
0.67994,0.081324,-0.426188,-173.434097,10.461991,3.872585
0.67947,0.087787,-0.424951,-173.082687,10.308162,3.319538
0.678352,0.093773,-0.423798,-172.806091,10.125454,2.770712
0.676978,0.099409,-0.423018,-172.610229,9.977028,2.466018
0.675367,0.104728,-0.42205,-172.494614,9.836224,2.415474
0.673692,0.110164,-0.421017,-172.364929,9.660947,2.47959
0.671842,0.115778,-0.419775,-172.219147,9.449853,2.498202
0.669749,0.121383,-0.418455,-172.003342,9.326848,2.457748
0.667593,0.127271,-0.416991,-171.692169,9.305586,2.464525
0.664695,0.133299,-0.415547,-171.226868,9.292595,2.583633
0.661744,0.140413,-0.414584,-170.739807,9.297253,2.619604
