X,Y,Z,Yaw,Pitch,Roll
-0.716163,0.552203,-0.433763,-54.281731,-16.182056,-2.710815
-0.710566,0.546049,-0.434748,-54.510864,-16.331207,-2.344819
-0.704911,0.539618,-0.435459,-54.787407,-16.385738,-1.814849
-0.69923,0.53366,-0.435084,-55.030106,-16.499208,-1.305511
-0.694004,0.528059,-0.434407,-54.944298,-16.607605,-0.842254
-0.68848,0.523085,-0.433331,-54.62323,-16.515444,-0.468963
-0.683564,0.517987,-0.432654,-54.077271,-16.534937,0.000508
-0.679297,0.512531,-0.432675,-53.410164,-16.50222,0.336346
-0.675853,0.506086,-0.432843,-52.715008,-16.226316,0.308296
-0.673411,0.499389,-0.432653,-51.994801,-16.459955,0.150626
-0.671592,0.493596,-0.431974,-51.116074,-17.111261,0.175263
-0.67091,0.487111,-0.430912,-50.10297,-17.742939,-0.069549
-0.670309,0.481176,-0.429682,-48.978962,-18.310356,-0.695768
-0.669784,0.475093,-0.428476,-47.699871,-18.736013,-1.230987
-0.669364,0.469747,-0.427314,-46.228004,-19.021358,-1.616241
-0.669793,0.463806,-0.426062,-44.605198,-19.382013,-1.910889
-0.670361,0.458261,-0.424318,-42.808796,-19.945339,-2.233246
-0.671945,0.452546,-0.4221,-40.957981,-20.756527,-2.651367
-0.674174,0.446892,-0.419291,-39.095287,-21.917236,-3.144012
-0.677333,0.441065,-0.415316,-37.270004,-23.525875,-3.940706
-0.682276,0.43512,-0.410746,-35.433327,-25.49719,-4.664617
-0.687494,0.427741,-0.408049,-33.509537,-26.438349,-5.202947
-0.693315,0.419497,-0.407321,-31.737169,-26.21447,-5.636631
-0.69979,0.410977,-0.407946,-30.102028,-25.578976,-5.927219
-0.707486,0.401644,-0.408835,-28.593929,-24.871271,-6.07572
-0.715907,0.392398,-0.410238,-27.193678,-24.584417,-6.127813
-0.725081,0.382476,-0.412122,-25.862223,-24.276819,-6.17539
-0.734728,0.371686,-0.414212,-24.743816,-23.809601,-6.382788
-0.744157,0.361268,-0.416658,-23.9459,-22.957672,-6.637915
-0.753327,0.350372,-0.419638,-23.371653,-21.684011,-6.660864
