X,Y,Z,Yaw,Pitch,Roll
-0.422161,-1.045301,-0.346595,64.749176,-14.282861,-9.793468
-0.415654,-1.049984,-0.346589,65.253189,-14.560385,-9.886062
-0.40876,-1.053779,-0.346578,65.656975,-14.806613,-9.986434
-0.40176,-1.056487,-0.346656,65.949852,-14.897577,-10.107466
-0.395025,-1.058271,-0.346848,66.143112,-14.892209,-10.320874
-0.389035,-1.059168,-0.346958,66.146957,-14.897523,-10.646133
-0.383655,-1.058834,-0.346852,66.09066,-14.915404,-10.90465
-0.37934,-1.057556,-0.346624,65.928001,-15.013514,-10.985459
-0.375998,-1.055052,-0.346307,65.660141,-15.147637,-10.944349
-0.373813,-1.051613,-0.3458,65.241806,-15.198454,-10.765427
-0.372374,-1.047066,-0.345416,64.651268,-15.140466,-10.496841
-0.371102,-1.04121,-0.344873,63.847313,-14.948906,-10.199324
-0.370443,-1.034272,-0.344682,62.956638,-14.850886,-9.996566
-0.369994,-1.026085,-0.345389,62.196068,-14.760495,-10.027421
-0.369341,-1.017309,-0.345038,61.741203,-14.363156,-10.265394
-0.368914,-1.009423,-0.343847,61.321857,-14.452085,-9.847883
-0.368591,-1.001934,-0.342663,61.000854,-14.668179,-9.400037
-0.368135,-0.995672,-0.341641,60.835407,-14.960388,-9.027295
-0.367847,-0.991136,-0.341395,60.898716,-15.55316,-8.523325
-0.3674,-0.988054,-0.342269,61.07962,-15.879752,-8.336371
-0.365711,-0.985981,-0.344633,61.215855,-15.637813,-8.438028
-0.36345,-0.984931,-0.347258,61.347507,-15.035213,-8.332622
-0.35986,-0.984692,-0.349164,61.372982,-14.407129,-8.077586
-0.355683,-0.984918,-0.35056,61.384998,-13.651601,-7.954385
-0.35057,-0.985829,-0.350961,61.616104,-13.133025,-7.822608
-0.343625,-0.987316,-0.351186,61.806564,-12.432425,-7.572882
-0.336126,-0.989825,-0.351145,62.076992,-11.786468,-7.5431
-0.328153,-0.99356,-0.350409,62.600735,-11.483521,-7.87516
-0.319826,-0.998016,-0.348769,63.472385,-11.671816,-8.204172
-0.310813,-1.002864,-0.347406,64.48526,-11.710113,-8.376565
