X,Y,Z,Yaw,Pitch,Roll
0.949489,1.225178,-0.245973,-120.034882,-2.184663,0.55151
0.955456,1.208425,-0.248805,-120.884216,-2.148525,0.211157
0.960108,1.19218,-0.250416,-122.010201,-2.145717,-0.321686
0.963567,1.176702,-0.250885,-123.6427,-2.458123,-0.765198
0.965648,1.162283,-0.250659,-125.780876,-3.043573,-0.998718
0.966038,1.149163,-0.250071,-128.668137,-3.676814,-1.015594
0.964841,1.138099,-0.248732,-132.279129,-4.540956,-1.122376
0.962359,1.128657,-0.247842,-136.660004,-5.275481,-1.056854
0.959106,1.120653,-0.246584,-141.401276,-5.887479,-0.942047
0.95591,1.114186,-0.24483,-146.567032,-6.342923,-1.019348
0.952158,1.108351,-0.24259,-151.726791,-6.600701,-0.985962
0.948724,1.103266,-0.239849,-156.756195,-6.716548,-0.735931
0.945629,1.098318,-0.237666,-161.437775,-6.593502,-0.783234
0.942613,1.093191,-0.235728,-165.606003,-6.115908,-0.851135
0.940139,1.087417,-0.233745,-168.795578,-5.26111,-0.897644
0.937829,1.08078,-0.232816,-171.43306,-4.447785,-1.298432
0.935579,1.073841,-0.237161,-173.637024,-3.63168,-1.476593
0.937608,1.069755,-0.241077,-175.753113,-2.431417,-1.69635
0.937987,1.063704,-0.243235,-178.126617,-1.603025,-2.076752
0.939203,1.057743,-0.244394,179.203674,-1.093138,-2.289277
0.940941,1.052471,-0.246436,176.051361,-0.214024,-2.270203
0.942854,1.047764,-0.248921,172.547012,0.806003,-2.45105
0.945633,1.043539,-0.25146,168.687759,1.620613,-2.76535
0.949503,1.039173,-0.252875,164.953491,1.814085,-2.701325
0.954129,1.034155,-0.253305,161.326553,1.528774,-2.619873
0.959512,1.028172,-0.253148,158.487854,1.227084,-2.631257
0.964721,1.020545,-0.2528,156.372681,1.013511,-2.658173
0.96973,1.010827,-0.252129,155.415466,0.66024,-2.673737
0.974336,0.998876,-0.251271,155.542068,0.325718,-2.652435
0.979369,0.984698,-0.249948,156.984543,-0.198151,-2.479829
