X,Y,Z,Yaw,Pitch,Roll
0.667979,-0.548046,-0.424548,138.813202,-15.393517,-3.162262
0.671502,-0.546127,-0.42475,138.229065,-15.161803,-3.154083
0.674473,-0.544268,-0.425347,137.753052,-14.748898,-3.010957
0.677089,-0.54251,-0.425876,137.319351,-14.423972,-2.993592
0.680074,-0.541209,-0.426512,136.85849,-14.141968,-3.009859
0.683506,-0.539955,-0.42715,136.414795,-14.005828,-3.055848
0.68667,-0.538724,-0.427773,135.807541,-13.901333,-3.187988
0.689933,-0.537334,-0.429295,135.209976,-13.560118,-3.352478
0.692446,-0.535979,-0.430991,134.751541,-12.881163,-3.553956
0.695209,-0.533983,-0.432501,134.186707,-12.161103,-3.828553
0.697887,-0.532572,-0.433687,133.44545,-11.45355,-4.130099
0.700607,-0.531522,-0.434009,132.715347,-10.910707,-4.422945
0.702607,-0.530956,-0.43411,132.106201,-10.607085,-4.682435
0.704045,-0.530617,-0.434331,131.627762,-10.452511,-4.891603
0.705212,-0.530693,-0.434871,131.428482,-10.307738,-5.004946
0.705753,-0.530909,-0.436083,131.404785,-9.937535,-5.097232
0.70475,-0.533808,-0.436982,131.346039,-9.546876,-5.072572
0.704165,-0.533718,-0.437166,131.358307,-9.505458,-4.996219
0.70345,-0.533744,-0.437449,131.37735,-9.494106,-4.859437
0.702365,-0.53332,-0.438335,131.319916,-9.482427,-4.667056
0.701218,-0.532893,-0.439506,131.035828,-9.339136,-4.497682
0.700057,-0.532475,-0.440922,130.633743,-9.007749,-4.404696
0.698944,-0.532135,-0.442037,130.374771,-8.681334,-4.606324
0.697714,-0.532076,-0.442703,130.156128,-8.406767,-4.896762
0.695886,-0.53225,-0.443692,129.91954,-8.076575,-5.23276
0.693891,-0.532158,-0.44491,129.602402,-7.684693,-5.649875
0.691468,-0.532425,-0.446127,129.20285,-7.37616,-5.872685
0.689204,-0.532621,-0.447917,128.630417,-6.986942,-6.057835
0.686789,-0.533055,-0.449392,127.97271,-6.637263,-6.357759
0.684303,-0.534739,-0.451488,127.165688,-6.238162,-6.581975
