X,Y,Z,Yaw,Pitch,Roll
-1.285145,0.677036,-0.433123,-42.897381,36.056637,2.155865
-1.281322,0.673808,-0.432375,-37.300571,34.621002,1.946152
-1.279128,0.670331,-0.431246,-31.930712,33.159981,1.405454
-1.277678,0.666991,-0.429485,-26.68461,31.845085,0.962372
-1.278109,0.663123,-0.428035,-22.158342,30.896046,0.504254
-1.279877,0.657929,-0.426665,-18.377663,30.13508,-0.027618
-1.282735,0.651047,-0.425488,-15.655016,29.670498,-0.836945
-1.286686,0.643789,-0.424461,-13.553638,29.352621,-1.76535
-1.291136,0.636,-0.423666,-11.650625,29.100662,-2.3667
-1.296282,0.628734,-0.423051,-9.613294,29.054052,-2.492829
-1.301654,0.621615,-0.422574,-7.589698,28.781822,-2.500062
-1.307474,0.615165,-0.42196,-5.359286,28.366301,-2.301819
-1.313842,0.608716,-0.422037,-3.414277,28.132797,-2.148804
-1.320863,0.602352,-0.422533,-1.719238,28.280403,-2.060516
-1.328034,0.595778,-0.423187,-0.473175,28.555647,-1.970703
-1.335525,0.588896,-0.423636,0.20908,28.877451,-1.857269
-1.343072,0.581824,-0.424184,0.305645,29.101795,-1.802918
-1.350599,0.574592,-0.424622,-0.166809,29.39645,-1.769806
-1.358317,0.567449,-0.425224,-0.935516,29.685347,-1.816925
-1.365512,0.560495,-0.425464,-1.945221,29.889282,-1.793854
-1.372604,0.553681,-0.425506,-3.066071,29.984741,-1.733642
-1.379653,0.547355,-0.425584,-4.322358,29.864639,-1.84671
-1.386353,0.541692,-0.425346,-5.599307,29.608637,-2.028534
-1.392869,0.536184,-0.425437,-6.715918,29.449316,-2.006134
-1.399321,0.531157,-0.425569,-7.744362,29.344711,-1.815765
-1.405433,0.526194,-0.425277,-8.842999,29.253351,-1.705201
-1.41091,0.521313,-0.424908,-9.921827,29.115477,-1.586273
-1.416279,0.516035,-0.424599,-11.479173,28.953123,-1.659393
-1.420931,0.510015,-0.424158,-13.546439,28.778605,-2.059052
-1.425054,0.502808,-0.423787,-16.58287,28.418709,-2.782318
