X,Y,Z,Yaw,Pitch,Roll
0.030529,-1.018968,-0.345177,116.640694,-2.953244,-0.291717
0.014652,-1.021066,-0.345073,115.986137,-2.976617,-0.647003
-0.001394,-1.023185,-0.345745,115.376793,-2.744349,-0.829895
-0.017584,-1.025207,-0.346283,114.866867,-2.584195,-0.891602
-0.033546,-1.027648,-0.346755,114.569221,-2.878597,-0.833038
-0.048999,-1.030129,-0.347854,114.449646,-3.359647,-0.829864
-0.064119,-1.032584,-0.348722,114.32251,-3.62265,-0.98941
-0.078136,-1.034594,-0.349533,114.091278,-3.59787,-1.105102
-0.091134,-1.036309,-0.349716,113.722015,-3.466669,-1.10141
-0.103907,-1.037829,-0.349799,113.314262,-3.551753,-0.99118
-0.115646,-1.038949,-0.349913,112.869583,-3.717378,-0.808227
-0.127054,-1.039556,-0.350347,112.380386,-3.85657,-0.708588
-0.137608,-1.039421,-0.351327,111.813492,-3.866577,-0.675293
-0.147648,-1.038804,-0.351955,111.180916,-3.672265,-0.616577
-0.157233,-1.037609,-0.352212,110.500763,-3.47296,-0.494568
-0.166249,-1.035571,-0.351825,109.791542,-3.388703,-0.372498
-0.174677,-1.032777,-0.351284,109.057396,-3.419677,-0.233673
-0.182668,-1.029576,-0.350535,108.345657,-3.551302,0.001199
-0.190036,-1.025983,-0.350037,107.66201,-3.720452,0.219576
-0.196904,-1.021695,-0.349422,107.051453,-3.712918,0.403283
-0.203565,-1.0172,-0.349084,106.494873,-3.523558,0.447679
-0.209876,-1.012151,-0.348761,105.989136,-3.358247,0.4793
-0.215727,-1.006769,-0.348162,105.559769,-3.284201,0.533281
-0.221593,-1.001295,-0.347062,105.250259,-3.230468,0.619326
-0.227456,-0.995423,-0.346817,105.254395,-3.311918,0.682176
-0.233703,-0.989493,-0.348017,105.502357,-3.430237,0.630242
-0.239688,-0.983353,-0.350416,105.821594,-3.289883,0.703054
-0.246181,-0.977064,-0.353755,106.271751,-2.828736,1.000041
-0.252656,-0.970811,-0.356418,106.701965,-2.145144,1.333914
-0.258887,-0.964656,-0.358244,107.167755,-1.299375,1.605129
