X,Y,Z,Yaw,Pitch,Roll
0.083102,0.512788,-0.332762,-70.786659,-27.022795,6.657722
0.084799,0.510471,-0.3334,-71.010551,-26.897974,6.685709
0.086715,0.507011,-0.333644,-71.364006,-26.865162,6.753569
0.089526,0.503695,-0.333194,-71.875412,-27.001703,6.8151
0.093266,0.500129,-0.333056,-72.520981,-27.074036,6.868903
0.097805,0.496456,-0.332511,-73.306068,-27.097742,6.912168
0.102186,0.491585,-0.332096,-74.310562,-27.220085,7.002803
0.107307,0.487081,-0.331847,-75.553688,-27.302969,7.070942
0.114169,0.483688,-0.33201,-76.981445,-27.294397,7.17416
0.121184,0.480177,-0.332618,-78.571632,-27.158592,7.332466
0.128722,0.477288,-0.333209,-80.343796,-27.027979,7.574049
0.137323,0.475136,-0.333723,-82.318016,-26.808533,7.758149
0.147004,0.474561,-0.334352,-84.548531,-26.530394,7.960546
0.157508,0.474962,-0.334968,-86.957161,-26.357235,8.149443
0.168145,0.475369,-0.335895,-89.552155,-26.346189,8.239003
0.179526,0.475803,-0.337242,-92.27404,-26.236935,8.137797
0.190768,0.475349,-0.338547,-95.008759,-26.174076,8.060565
0.201821,0.474473,-0.340088,-97.660896,-26.17465,7.997754
0.212648,0.472608,-0.341643,-100.295326,-26.087215,7.960705
0.224136,0.471136,-0.343022,-102.870247,-25.913239,8.100428
0.234829,0.468379,-0.344098,-105.37043,-25.680964,8.387261
0.245967,0.465953,-0.344294,-107.691399,-25.412415,8.58308
0.255569,0.4619,-0.343428,-109.920021,-25.447966,8.838626
0.265973,0.458803,-0.342155,-112.027672,-25.805593,9.151347
0.276092,0.455742,-0.341389,-113.945007,-26.187408,9.439825
0.286554,0.453161,-0.341417,-115.640205,-26.258606,9.547884
0.296824,0.449994,-0.341661,-117.244385,-26.079649,9.596994
0.306797,0.446226,-0.341913,-118.72998,-25.771791,9.820739
0.316685,0.442092,-0.342039,-120.143188,-25.509943,10.254233
0.326105,0.437656,-0.341923,-121.500847,-25.264587,10.856358
