X,Y,Z,Yaw,Pitch,Roll
-0.974133,0.642775,-0.371047,-17.275404,-13.337029,0.449197
-0.969928,0.643695,-0.370964,-18.600315,-13.281521,0.292701
-0.963851,0.646066,-0.370562,-19.902767,-13.253934,0.077417
-0.958576,0.648478,-0.370492,-21.152939,-13.060086,-0.15805
-0.952827,0.651713,-0.370034,-22.365311,-12.984462,-0.450928
-0.94646,0.655513,-0.369472,-23.525551,-12.811364,-0.750214
-0.938945,0.660187,-0.369135,-24.647894,-12.618985,-1.169373
-0.930019,0.666129,-0.369102,-25.74424,-12.527433,-1.685669
-0.921531,0.672042,-0.369382,-26.807661,-12.406245,-2.17749
-0.9132,0.678368,-0.370054,-27.896048,-12.297181,-2.552338
-0.904346,0.684912,-0.370753,-28.956722,-12.23254,-2.81073
-0.895257,0.691857,-0.371918,-29.877045,-12.179224,-2.923981
-0.886129,0.698986,-0.373211,-30.692696,-12.127895,-2.983307
-0.876928,0.7059,-0.374194,-31.407707,-12.177701,-3.033448
-0.867279,0.713372,-0.374837,-32.006943,-12.28848,-3.147066
-0.858049,0.720651,-0.375074,-32.520283,-12.377805,-3.295747
-0.848238,0.728429,-0.374907,-32.930012,-12.545377,-3.403077
-0.83853,0.736296,-0.374175,-33.247211,-12.794828,-3.434021
-0.82921,0.743997,-0.373714,-33.421375,-13.016174,-3.327943
-0.820486,0.751518,-0.37332,-33.469254,-13.070557,-3.25937
-0.811952,0.758786,-0.373112,-33.41637,-13.053556,-3.270142
-0.804637,0.765493,-0.372945,-33.365105,-13.055107,-3.349915
-0.796708,0.772314,-0.372984,-33.402,-12.99438,-3.49527
-0.789803,0.77831,-0.373219,-33.525963,-12.871702,-3.596284
-0.782908,0.783642,-0.373228,-33.80476,-12.727046,-3.686127
-0.776127,0.788521,-0.373427,-34.255146,-12.630364,-3.693635
-0.770087,0.792266,-0.373551,-34.820961,-12.587492,-3.599732
-0.764035,0.795261,-0.373841,-35.420383,-12.631471,-3.34369
-0.758656,0.79748,-0.374702,-36.087303,-12.718289,-3.1073
-0.754007,0.798594,-0.375615,-36.690903,-12.786099,-2.821381
