X,Y,Z,Yaw,Pitch,Roll
-0.552105,0.093488,-0.373227,-14.694689,-18.819267,-3.717042
-0.552961,0.092731,-0.373313,-14.761676,-18.7691,-3.623323
-0.553333,0.092126,-0.373275,-14.868822,-18.801788,-3.659455
-0.55399,0.091056,-0.372659,-15.056109,-18.919035,-3.647707
-0.554845,0.090351,-0.37191,-15.173055,-19.151276,-3.852143
-0.555215,0.090041,-0.371286,-15.16057,-19.388426,-4.04239
-0.555405,0.089888,-0.371261,-15.212268,-19.291225,-4.260408
-0.55543,0.090603,-0.371279,-15.081009,-19.222227,-4.436403
-0.554896,0.091776,-0.371531,-14.939688,-19.025852,-4.38199
-0.554357,0.09275,-0.372066,-14.786302,-18.689631,-4.187136
-0.553961,0.093519,-0.372503,-14.565113,-18.383911,-3.945924
-0.554946,0.09297,-0.372633,-14.553762,-18.217588,-3.894502
-0.556174,0.092142,-0.372535,-14.584826,-18.227541,-3.880434
-0.556372,0.092702,-0.372834,-14.618733,-18.323484,-3.808106
-0.557037,0.092699,-0.373614,-14.73604,-18.212494,-3.770967
-0.558229,0.091914,-0.374378,-14.841908,-18.118708,-3.606598
-0.5592,0.090594,-0.375263,-15.496718,-17.968594,-3.353364
-0.56088,0.087695,-0.376217,-16.911362,-17.90881,-2.909425
-0.563642,0.082056,-0.377547,-19.308533,-17.748957,-1.897339
-0.566768,0.075401,-0.379131,-22.350904,-17.463249,-0.218567
-0.569589,0.068917,-0.380627,-25.39982,-17.188259,1.187227
-0.573016,0.061442,-0.381295,-28.168447,-16.938602,1.842676
-0.576321,0.054933,-0.380845,-30.373116,-17.088682,2.115598
-0.579075,0.048869,-0.380565,-32.081192,-17.112089,2.342029
-0.581495,0.0433,-0.379498,-33.079945,-17.261158,1.922429
-0.583345,0.038932,-0.377611,-33.661266,-17.806452,1.597295
-0.585515,0.034396,-0.375962,-33.660446,-18.241488,1.280406
-0.587083,0.031284,-0.374367,-33.472187,-18.656094,0.838486
-0.590061,0.02726,-0.373025,-33.050373,-19.175379,0.400678
-0.592238,0.024444,-0.372748,-32.922626,-19.180838,0.12634
