X,Y,Z,Yaw,Pitch,Roll
0.644636,-0.210509,-0.41914,-175.432846,-7.199647,13.433089
0.642695,-0.229192,-0.416342,-177.058212,-6.867434,13.55934
0.638996,-0.249579,-0.412872,-178.91687,-6.538267,13.59246
0.634053,-0.27098,-0.409711,179.004761,-6.019104,13.396389
0.626934,-0.294019,-0.407215,176.640274,-5.342253,13.127221
0.617761,-0.317806,-0.405934,173.899414,-4.560975,12.729565
0.607474,-0.341732,-0.40671,171.155838,-3.665988,12.433163
0.59691,-0.36424,-0.410064,168.295242,-2.984957,12.149722
0.586522,-0.385597,-0.41611,165.425018,-2.763207,12.155941
0.577608,-0.404662,-0.422006,162.525192,-3.13742,12.667934
0.570865,-0.421352,-0.4269,159.660233,-3.793303,12.960451
0.565432,-0.436502,-0.430771,156.654694,-4.340756,12.799018
0.561756,-0.449972,-0.433511,153.876801,-4.770812,12.904316
0.558848,-0.461459,-0.436108,151.701767,-4.83453,13.337253
0.555453,-0.472285,-0.43757,150.092941,-4.556637,13.603732
0.554411,-0.481372,-0.436828,148.728043,-4.91275,14.109375
0.555101,-0.489253,-0.433896,147.822281,-5.716465,14.795195
0.557264,-0.49596,-0.430028,147.379272,-6.312133,15.402622
0.558872,-0.501851,-0.426773,147.465912,-6.504061,15.885924
0.558742,-0.507382,-0.424939,147.709366,-6.288514,16.069454
0.556828,-0.512839,-0.424537,147.782013,-5.935209,16.218687
0.553268,-0.519135,-0.423849,147.211197,-5.711267,15.480466
0.54863,-0.525801,-0.42347,145.788055,-6.340362,14.648969
0.541663,-0.533231,-0.423814,144.363708,-6.937983,14.644568
0.532054,-0.542061,-0.423784,142.893036,-7.34942,14.483567
0.520135,-0.55143,-0.423177,141.60202,-7.447051,14.530252
0.506041,-0.560976,-0.420959,140.373657,-7.13431,14.50298
0.489721,-0.570292,-0.418701,138.896835,-6.689391,14.291446
0.470731,-0.579405,-0.41604,137.300781,-6.136385,14.343607
0.448997,-0.588357,-0.413079,135.50885,-5.596951,14.156221
