X,Y,Z,Yaw,Pitch,Roll
0.247977,0.610903,-0.459709,-107.73764,-27.539547,4.712704
0.264031,0.600334,-0.458654,-108.36689,-27.604734,5.292062
0.280342,0.591486,-0.458578,-108.556427,-28.086111,5.626761
0.295115,0.583738,-0.45892,-108.497086,-28.648592,5.652724
0.308285,0.576404,-0.460362,-108.285919,-28.733484,5.361621
0.319205,0.569816,-0.461916,-108.263489,-28.595207,4.676869
0.329921,0.566014,-0.462685,-108.685661,-28.64254,3.964141
0.339256,0.563676,-0.463246,-109.488098,-28.824223,3.782583
0.34718,0.562077,-0.463977,-110.58136,-28.787449,4.054986
0.35491,0.562308,-0.464877,-111.859581,-28.330141,4.491967
0.36133,0.562825,-0.466,-113.093445,-27.798794,5.064256
0.367064,0.56422,-0.466923,-114.0131,-27.327511,5.585671
0.372758,0.566882,-0.467558,-114.578468,-26.839752,5.881732
0.377497,0.569422,-0.467814,-114.817932,-26.459379,5.99562
0.381504,0.572299,-0.468043,-114.763321,-26.265293,5.906898
0.385105,0.575613,-0.468432,-114.580284,-26.230042,5.63962
0.387808,0.57822,-0.469415,-114.378845,-26.165682,5.248743
0.389492,0.580161,-0.470846,-114.280563,-26.175352,4.826782
0.390007,0.58106,-0.472141,-114.312103,-26.235315,4.352887
0.39078,0.581775,-0.473059,-114.588554,-26.331539,3.56704
0.391196,0.58155,-0.473294,-115.123405,-26.163176,2.727495
0.391915,0.580827,-0.472741,-115.936989,-26.074677,1.96456
0.392435,0.579122,-0.471415,-117.001625,-26.333185,1.379144
0.3937,0.576953,-0.469753,-118.269394,-26.761171,0.985692
0.395401,0.573407,-0.468176,-119.748779,-27.26483,0.676679
0.39808,0.569263,-0.466891,-121.331734,-27.76428,0.657548
0.401541,0.563993,-0.465951,-122.924461,-28.047173,0.844577
0.404892,0.556638,-0.465401,-124.564705,-28.053921,1.171172
0.409347,0.549243,-0.46534,-126.164185,-27.594933,1.486497
0.414814,0.541055,-0.464658,-127.872475,-26.769621,1.51339
