X,Y,Z,Yaw,Pitch,Roll
-0.209319,0.837297,-0.229349,-93.939636,-5.037107,-3.66501
-0.207021,0.835927,-0.227667,-92.342995,-5.776796,-3.734193
-0.204831,0.834401,-0.227329,-90.690163,-5.958192,-3.658296
-0.201871,0.833514,-0.227016,-88.69165,-6.237397,-3.454407
-0.198976,0.831919,-0.226262,-86.450935,-6.549803,-3.317048
-0.196208,0.830596,-0.22676,-84.320923,-6.101251,-3.475952
-0.19354,0.829404,-0.228241,-82.220573,-5.424434,-3.443817
-0.195416,0.823966,-0.228343,-80.026688,-5.680211,-2.870667
-0.192219,0.823465,-0.227131,-77.608742,-6.310732,-2.36795
-0.188282,0.823819,-0.224875,-74.972878,-7.432673,-1.93283
-0.184876,0.824584,-0.221424,-72.228264,-9.230187,-1.619476
-0.181889,0.825549,-0.217679,-69.298126,-10.911766,-1.409363
-0.178617,0.827379,-0.21425,-66.370163,-12.370141,-1.406464
-0.17557,0.829418,-0.210732,-63.385342,-13.787228,-1.257996
-0.172854,0.830707,-0.207094,-60.355347,-15.068052,-1.042572
-0.169728,0.832608,-0.20297,-57.232029,-16.543852,-1.120972
-0.167064,0.834474,-0.198768,-54.07748,-18.146629,-1.359008
-0.164175,0.835817,-0.194724,-51.117111,-19.657776,-1.666901
-0.161368,0.8371,-0.19074,-48.524494,-21.292383,-1.967681
-0.158718,0.837392,-0.186935,-46.227726,-22.717127,-2.086028
-0.155816,0.836977,-0.184064,-44.361366,-23.707912,-2.207336
-0.153418,0.836639,-0.182243,-43.100624,-24.431974,-2.158967
-0.151072,0.836463,-0.181435,-42.287491,-24.648676,-1.902344
-0.14829,0.836306,-0.181707,-41.827984,-24.484587,-1.869996
-0.144802,0.836952,-0.181742,-41.630913,-24.392517,-1.907408
-0.141037,0.837929,-0.181008,-41.481125,-24.685852,-2.02841
-0.136382,0.840099,-0.179568,-41.17503,-25.20731,-2.235108
-0.131131,0.842149,-0.178236,-40.881168,-25.509062,-2.390593
-0.125483,0.843745,-0.177679,-40.570343,-25.403044,-2.471801
-0.119476,0.845318,-0.178868,-40.374962,-24.997433,-2.941071
