X,Y,Z,Yaw,Pitch,Roll
-0.726095,-0.264546,0.034694,3.705612,22.300526,-9.111036
-0.719098,-0.278986,0.007538,4.613218,21.56361,-9.301801
-0.71173,-0.293371,-0.020415,5.666127,20.575972,-9.565015
-0.703952,-0.308379,-0.04871,6.418504,19.727819,-9.251996
-0.696052,-0.322543,-0.076413,6.927716,18.793831,-8.714458
-0.688192,-0.334832,-0.102366,7.455709,17.549118,-8.363108
-0.681074,-0.345287,-0.126974,8.136546,16.415047,-7.70826
-0.674236,-0.353331,-0.14951,9.210668,15.701613,-6.706516
-0.667673,-0.359823,-0.168705,10.54388,14.972567,-5.467257
-0.660463,-0.366215,-0.186989,11.677962,14.279582,-4.761843
-0.652657,-0.372936,-0.20385,12.608745,13.529805,-4.03586
-0.64372,-0.378822,-0.218637,13.492535,12.591043,-3.362184
-0.63358,-0.384264,-0.233872,14.105728,11.650144,-3.114411
-0.621469,-0.388338,-0.248242,14.797614,10.887655,-2.586151
-0.607851,-0.392103,-0.260843,15.221048,9.842732,-1.898255
-0.594002,-0.395628,-0.27341,15.86307,8.534997,-1.025696
-0.579654,-0.398846,-0.284964,16.466908,6.728747,-0.438538
-0.567599,-0.402776,-0.292049,16.854139,4.530649,-0.523621
-0.556365,-0.407912,-0.298215,17.104675,2.709836,-0.986908
-0.546247,-0.414462,-0.308058,18.173939,0.770343,-0.37497
-0.538767,-0.421178,-0.315013,19.671244,-1.349242,0.214743
-0.533247,-0.429824,-0.322291,20.592791,-2.723381,-0.337646
-0.527917,-0.437847,-0.329818,21.685892,-3.611107,-0.971618
-0.523269,-0.446579,-0.337554,23.060026,-4.48419,-1.061646
-0.518614,-0.455954,-0.344692,24.351322,-5.265748,-1.211884
-0.513759,-0.464817,-0.350913,25.927584,-6.368188,-1.470184
-0.508907,-0.474107,-0.357023,27.49839,-7.4533,-1.774048
-0.504421,-0.484091,-0.362494,29.1555,-8.357549,-1.760743
-0.499052,-0.49393,-0.367781,30.790907,-9.127625,-1.930664
-0.493971,-0.504311,-0.372544,32.403652,-9.761385,-2.079651
