X,Y,Z,Yaw,Pitch,Roll
-1.025341,0.000446,-0.434655,-4.641146,-13.458368,0.382534
-1.024256,-0.003185,-0.434138,-4.918674,-13.526151,0.503816
-1.023284,-0.006651,-0.434013,-4.985324,-13.59198,0.768496
-1.022025,-0.008898,-0.43369,-4.835329,-13.613762,0.939946
-1.020643,-0.010545,-0.433261,-4.48575,-13.666593,1.101364
-1.019855,-0.012224,-0.432425,-3.816468,-13.796933,1.231439
-1.018595,-0.013293,-0.431372,-2.87558,-13.979095,1.328441
-1.017769,-0.014406,-0.429731,-1.844971,-14.124599,1.324443
-1.017045,-0.014638,-0.427466,-0.799377,-14.506645,1.218015
-1.0164,-0.014695,-0.424927,0.206815,-15.028259,1.035165
-1.015622,-0.014239,-0.422592,0.997531,-15.582147,0.893517
-1.015077,-0.0136,-0.420396,1.617945,-16.272461,0.652749
-1.014744,-0.012731,-0.418877,2.180237,-16.921717,0.32791
-1.01438,-0.01049,-0.417796,2.560268,-17.522364,0.006047
-1.014126,-0.007966,-0.417207,2.79145,-17.911863,-0.096954
-1.014188,-0.004779,-0.417146,2.906497,-18.047878,-0.092529
-1.014009,-0.000113,-0.417261,2.940406,-18.063534,0.036873
-1.013781,0.005523,-0.417594,2.868979,-18.030825,0.167113
-1.013611,0.011774,-0.418133,2.734833,-17.907984,0.355763
-1.012756,0.019134,-0.418731,2.538299,-17.655054,0.581335
-1.012053,0.026549,-0.419679,2.27993,-17.307766,0.77357
-1.011311,0.034944,-0.420675,2.02616,-16.894007,0.895749
-1.010236,0.04429,-0.421403,1.690251,-16.50033,0.910739
-1.008479,0.054237,-0.42201,1.260745,-16.185116,0.79866
-1.006637,0.065103,-0.422408,0.724222,-16.042761,0.576307
-1.00487,0.076453,-0.422693,0.069078,-16.006035,0.296749
-1.002862,0.087646,-0.422921,-0.622864,-15.870142,0.159119
-0.999963,0.100703,-0.42277,-1.345245,-15.74771,0.14727
-0.997435,0.113517,-0.422287,-2.139527,-15.747587,0.148463
-0.994303,0.126865,-0.421471,-2.887726,-15.690187,0.162924
