X,Y,Z,Yaw,Pitch,Roll
0.330566,0.511455,-0.330664,-117.027008,-2.99484,14.790615
0.342131,0.506761,-0.326608,-117.393921,-2.408386,16.014872
0.353015,0.504256,-0.322716,-117.820404,-2.008909,16.85445
0.361919,0.500727,-0.320273,-118.047928,-1.325466,17.316374
0.370206,0.497514,-0.318235,-118.069237,-0.65423,17.465435
0.377525,0.494874,-0.316362,-118.03286,-0.080781,17.412201
0.384404,0.492804,-0.314926,-117.984436,0.660773,17.4422
0.390742,0.490712,-0.313912,-117.865341,1.530959,17.526455
0.395541,0.489027,-0.312475,-117.951569,1.91873,17.613081
0.399467,0.487103,-0.311769,-117.832436,2.548002,17.622236
0.402625,0.486067,-0.311392,-117.700119,3.106534,17.560465
0.404387,0.484427,-0.311265,-117.60968,3.476313,17.424255
0.405067,0.48347,-0.312171,-117.487938,3.754944,17.197773
0.404754,0.483358,-0.313337,-117.35524,3.859296,16.827482
0.403812,0.483376,-0.314687,-117.051407,3.549362,16.398487
0.402582,0.483192,-0.316183,-116.65976,3.352175,16.127079
0.399077,0.484067,-0.320134,-115.513519,3.042057,15.327193
0.395662,0.485853,-0.324612,-114.507408,2.966214,14.488145
0.389122,0.486795,-0.330379,-113.55735,3.05041,13.414383
0.380011,0.48804,-0.33689,-112.533012,3.130016,12.352872
0.369614,0.490088,-0.343913,-111.524796,3.234586,11.166477
0.357321,0.491845,-0.351353,-110.483917,3.259346,9.976006
0.343046,0.494074,-0.359409,-109.362213,3.318912,8.592113
0.325319,0.494551,-0.366537,-108.14978,3.402807,7.174147
0.305901,0.496734,-0.373778,-106.753288,3.393238,5.680531
0.285172,0.50026,-0.380639,-105.201607,3.221745,4.17204
0.26333,0.505107,-0.38649,-103.39035,2.744411,2.557754
0.239321,0.509638,-0.391069,-101.399338,1.97706,0.961348
0.213739,0.515219,-0.394833,-99.126907,1.252889,-0.412109
0.186256,0.521736,-0.397945,-96.732964,0.59034,-1.549225
