X,Y,Z,Yaw,Pitch,Roll
-0.889345,0.640481,-0.398142,-47.501263,-7.575684,1.43613
-0.893426,0.631472,-0.397652,-46.796715,-7.732512,1.427944
-0.896993,0.622083,-0.397396,-46.062675,-7.723939,1.284123
-0.900142,0.612234,-0.397272,-45.339348,-7.658021,1.088575
-0.902681,0.602293,-0.396518,-44.655132,-7.634457,0.851205
-0.904605,0.592566,-0.395328,-44.074944,-7.628508,0.618059
-0.905972,0.582768,-0.394364,-43.599483,-7.651949,0.438272
-0.906792,0.573103,-0.393024,-43.193363,-7.733399,0.394161
-0.906788,0.56347,-0.392486,-42.828842,-7.761779,0.49018
-0.906428,0.553638,-0.392491,-42.474178,-7.68274,0.716701
-0.905513,0.543435,-0.392847,-42.108871,-7.625366,1.03866
-0.90439,0.533457,-0.393062,-41.740791,-7.659941,1.240858
-0.90325,0.523482,-0.393217,-41.388897,-7.796326,1.379821
-0.902009,0.513835,-0.393299,-41.071873,-8.041202,1.478345
-0.900383,0.504404,-0.39443,-40.830566,-8.257814,1.374339
-0.898644,0.494993,-0.395583,-40.66613,-8.266898,1.202177
-0.896985,0.485761,-0.396508,-40.502377,-8.355227,1.078807
-0.895167,0.47715,-0.397082,-40.358334,-8.330774,0.953927
-0.893201,0.468663,-0.397054,-40.178799,-8.217189,0.977189
-0.89136,0.46034,-0.397059,-39.90197,-8.211342,1.06375
-0.889553,0.452129,-0.397179,-39.45216,-8.277949,1.271017
-0.888169,0.443675,-0.397249,-38.837376,-8.556853,1.494935
-0.887,0.43519,-0.39773,-38.12928,-8.908021,1.649079
-0.885893,0.426329,-0.398,-37.445503,-9.213617,1.696922
-0.885014,0.417179,-0.398527,-36.868324,-9.282589,1.5978
-0.884254,0.407631,-0.399046,-36.363312,-9.294343,1.463399
-0.883824,0.397863,-0.399264,-35.893551,-9.248779,1.372193
-0.88392,0.387848,-0.399128,-35.308662,-9.147972,1.456324
-0.884209,0.377904,-0.398747,-34.423019,-9.192928,1.647166
-0.884811,0.368031,-0.397586,-33.327625,-9.310852,1.688054
