X,Y,Z,Yaw,Pitch,Roll
0.001162,0.913443,-0.215762,-3.086793,-9.823239,-6.402958
0.000673,0.916251,-0.215464,-0.022217,-9.765442,-6.627326
-7.5e-05,0.919616,-0.215033,2.989499,-9.804415,-6.842931
-0.001967,0.923015,-0.214469,5.966373,-10.044612,-6.995948
-0.00421,0.926508,-0.214577,8.813289,-9.896145,-7.086982
-0.006304,0.930462,-0.21498,11.61898,-9.675748,-7.209448
-0.009112,0.933747,-0.214919,13.821898,-9.687161,-7.263892
-0.011634,0.936271,-0.214386,15.457392,-9.986938,-7.216925
-0.014177,0.937935,-0.21396,16.757677,-10.040521,-6.73081
-0.016192,0.939499,-0.214117,17.812647,-10.086638,-6.498326
-0.018195,0.941281,-0.214042,18.989927,-10.121397,-6.524847
-0.020241,0.943295,-0.213948,20.144361,-10.160767,-6.597906
-0.022241,0.945462,-0.213905,21.583248,-10.06903,-6.657141
-0.024194,0.947535,-0.214567,23.061895,-9.735136,-6.775397
-0.026264,0.949843,-0.215154,24.540625,-9.460023,-6.880469
-0.028191,0.951284,-0.215091,25.66441,-9.384734,-6.939063
-0.02948,0.952019,-0.214693,26.397051,-9.464477,-6.875891
-0.030929,0.952261,-0.21426,26.976326,-9.672968,-6.880348
-0.031924,0.952306,-0.213824,27.204683,-9.858735,-6.878485
-0.032619,0.95182,-0.213837,27.38295,-9.892791,-6.702459
-0.03333,0.951105,-0.213971,27.431307,-9.821354,-6.638647
-0.033995,0.949527,-0.214679,27.085543,-9.558863,-6.633153
-0.034553,0.947314,-0.215544,26.443943,-9.172336,-6.62171
-0.034851,0.945,-0.216001,25.72263,-8.922638,-6.569952
-0.034784,0.941658,-0.216743,24.413643,-8.657101,-6.345616
-0.034734,0.937822,-0.217723,22.800179,-8.442264,-6.136296
-0.034286,0.933519,-0.218566,20.564062,-8.199157,-5.857241
-0.034143,0.928695,-0.219334,18.012495,-7.936918,-5.474186
-0.034052,0.923635,-0.220122,15.403426,-7.751977,-5.092319
-0.034148,0.918819,-0.220821,12.602084,-7.492437,-4.858981
