X,Y,Z,Yaw,Pitch,Roll
0.316393,0.924732,-0.33722,167.36824,-2.91076,1.811628
0.315765,0.925287,-0.337399,167.385712,-2.95321,1.681361
0.315199,0.925193,-0.337493,167.453232,-2.870605,1.551872
0.315306,0.92525,-0.337551,167.510483,-2.774962,1.458612
0.315614,0.925356,-0.33788,167.6315,-2.706237,1.360947
0.315724,0.925312,-0.338091,167.78273,-2.662292,1.345467
0.315905,0.924707,-0.338033,167.974289,-2.803984,1.430462
0.316206,0.92432,-0.338197,168.251923,-2.842984,1.580809
0.31634,0.924061,-0.338437,168.618942,-2.773344,1.729954
0.31639,0.923942,-0.33876,169.076096,-2.718839,1.812578
0.316645,0.923801,-0.338859,169.563507,-2.771021,1.775033
0.31705,0.923406,-0.338711,170.062363,-2.917051,1.644387
0.317812,0.922892,-0.338299,170.648911,-3.045069,1.673926
0.318453,0.92194,-0.337697,171.317429,-3.186215,1.714398
0.319071,0.920606,-0.337404,172.033966,-3.369694,1.799218
0.319928,0.919191,-0.336999,172.859695,-3.660851,1.874122
0.320491,0.916783,-0.336904,173.815338,-4.054318,1.904976
0.320796,0.914109,-0.336537,174.818512,-4.40567,1.927432
0.320181,0.91074,-0.336396,175.929428,-4.639399,1.898411
0.318948,0.907067,-0.336318,177.18927,-4.574218,1.843427
0.316728,0.902892,-0.335397,178.548126,-4.311584,1.928432
0.314353,0.898664,-0.333138,179.891953,-4.612761,2.113251
0.311985,0.89394,-0.329468,-178.589691,-5.284449,2.273183
0.309563,0.888809,-0.327079,-176.922729,-5.747706,2.539492
0.307419,0.884435,-0.325349,-175.371033,-6.098238,2.874521
0.305738,0.880186,-0.323721,-173.756439,-6.56558,3.285504
0.3039,0.876112,-0.322897,-171.925217,-6.998293,3.808441
0.301614,0.871945,-0.322901,-169.833298,-7.124966,4.026118
0.299351,0.86826,-0.322891,-167.596939,-7.086362,4.066392
0.29694,0.864418,-0.322425,-165.337677,-7.25741,4.078993
